algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L2_TCR,PAPI_L2_TCW,PAPI_L3_TCR,PAPI_L3_TCW,PAPI_VEC_DP
invert,getrf,8192,256,37486592,1000000,32,1480468,193339726,84807475,30381856,7002936,1417100,3100661,296467,61246368
invert,gemm,8192,256,37486592,1000000,10416,334473681,41358172654,14699401313,3936631389,437579718,420521164,616380209,5091515,43858567872
invert,trsm,8192,256,37486592,1000000,992,16909265,6186039577,2902228095,1153526992,394038852,36395039,37988471,1449546,2608150528
invert,getri,8192,256,37486592,1000000,32,1277449,325765092,153553078,58389616,20286141,3167246,3169904,116153,112741888
invert,getrf,8192,256,37486592,4000000,32,1338397,193339754,99226128,44693785,6966582,1382432,3089560,294517,61246368
invert,gemm,8192,256,37486592,4000000,10416,329522037,41358005419,15796461536,5028856263,430309432,417194740,591402794,6557944,43858567872
invert,trsm,8192,256,37486592,4000000,992,16674386,6186033771,3008137099,1260619417,392876755,34397281,36577963,1804101,2608150528
invert,getri,8192,256,37486592,4000000,32,1329581,325764833,168241087,72637243,20265204,3140284,3114406,114129,112741888
invert,getrf,8192,512,37486592,1000000,16,3339362,477354698,238711974,109259820,19991253,3010506,11697117,1062355,212683728
invert,gemm,8192,512,37486592,1000000,1240,203919279,38217781982,12836988995,2972459150,314780930,250298298,507490760,2613873,41770029920
invert,trsm,8192,512,37486592,1000000,240,18737174,8145605352,3749946231,1478377888,491337947,39002182,54855615,1620704,4541153280
invert,getri,8192,512,37486592,1000000,16,2905347,753859907,404236436,186307737,42814101,8417408,20482187,1312177,396255744
invert,getrf,8192,512,37486592,4000000,16,3169923,477354669,296470671,166379024,19918545,2895728,11687566,1078276,212683728
invert,gemm,8192,512,37486592,4000000,1240,194187688,38217765997,13547790167,3679774352,316167423,242062534,493315413,3188032,41770029920
