algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCR,PAPI_L3_TCW,
cholesky,potrf,10240,256,37486592,1000000,40,400009,11559,
cholesky,trsm,10240,256,37486592,1000000,780,24308032,654123,
cholesky,syrk,10240,256,37486592,1000000,780,18623733,383647,
cholesky,gemm,10240,256,37486592,1000000,9880,446791562,758519,
cholesky,potrf,10240,256,37486592,4000000,40,400900,11462,
cholesky,trsm,10240,256,37486592,4000000,780,24047744,665661,
cholesky,syrk,10240,256,37486592,4000000,780,18715355,385000,
cholesky,gemm,10240,256,37486592,4000000,9880,446706581,1018576,
cholesky,potrf,10240,512,37486592,1000000,20,2904556,50033,
cholesky,trsm,10240,512,37486592,1000000,190,37614235,675378,
cholesky,syrk,10240,512,37486592,1000000,190,42694711,580485,
cholesky,gemm,10240,512,37486592,1000000,1140,377550723,634367,
cholesky,potrf,10240,512,37486592,4000000,20,2847384,70153,
cholesky,trsm,10240,512,37486592,4000000,190,35571739,2400346,
cholesky,syrk,10240,512,37486592,4000000,190,41797195,941925,
cholesky,gemm,10240,512,37486592,4000000,1140,377585316,1047337,
cholesky,potrf,10240,1024,37486592,1000000,10,6905876,109836,
cholesky,trsm,10240,1024,37486592,1000000,45,55939608,654632,
cholesky,syrk,10240,1024,37486592,1000000,45,58232018,533590,
cholesky,gemm,10240,1024,37486592,1000000,120,247551809,513773,
cholesky,potrf,10240,1024,37486592,4000000,10,6675267,187079,
cholesky,trsm,10240,1024,37486592,4000000,45,54234776,1824927,
cholesky,syrk,10240,1024,37486592,4000000,45,56869867,1558440,
cholesky,gemm,10240,1024,37486592,4000000,120,247825065,1016665,
cholesky,potrf,10240,2048,37486592,1000000,5,17737196,178095,
cholesky,trsm,10240,2048,37486592,1000000,10,80857221,450168,
cholesky,syrk,10240,2048,37486592,1000000,10,89900568,524230,
cholesky,gemm,10240,2048,37486592,1000000,10,152113953,144879,
cholesky,potrf,10240,2048,37486592,4000000,5,17440705,363039,
cholesky,trsm,10240,2048,37486592,4000000,10,80228655,1366546,
cholesky,syrk,10240,2048,37486592,4000000,10,88107600,1245578,
cholesky,gemm,10240,2048,37486592,4000000,10,152572795,301876,
