algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,
cholesky,potrf,10240,256,37486592,1000000,40,289160,140094174,42460235,4295550,
cholesky,trsm,10240,256,37486592,1000000,780,6530836,6112767242,2507827303,835024246,
cholesky,syrk,10240,256,37486592,1000000,780,9725539,1961577707,688301286,167051233,
cholesky,gemm,10240,256,37486592,1000000,9880,121168014,40451790043,13323229411,2749379525,
cholesky,potrf,10240,256,37486592,4000000,40,292056,140096802,44448465,6018859,
cholesky,trsm,10240,256,37486592,4000000,780,6518261,6112779507,2612737445,925517692,
cholesky,syrk,10240,256,37486592,4000000,780,9707125,1961589918,743076630,221922141,
cholesky,gemm,10240,256,37486592,4000000,9880,120019981,40451818458,13714442783,3142891110,
cholesky,potrf,10240,512,37486592,1000000,20,1054511,334118013,119711171,28644289,
cholesky,trsm,10240,512,37486592,1000000,190,11769328,7641238707,3169169363,1086522452,
cholesky,syrk,10240,512,37486592,1000000,190,19441219,3359490620,1151832882,270987532,
cholesky,gemm,10240,512,37486592,1000000,1140,106367073,35704005919,11491631954,2251587991,
cholesky,potrf,10240,512,37486592,4000000,20,1025229,334117835,124624989,33689307,
cholesky,trsm,10240,512,37486592,4000000,190,11367186,7641231468,3216432970,1136127174,
cholesky,syrk,10240,512,37486592,4000000,190,19069808,3359487090,1218937439,339009494,
cholesky,gemm,10240,512,37486592,4000000,1140,106317358,35703971905,11724025040,2488107654,
cholesky,potrf,10240,1024,37486592,1000000,10,2515027,920249245,340955179,91854140,
cholesky,trsm,10240,1024,37486592,1000000,45,13728838,10049905246,3930287092,1235394645,
cholesky,syrk,10240,1024,37486592,1000000,45,21074030,5867477210,1858617652,352504575,
cholesky,gemm,10240,1024,37486592,1000000,120,69945365,29326138380,8947934305,1478150972,
cholesky,potrf,10240,1024,37486592,4000000,10,2213890,920250835,350268756,101440822,
cholesky,trsm,10240,1024,37486592,4000000,45,13574927,10049904282,3999705065,1304837629,
cholesky,syrk,10240,1024,37486592,4000000,45,20482561,5867475864,1932505108,426961867,
cholesky,gemm,10240,1024,37486592,4000000,120,70735874,29326138450,9121234269,1651200164,
cholesky,potrf,10240,2048,37486592,1000000,5,4933846,2741389319,1032637841,297910402,
cholesky,trsm,10240,2048,37486592,1000000,10,22820602,13756178860,4954697614,1340100410,
cholesky,syrk,10240,2048,37486592,1000000,10,25772794,9996115371,3068799946,523726954,
cholesky,gemm,10240,2048,37486592,1000000,10,45805999,19323662529,5807044505,907390091,
cholesky,potrf,10240,2048,37486592,4000000,5,4931312,2741389026,1051689952,318201864,
cholesky,trsm,10240,2048,37486592,4000000,10,22863179,13756177817,5023730830,1409067743,
cholesky,syrk,10240,2048,37486592,4000000,10,24839108,9996115019,3166990113,620951167,
cholesky,gemm,10240,2048,37486592,4000000,10,44385474,19323661040,5914787821,1010912464,
