algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time
invert,20480,512,1,1363812671,1347908720,157016373,74940455,10.005900
invert,20480,512,2,1373139307,1355551034,158428210,75354857,10.103800
invert,20480,512,3,1388509873,1161794816,220840108,126025580,17.380900
invert,20480,512,4,1388883164,1166574650,221681286,126189795,17.462400
invert,20480,512,5,1397690026,1336406918,160396724,77157166,10.353400
invert,20480,512,6,1404864079,1339771533,161165518,78109881,10.435500
invert,20480,512,7,1394524323,1161361468,223923946,128960227,17.734700
invert,20480,512,8,1391827430,1169416013,224862096,129641734,17.783400
invert,20480,512,9,1371825407,1355531320,158683812,75619730,10.066000
invert,20480,512,10,1381783205,1359737486,159910964,76062771,10.169400
invert,20480,512,11,1397781945,1165913946,222587812,127148768,17.447800
invert,20480,512,12,1395107207,1170522150,223036086,128205356,17.479800
invert,20480,512,13,1403537484,1339528065,161684953,78204910,10.378000
invert,20480,512,14,1409738823,1347267547,162701424,79099898,10.460700
invert,20480,512,15,1400259965,1164880258,226167843,129838509,17.786100
invert,20480,512,16,1395421598,1169809811,225268755,130139643,17.806900
invert,20480,1024,1,1371360319,1350831197,159121836,87700595,10.291300
invert,20480,1024,2,1414309856,1392298498,165118472,90237288,10.796100
invert,20480,1024,3,1432264522,1216248901,224366575,142354934,17.806000
invert,20480,1024,4,1433244561,1211455700,227028545,140616929,17.833000
invert,20480,1024,5,1409821647,1355272470,165821156,91649524,10.989600
invert,20480,1024,6,1451084481,1384778499,171853976,95940486,11.446200
invert,20480,1024,7,1418603607,1198477217,229095911,144503895,18.262700
invert,20480,1024,8,1444421595,1218578423,233614002,148269133,18.729100
invert,20480,1024,9,1354169751,1337078059,158839214,87444993,10.242000
invert,20480,1024,10,1433955009,1403460458,166979365,93201327,11.100800
invert,20480,1024,11,1397601342,1200173258,222414234,138806955,17.478100
invert,20480,1024,12,1466223297,1237929387,233913209,145215283,18.506300
invert,20480,1024,13,1414749674,1355440500,166472797,93942918,11.046600
invert,20480,1024,14,1460908552,1392990575,172604471,99302661,11.648200
invert,20480,1024,15,1417050205,1199636638,230729217,144181325,18.318500
invert,20480,1024,16,1432845331,1207957479,231825722,147096098,18.597000
invert,20480,2048,1,1843200848,1729605557,207345922,121495265,15.275500
invert,20480,2048,2,2008987105,1913439255,233533064,138928513,17.676500
invert,20480,2048,3,1948692277,1626706651,293767053,190123736,24.958600
invert,20480,2048,4,2016641688,1727154575,309569444,203959909,26.466500
invert,20480,2048,5,1898937216,1680446992,226025890,136386327,17.174700
invert,20480,2048,6,2135622096,1904183602,259469288,159920022,20.389400
invert,20480,2048,7,1936158190,1664680675,311864858,208208091,27.146700
invert,20480,2048,8,2023639351,1721875170,331472649,218571486,28.840800
invert,20480,2048,9,1921178492,1804961871,220786528,130077387,16.508000
invert,20480,2048,10,2011851844,1858418522,233238678,140154778,17.740700
invert,20480,2048,11,1892424354,1670935725,294890884,191624513,25.173700
invert,20480,2048,12,2001903079,1753479580,310279257,203373751,26.523900
invert,20480,2048,13,1949950757,1763458804,233701548,143750324,18.150100
invert,20480,2048,14,2138274189,1947011557,264819163,163563074,21.003500
invert,20480,2048,15,1979984982,1687801893,319769709,216307682,28.158800
invert,20480,2048,16,2043921281,1742014095,336757238,224019463,29.471100
