algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time
invert,8192,512,1,100147083,92142587,11450597,5989277,0.790934
invert,8192,512,2,105943577,98181451,12345493,6594529,0.864722
invert,8192,512,3,98866812,82929658,15566618,9328670,1.267660
invert,8192,512,4,103543985,86856650,16577015,9993134,1.336990
invert,8192,512,5,101335312,88923845,12459417,6987633,0.905851
invert,8192,512,6,108117887,93799138,13372276,7463203,0.977983
invert,8192,512,7,99212271,83709564,16333010,9800583,1.320080
invert,8192,512,8,102255964,86230126,16842271,10317693,1.387570
invert,8192,512,9,98124810,91757029,11444813,6014812,0.791495
invert,8192,512,10,105713292,98907034,12456204,6646488,0.885172
invert,8192,512,11,99082083,84616788,15894558,9605891,1.280330
invert,8192,512,12,103178263,88393450,16688904,10188928,1.365080
invert,8192,512,13,102600384,90094679,12911899,7161976,0.929759
invert,8192,512,14,104792090,92599800,13245593,7424110,0.991485
invert,8192,512,15,101176559,85774988,16743937,10206033,1.369440
invert,8192,512,16,102254316,85904077,16861028,10304075,1.390560
invert,8192,1024,1,160247515,143172241,18545390,11356057,1.454280
invert,8192,1024,2,195089894,183454731,23749854,14793096,1.936030
invert,8192,1024,3,151884987,133049891,24158593,16046074,2.095400
invert,8192,1024,4,175107340,152326210,27783560,18925855,2.484220
invert,8192,1024,5,176401465,169690118,18722763,19197751,1.933210
invert,8192,1024,6,207403399,191814023,23300615,22237876,2.347420
invert,8192,1024,7,159629841,137251297,26643757,17682913,2.351080
invert,8192,1024,8,184368852,153680454,30556181,20922398,2.770500
invert,8192,1024,9,168196469,154515168,19844146,12558179,1.608610
invert,8192,1024,10,198542766,186029492,24420560,15490470,2.033720
invert,8192,1024,11,156707179,136409990,24892121,16752690,2.193190
invert,8192,1024,12,177669040,158557212,28874849,19420336,2.580740
invert,8192,1024,13,173989240,156421719,22690619,14420694,1.890690
invert,8192,1024,14,207627764,189132146,27943614,18089236,2.386750
invert,8192,1024,15,173474288,143182617,28632160,19468347,2.574730
invert,8192,1024,16,184945145,157791161,31330407,21306535,2.843600
invert,8192,2048,1,449869698,388675092,52625681,34443804,4.632260
invert,8192,2048,2,570599796,488243501,69001776,44584536,6.115710
invert,8192,2048,3,529300464,457721240,72160889,47465083,6.504260
invert,8192,2048,4,604526406,504846303,85712039,57412393,7.868840
invert,8192,2048,5,500927428,416849274,63763836,42487917,5.724770
invert,8192,2048,6,602846540,488330964,77995774,52173811,7.161360
invert,8192,2048,7,520647166,459958173,80650783,54075494,7.419810
invert,8192,2048,8,594239140,552726856,95686491,63289153,8.828830
invert,8192,2048,9,489838528,438243079,59785086,38781966,5.287510
invert,8192,2048,10,613725785,526813593,75424058,49954317,6.769450
invert,8192,2048,11,569430977,483513960,78107341,51904547,7.110560
invert,8192,2048,12,630554111,561732632,91640054,61904672,8.461710
invert,8192,2048,13,530716659,466097195,71263070,46848386,6.435080
invert,8192,2048,14,599423026,563074181,84945906,56990679,7.792140
invert,8192,2048,15,545376045,525321654,86538927,58455272,8.045180
invert,8192,2048,16,601488329,568673044,100418046,68068553,9.396910
