algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L2_TCR,PAPI_L2_TCW,
cholesky,potrf,18432,512,37486592,1000000,36,14060337,4055660,
cholesky,trsm,18432,512,37486592,1000000,630,1265694381,99687864,
cholesky,syrk,18432,512,37486592,1000000,630,121890967,93813437,
cholesky,gemm,18432,512,37486592,1000000,7140,1832376189,1230812897,
cholesky,potrf,18432,512,37486592,4000000,36,13943926,3885908,
cholesky,trsm,18432,512,37486592,4000000,630,1259643105,84170696,
cholesky,syrk,18432,512,37486592,4000000,630,118711500,89415446,
cholesky,gemm,18432,512,37486592,4000000,7140,1799515054,1225753608,
cholesky,potrf,18432,1024,37486592,1000000,18,49763734,7127040,
cholesky,trsm,18432,1024,37486592,1000000,153,1373091274,106197184,
cholesky,syrk,18432,1024,37486592,1000000,153,121803866,95175238,
cholesky,gemm,18432,1024,37486592,1000000,816,880885149,623565594,
cholesky,potrf,18432,1024,37486592,4000000,18,49126743,6731956,
cholesky,trsm,18432,1024,37486592,4000000,153,1361921353,101002644,
cholesky,syrk,18432,1024,37486592,4000000,153,117562933,85876304,
cholesky,gemm,18432,1024,37486592,4000000,816,870736673,614814684,
cholesky,potrf,18432,2048,37486592,1000000,9,159233459,16708650,
cholesky,trsm,18432,2048,37486592,1000000,36,1390908057,120411606,
cholesky,syrk,18432,2048,37486592,1000000,36,169603712,109242744,
cholesky,gemm,18432,2048,37486592,1000000,84,631580907,350191592,
cholesky,potrf,18432,2048,37486592,4000000,9,157977176,15607710,
cholesky,trsm,18432,2048,37486592,4000000,36,1382505631,110872408,
cholesky,syrk,18432,2048,37486592,4000000,36,164496367,102464785,
cholesky,gemm,18432,2048,37486592,4000000,84,624636754,348590040,
cholesky,potrf,20480,512,37486592,1000000,40,15595641,4544172,
cholesky,trsm,20480,512,37486592,1000000,780,1567634037,124468716,
cholesky,syrk,20480,512,37486592,1000000,780,151007245,115921458,
cholesky,gemm,20480,512,37486592,1000000,9880,2465911170,1705890966,
cholesky,potrf,20480,512,37486592,4000000,40,15508730,4302134,
cholesky,trsm,20480,512,37486592,4000000,780,1560310530,104094758,
cholesky,syrk,20480,512,37486592,4000000,780,145683167,110885682,
cholesky,gemm,20480,512,37486592,4000000,9880,2483222136,1699607156,
cholesky,potrf,20480,1024,37486592,1000000,20,54867760,7914930,
cholesky,trsm,20480,1024,37486592,1000000,190,1706291766,131602446,
cholesky,syrk,20480,1024,37486592,1000000,190,150826255,118187920,
cholesky,gemm,20480,1024,37486592,1000000,1140,1221787919,869971911,
cholesky,potrf,20480,1024,37486592,4000000,20,54379030,7276164,
cholesky,trsm,20480,1024,37486592,4000000,190,1697718405,118395630,
cholesky,syrk,20480,1024,37486592,4000000,190,144136389,106990313,
cholesky,gemm,20480,1024,37486592,4000000,1140,1195687694,859017840,
