algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCR,PAPI_L3_TCW,
cholesky,potrf,18432,512,37486592,1000000,36,5226809,94298,
cholesky,trsm,18432,512,37486592,1000000,630,124430814,2448690,
cholesky,syrk,18432,512,37486592,1000000,630,140956818,2007944,
cholesky,gemm,18432,512,37486592,1000000,7140,2353584735,2826448,
cholesky,potrf,18432,512,37486592,4000000,36,5110257,129660,
cholesky,trsm,18432,512,37486592,4000000,630,117664675,8070299,
cholesky,syrk,18432,512,37486592,4000000,630,137917952,3247505,
cholesky,gemm,18432,512,37486592,4000000,7140,2351664478,5580118,
cholesky,potrf,18432,1024,37486592,1000000,18,12417074,207695,
cholesky,trsm,18432,1024,37486592,1000000,153,189667125,2142334,
cholesky,syrk,18432,1024,37486592,1000000,153,196649896,1934290,
cholesky,gemm,18432,1024,37486592,1000000,816,1681347423,3699432,
cholesky,potrf,18432,1024,37486592,4000000,18,12030452,371987,
cholesky,trsm,18432,1024,37486592,4000000,153,183703546,6447384,
cholesky,syrk,18432,1024,37486592,4000000,153,192443793,5647825,
cholesky,gemm,18432,1024,37486592,4000000,816,1675108656,7408872,
cholesky,potrf,18432,2048,37486592,1000000,9,32375467,343607,
cholesky,trsm,18432,2048,37486592,1000000,36,289655907,1691646,
cholesky,syrk,18432,2048,37486592,1000000,36,321535142,1906059,
cholesky,gemm,18432,2048,37486592,1000000,84,1269036172,1203852,
cholesky,potrf,18432,2048,37486592,4000000,9,31445988,721320,
cholesky,trsm,18432,2048,37486592,4000000,36,285848903,4988760,
cholesky,syrk,18432,2048,37486592,4000000,36,316892583,4629434,
cholesky,gemm,18432,2048,37486592,4000000,84,1268489516,2564171,
cholesky,potrf,20480,512,37486592,1000000,40,5773601,104213,
cholesky,trsm,20480,512,37486592,1000000,780,154319306,2892257,
cholesky,syrk,20480,512,37486592,1000000,780,174877714,2420447,
cholesky,gemm,20480,512,37486592,1000000,9880,3268557675,5157291,
cholesky,potrf,20480,512,37486592,4000000,40,5697131,144042,
cholesky,trsm,20480,512,37486592,4000000,780,146006924,9801115,
