algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,
lu,getrfpiv,8192,256,37486592,1000000,32,17874398,1656158060,845549786,398567450,
lu,gemm,8192,256,37486592,1000000,10416,125070799,41358304221,13832904299,3098554452,
lu,trsmswp,8192,256,37486592,1000000,496,34784589,4082712976,2340675011,1178141496,
lu,geswp,8192,256,37486592,1000000,31,5595850,212231309,636918722,554306471,
lu,getrfpiv,8192,256,37486592,4000000,32,17890562,1656156712,1070576191,622832418,
lu,gemm,8192,256,37486592,4000000,10416,125253579,41358253996,14327655900,3591730724,
lu,trsmswp,8192,256,37486592,4000000,496,34736876,4082702081,2723486471,1555908283,
lu,geswp,8192,256,37486592,4000000,31,5662313,212231438,736394946,650726492,
lu,getrfpiv,8192,512,37486592,1000000,16,26322358,2774957353,1235488938,499168664,
lu,gemm,8192,512,37486592,1000000,1240,121128922,38217730985,12548016637,2700509177,
lu,trsmswp,8192,512,37486592,1000000,120,44197414,5005957949,2952429251,1559226812,
lu,geswp,8192,512,37486592,1000000,15,8562662,200780909,837033580,763876501,
lu,getrfpiv,8192,512,37486592,4000000,16,26024934,2774956522,1506935241,769183341,
lu,gemm,8192,512,37486592,4000000,1240,117595169,38217737759,12931600836,3084193303,
lu,trsmswp,8192,512,37486592,4000000,120,43982895,5005957776,3577777045,2162630358,
lu,geswp,8192,512,37486592,4000000,15,8396242,200780768,1008654874,930300962,
lu,getrfpiv,8192,1024,37486592,1000000,8,38972160,5071625990,2007562833,688551598,
lu,gemm,8192,1024,37486592,1000000,140,73182787,33935578934,10522539870,1892307822,
lu,trsmswp,8192,1024,37486592,1000000,28,41035175,6415516948,3404873128,1652982867,
lu,geswp,8192,1024,37486592,1000000,7,11014140,185246646,853119844,778764354,
lu,getrfpiv,8192,1024,37486592,4000000,8,38308332,5071625575,2315656237,994598644,
lu,gemm,8192,1024,37486592,4000000,140,71820750,33935579820,10730748345,2099177707,
lu,trsmswp,8192,1024,37486592,4000000,28,41242217,6415515092,3978346837,2223041515,
lu,geswp,8192,1024,37486592,4000000,7,11906834,185246605,1055373909,977711854,
lu,getrfpiv,8192,2048,37486592,1000000,4,51133338,9836269891,3605229870,1038978751,
lu,gemm,8192,2048,37486592,1000000,14,67364992,26941608324,8248282414,1416749906,
lu,trsmswp,8192,2048,37486592,1000000,6,51847492,8390010883,3888071463,1655646570,
