algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCR,PAPI_L3_TCW,
lu,getrfpiv,8192,256,37486592,1000000,32,50873417,5121625,
lu,gemm,8192,256,37486592,1000000,10416,498377251,1027747,
lu,trsmswp,8192,256,37486592,1000000,496,50563789,1281909,
lu,geswp,8192,256,37486592,1000000,31,26915446,257791,
lu,getrfpiv,8192,256,37486592,4000000,32,50389269,5053861,
lu,gemm,8192,256,37486592,4000000,10416,495148369,1285677,
lu,trsmswp,8192,256,37486592,4000000,496,50453443,1216673,
lu,geswp,8192,256,37486592,4000000,31,26826727,221557,
lu,getrfpiv,8192,512,37486592,1000000,16,62031079,5603154,
lu,gemm,8192,512,37486592,1000000,1240,421450818,1986147,
lu,trsmswp,8192,512,37486592,1000000,120,86757651,1037634,
lu,geswp,8192,512,37486592,1000000,15,62591055,372981,
lu,getrfpiv,8192,512,37486592,4000000,16,61043920,5590707,
lu,gemm,8192,512,37486592,4000000,1240,414880350,2391284,
lu,trsmswp,8192,512,37486592,4000000,120,86406118,1363798,
lu,geswp,8192,512,37486592,4000000,15,62669856,288754,
lu,getrfpiv,8192,1024,37486592,1000000,8,86874958,5266957,
lu,gemm,8192,1024,37486592,1000000,140,293847237,1788643,
lu,trsmswp,8192,1024,37486592,1000000,28,93715694,956307,
lu,geswp,8192,1024,37486592,1000000,7,58407448,432185,
lu,getrfpiv,8192,1024,37486592,4000000,8,85213439,5291435,
lu,gemm,8192,1024,37486592,4000000,140,290236082,2215773,
lu,trsmswp,8192,1024,37486592,4000000,28,92778158,1496654,
lu,geswp,8192,1024,37486592,4000000,7,58416518,494795,
lu,getrfpiv,8192,2048,37486592,1000000,4,114552742,10964857,
lu,gemm,8192,2048,37486592,1000000,14,212803907,380754,
lu,trsmswp,8192,2048,37486592,1000000,6,99380990,783100,
lu,geswp,8192,2048,37486592,1000000,3,50114445,977143,
lu,getrfpiv,8192,2048,37486592,4000000,4,111940867,11150175,
lu,gemm,8192,2048,37486592,4000000,14,211698756,515761,
lu,trsmswp,8192,2048,37486592,4000000,6,98560679,2883947,
lu,geswp,8192,2048,37486592,4000000,3,50072085,2489844,
lu,getrfpiv,10240,256,37486592,1000000,40,78016185,7834616,
lu,gemm,10240,256,37486592,1000000,20540,976706605,1907117,
lu,trsmswp,10240,256,37486592,1000000,780,80402550,2119918,
lu,geswp,10240,256,37486592,1000000,39,44736699,463911,
lu,getrfpiv,10240,256,37486592,4000000,40,77413576,7335133,
lu,gemm,10240,256,37486592,4000000,20540,976552478,2466772,
lu,trsmswp,10240,256,37486592,4000000,780,80333814,1928179,
lu,geswp,10240,256,37486592,4000000,39,44613317,408811,
lu,getrfpiv,10240,512,37486592,1000000,20,93432383,8600688,
lu,gemm,10240,512,37486592,1000000,2470,838379815,3782487,
lu,trsmswp,10240,512,37486592,1000000,190,137428662,1711016,
lu,geswp,10240,512,37486592,1000000,19,99387994,644568,
lu,getrfpiv,10240,512,37486592,4000000,20,92019054,8542196,
lu,gemm,10240,512,37486592,4000000,2470,825363715,4729719,
lu,trsmswp,10240,512,37486592,4000000,190,136977873,2176118,
lu,geswp,10240,512,37486592,4000000,19,99536394,487229,
lu,getrfpiv,10240,1024,37486592,1000000,10,128516897,7884120,
lu,gemm,10240,1024,37486592,1000000,285,597024466,3611821,
lu,trsmswp,10240,1024,37486592,1000000,45,150605212,1524588,
lu,geswp,10240,1024,37486592,1000000,9,94127295,681266,
lu,getrfpiv,10240,1024,37486592,4000000,10,127206857,7949980,
lu,gemm,10240,1024,37486592,4000000,285,592026398,4516685,
lu,trsmswp,10240,1024,37486592,4000000,45,149660234,2339436,
lu,geswp,10240,1024,37486592,4000000,9,94144380,782465,
lu,getrfpiv,10240,2048,37486592,1000000,5,162163398,16534727,
lu,gemm,10240,2048,37486592,1000000,30,458279062,790367,
lu,trsmswp,10240,2048,37486592,1000000,10,164517380,1276718,
lu,geswp,10240,2048,37486592,1000000,4,83707477,1473799,
lu,getrfpiv,10240,2048,37486592,4000000,5,160224131,16628823,
lu,gemm,10240,2048,37486592,4000000,30,458079444,1102208,
lu,trsmswp,10240,2048,37486592,4000000,10,164379626,4793730,
lu,geswp,10240,2048,37486592,4000000,4,83675636,4229741,
lu,getrfpiv,12288,256,37486592,1000000,48,119395107,11353628,
lu,gemm,12288,256,37486592,1000000,35720,1700359221,3170413,
lu,trsmswp,12288,256,37486592,1000000,1128,117147552,3150497,
lu,geswp,12288,256,37486592,1000000,47,67188633,762131,
lu,getrfpiv,12288,256,37486592,4000000,48,117835161,11103088,
lu,gemm,12288,256,37486592,4000000,35720,1695116987,4080977,
lu,trsmswp,12288,256,37486592,4000000,1128,117004198,2846110,
lu,geswp,12288,256,37486592,4000000,47,67109962,667015,
lu,getrfpiv,12288,512,37486592,1000000,24,141778730,12182701,
lu,gemm,12288,512,37486592,1000000,4324,1467995992,6675549,
lu,trsmswp,12288,512,37486592,1000000,276,200044591,2474907,
lu,geswp,12288,512,37486592,1000000,23,144456574,976706,
lu,getrfpiv,12288,512,37486592,4000000,24,139334883,12118582,
lu,gemm,12288,512,37486592,4000000,4324,1445367974,8091450,
lu,trsmswp,12288,512,37486592,4000000,276,199306749,3176799,
lu,geswp,12288,512,37486592,4000000,23,144680488,739445,
lu,getrfpiv,12288,1024,37486592,1000000,12,195358729,11013136,
lu,gemm,12288,1024,37486592,1000000,506,1060541816,6555984,
lu,trsmswp,12288,1024,37486592,1000000,66,221116764,2254289,
lu,geswp,12288,1024,37486592,1000000,11,138103989,996250,
lu,getrfpiv,12288,1024,37486592,4000000,12,192744856,11137057,
lu,gemm,12288,1024,37486592,4000000,506,1049686803,8021301,
lu,trsmswp,12288,1024,37486592,4000000,66,219228390,3520700,
lu,geswp,12288,1024,37486592,4000000,11,138121601,1165857,
lu,getrfpiv,12288,2048,37486592,1000000,6,248610667,23001330,
lu,gemm,12288,2048,37486592,1000000,55,830874223,1466199,
lu,trsmswp,12288,2048,37486592,1000000,15,247961984,1801644,
lu,geswp,12288,2048,37486592,1000000,5,125559087,1985393,
lu,getrfpiv,12288,2048,37486592,4000000,6,247590005,23113191,
lu,gemm,12288,2048,37486592,4000000,55,833013578,2056610,
lu,trsmswp,12288,2048,37486592,4000000,15,246784914,7033758,
lu,geswp,12288,2048,37486592,4000000,5,125523552,6391166,
lu,getrfpiv,14336,256,37486592,1000000,56,160535430,15346901,
lu,gemm,14336,256,37486592,1000000,56980,2709752412,5062522,
lu,trsmswp,14336,256,37486592,1000000,1540,161016901,4372225,
lu,geswp,14336,256,37486592,1000000,55,93965013,1105026,
lu,getrfpiv,14336,256,37486592,4000000,56,158257157,15053690,
lu,gemm,14336,256,37486592,4000000,56980,2701877998,6447655,
lu,trsmswp,14336,256,37486592,4000000,1540,160791552,3928733,
lu,geswp,14336,256,37486592,4000000,55,93893782,980686,
lu,getrfpiv,14336,512,37486592,1000000,28,186498247,16518812,
lu,gemm,14336,512,37486592,1000000,6930,2353987319,10605252,
lu,trsmswp,14336,512,37486592,1000000,378,274192612,3377892,
lu,geswp,14336,512,37486592,1000000,27,197994764,1392682,
lu,getrfpiv,14336,512,37486592,4000000,28,183999357,16472565,
lu,gemm,14336,512,37486592,4000000,6930,2316094989,13246228,
lu,trsmswp,14336,512,37486592,4000000,378,273204870,4373924,
lu,geswp,14336,512,37486592,4000000,27,198332853,1039689,
lu,getrfpiv,14336,1024,37486592,1000000,14,252747720,14908954,
lu,gemm,14336,1024,37486592,1000000,819,1717174682,10329608,
lu,trsmswp,14336,1024,37486592,1000000,91,304988656,3093078,
lu,geswp,14336,1024,37486592,1000000,13,190551363,1379360,
lu,getrfpiv,14336,1024,37486592,4000000,14,249752142,15010186,
lu,gemm,14336,1024,37486592,4000000,819,1697838441,12849755,
lu,trsmswp,14336,1024,37486592,4000000,91,302476252,4824941,
lu,geswp,14336,1024,37486592,4000000,13,190576343,1613143,
lu,getrfpiv,14336,2048,37486592,1000000,7,315213193,30767123,
lu,gemm,14336,2048,37486592,1000000,91,1390509485,2413831,
lu,trsmswp,14336,2048,37486592,1000000,21,347621107,2504530,
lu,geswp,14336,2048,37486592,1000000,6,175891949,2620260,
lu,getrfpiv,14336,2048,37486592,4000000,7,310793594,30975378,
lu,gemm,14336,2048,37486592,4000000,91,1387906676,3243459,
lu,trsmswp,14336,2048,37486592,4000000,21,345369936,9742763,
lu,geswp,14336,2048,37486592,4000000,6,175828004,8391912,
lu,getrfpiv,16384,256,37486592,1000000,64,234595099,20180156,
lu,gemm,16384,256,37486592,1000000,85344,4057543052,7446415,
lu,trsmswp,16384,256,37486592,1000000,2016,211077000,5830029,
lu,geswp,16384,256,37486592,1000000,63,125450687,1533991,
lu,getrfpiv,16384,256,37486592,4000000,64,230439228,19738273,
lu,gemm,16384,256,37486592,4000000,85344,4047639233,9550003,
lu,trsmswp,16384,256,37486592,4000000,2016,211500141,5113223,
lu,geswp,16384,256,37486592,4000000,63,125279359,1388791,
lu,getrfpiv,16384,512,37486592,1000000,32,272908799,21700494,
lu,gemm,16384,512,37486592,1000000,10416,3537185021,15638839,
lu,trsmswp,16384,512,37486592,1000000,496,360445944,4501897,
lu,geswp,16384,512,37486592,1000000,31,260335686,1887958,
lu,getrfpiv,16384,512,37486592,4000000,32,266979316,21587886,
lu,gemm,16384,512,37486592,4000000,10416,3479218852,18968771,
lu,trsmswp,16384,512,37486592,4000000,496,358705889,6054720,
lu,geswp,16384,512,37486592,4000000,31,260780507,1416745,
lu,getrfpiv,16384,1024,37486592,1000000,16,380562035,19083988,
lu,gemm,16384,1024,37486592,1000000,1240,2597847764,15735195,
lu,trsmswp,16384,1024,37486592,1000000,120,402132314,4071610,
lu,geswp,16384,1024,37486592,1000000,15,251750516,1805264,
lu,getrfpiv,16384,1024,37486592,4000000,16,371384365,18952060,
lu,gemm,16384,1024,37486592,4000000,1240,2568939148,19527668,
lu,trsmswp,16384,1024,37486592,4000000,120,399465735,6301904,
lu,geswp,16384,1024,37486592,4000000,15,251828631,2077510,
lu,getrfpiv,16384,2048,37486592,1000000,8,501712119,39363654,
lu,gemm,16384,2048,37486592,1000000,140,2120891090,3742395,
lu,trsmswp,16384,2048,37486592,1000000,28,462801900,3307706,
lu,geswp,16384,2048,37486592,1000000,7,234897580,3279688,
lu,getrfpiv,16384,2048,37486592,4000000,8,488235607,39553952,
lu,gemm,16384,2048,37486592,4000000,140,2119308044,5104072,
lu,trsmswp,16384,2048,37486592,4000000,28,461283915,12657825,
lu,geswp,16384,2048,37486592,4000000,7,234828254,11149240,
lu,getrfpiv,18432,256,37486592,1000000,72,274367613,25165984,
lu,gemm,18432,256,37486592,1000000,121836,5785627579,10620881,
lu,trsmswp,18432,256,37486592,1000000,2556,269617172,7396389,
lu,geswp,18432,256,37486592,1000000,71,162137049,2067333,
lu,getrfpiv,18432,256,37486592,4000000,72,268573420,24501284,
lu,gemm,18432,256,37486592,4000000,121836,5774040734,13562520,
lu,trsmswp,18432,256,37486592,4000000,2556,269558437,6544824,
lu,geswp,18432,256,37486592,4000000,71,162011673,1885841,
lu,getrfpiv,18432,512,37486592,1000000,36,314604861,26936268,
lu,gemm,18432,512,37486592,1000000,14910,5062583309,23000560,
lu,trsmswp,18432,512,37486592,1000000,630,458257798,5715127,
lu,geswp,18432,512,37486592,1000000,35,330836377,2485821,
lu,getrfpiv,18432,512,37486592,4000000,36,309500546,26900236,
lu,gemm,18432,512,37486592,4000000,14910,4985064167,27463104,
lu,trsmswp,18432,512,37486592,4000000,630,456341936,7520162,
lu,geswp,18432,512,37486592,4000000,35,331470277,1822053,
lu,getrfpiv,18432,1024,37486592,1000000,18,420551397,23864716,
lu,gemm,18432,1024,37486592,1000000,1785,3740265830,23071668,
lu,trsmswp,18432,1024,37486592,1000000,153,513903443,5185242,
lu,geswp,18432,1024,37486592,1000000,17,321129857,2297650,
lu,getrfpiv,18432,1024,37486592,4000000,18,414667633,24114707,
lu,gemm,18432,1024,37486592,4000000,1785,3700577031,28355253,
lu,trsmswp,18432,1024,37486592,4000000,153,509788650,8001762,
lu,geswp,18432,1024,37486592,4000000,17,321247493,2620769,
lu,getrfpiv,18432,2048,37486592,1000000,9,516874155,49323218,
lu,gemm,18432,2048,37486592,1000000,204,3120599550,5403378,
lu,trsmswp,18432,2048,37486592,1000000,36,596110387,4188071,
lu,geswp,18432,2048,37486592,1000000,8,302081893,3914423,
lu,getrfpiv,18432,2048,37486592,4000000,9,512743450,49672000,
lu,gemm,18432,2048,37486592,4000000,204,3114363902,7299606,
lu,trsmswp,18432,2048,37486592,4000000,36,592306453,15874819,
lu,geswp,18432,2048,37486592,4000000,8,302032102,14200680,
lu,getrfpiv,20480,256,37486592,1000000,80,364742216,31257906,
lu,gemm,20480,256,37486592,1000000,167480,7957733798,14248726,
lu,trsmswp,20480,256,37486592,1000000,3160,334308749,9298015,
lu,geswp,20480,256,37486592,1000000,79,202680447,2664487,
lu,getrfpiv,20480,256,37486592,4000000,80,358681952,30658862,
lu,gemm,20480,256,37486592,4000000,167480,7945670196,18259576,
lu,trsmswp,20480,256,37486592,4000000,3160,334572870,8380052,
lu,geswp,20480,256,37486592,4000000,79,202506462,2417517,
lu,getrfpiv,20480,512,37486592,1000000,40,419947235,33304814,
lu,gemm,20480,512,37486592,1000000,20540,6979740582,29830369,
lu,trsmswp,20480,512,37486592,1000000,780,568134523,7155091,
lu,geswp,20480,512,37486592,1000000,39,410157991,3131027,
lu,getrfpiv,20480,512,37486592,4000000,40,412799001,33204198,
lu,gemm,20480,512,37486592,4000000,20540,6864192245,36874745,
lu,trsmswp,20480,512,37486592,4000000,780,565694290,9378336,
lu,geswp,20480,512,37486592,4000000,39,410955975,2286948,
lu,getrfpiv,20480,1024,37486592,1000000,20,566503513,28979985,
lu,gemm,20480,1024,37486592,1000000,2470,5185493429,31444474,
lu,trsmswp,20480,1024,37486592,1000000,190,639330488,6425644,
lu,geswp,20480,1024,37486592,1000000,19,399199742,2855768,
lu,getrfpiv,20480,1024,37486592,4000000,20,558531923,29093811,
lu,gemm,20480,1024,37486592,4000000,2470,5121283361,37680949,
lu,trsmswp,20480,1024,37486592,4000000,190,633909356,9886107,
lu,geswp,20480,1024,37486592,4000000,19,399371858,3265538,
lu,getrfpiv,20480,2048,37486592,1000000,10,714085376,59677001,
lu,gemm,20480,2048,37486592,1000000,285,4346446442,7470829,
lu,trsmswp,20480,2048,37486592,1000000,45,744527112,5204835,
lu,geswp,20480,2048,37486592,1000000,9,377923194,4780671,
lu,getrfpiv,20480,2048,37486592,4000000,10,710594378,59903044,
lu,gemm,20480,2048,37486592,4000000,285,4309071992,10130613,
lu,trsmswp,20480,2048,37486592,4000000,45,743154996,19621864,
