tsmqr61317, 37.134000
tsmqr21819, 38.314000
ormqr63214, 38.088000
tsmqr212324, 19.017000
tsmqr02121, 40.324000
tsmqr71625, 35.399000
ormqr253229, 23.001000
tsmqr162931, 37.071000
tsmqr31524, 41.933000
tsmqr2829, 39.523000
tsmqr121625, 29.758000
tsmqr141624, 32.258000
tsmqr152317, 32.504000
tsmqr122829, 30.006000
tsmqr31420, 37.141000
tsmqr121630, 31.097000
ormqr33222, 54.955000
tsmqr32617, 36.610000
tsmqr41728, 38.182000
tsmqr5218, 39.080000
ormqr193220, 27.179000
tsmqr71723, 38.746000
tsmqr81410, 35.764000
tsmqr1725, 41.888000
tsmqr61025, 43.996000
tsmqr5278, 33.502000
tsmqr171820, 35.085000
tsmqr222430, 23.532000
tsqrt183032, 203.665000
tsmqr52924, 42.680000
tsmqr81230, 34.286000
tsmqr32418, 33.836000
tsmqr166, 35.299000
tsmqr32231, 33.889000
tsmqr02617, 35.432000
tsmqr11227, 37.834000
tsmqr61215, 38.086000
tsmqr01712, 26.802000
tsmqr192526, 19.892000
tsmqr192127, 36.214000
tsmqr82017, 32.232000
tsmqr0158, 15.159000
tsmqr0174, 15.631000
tsmqr167, 35.004000
tsmqr5267, 31.424000
tsmqr192427, 31.240000
tsmqr92216, 27.118000
tsmqr112615, 16.530000
tsmqr222424, 23.452000
tsmqr62319, 32.290000
tsmqr202629, 17.157000
ormqr53223, 47.892000
ormqr93213, 39.588000
tsmqr51028, 43.983000
tsmqr0914, 41.989000
tsmqr12421, 31.840000
tsmqr8169, 39.071000
tsmqr32311, 30.164000
tsmqr52131, 36.838000
tsmqr51525, 33.713000
tsmqr213028, 15.576000
tsqrt11732, 434.352000
tsmqr101131, 33.859000
tsmqr101826, 40.611000
tsmqr103125, 33.609000
tsmqr1222, 32.988000
tsmqr61127, 39.122000
tsmqr102820, 37.314000
tsmqr122229, 33.859000
tsmqr91823, 38.956000
tsmqr22330, 31.838000
tsmqr1109, 41.527000
tsmqr1256, 27.031000
tsmqr1306, 34.709000
tsmqr2224, 46.024000
tsqrt31332, 362.055000
tsmqr81915, 38.573000
tsmqr111614, 34.691000
tsmqr32213, 32.421000
tsqrt132032, 506.431000
tsmqr153122, 28.220000
tsmqr183021, 38.616000
tsmqr42931, 40.037000
tsmqr31028, 44.955000
ormqr93227, 37.869000
ormqr73219, 55.344000
tsmqr81730, 35.535000
tsmqr162623, 39.943000
tsmqr52417, 37.729000
tsmqr11819, 36.376000
tsmqr182825, 31.056000
tsmqr82830, 33.431000
tsmqr182230, 33.880000
tsmqr192927, 29.962000
tsmqr101720, 36.293000
tsmqr92719, 33.993000
tsmqr42513, 34.121000
ormqr173227, 35.303000
tsmqr192531, 20.342000
tsmqr12321, 31.631000
tsqrt21932, 462.937000
tsmqr42714, 33.560000
tsqrt71132, 426.700000
tsmqr101519, 36.134000
tsmqr121513, 40.027000
tsmqr0229, 39.900000
tsmqr93022, 34.249000
tsmqr01226, 37.904000
tsmqr92211, 37.877000
tsmqr72524, 38.000000
tsmqr61213, 40.366000
tsqrt72532, 636.467000
tsmqr4614, 40.726000
tsqrt42932, 630.306000
tsmqr51010, 33.872000
tsmqr141922, 28.090000
tsmqr172419, 30.860000
tsmqr172919, 31.786000
tsmqr385, 38.174000
tsmqr2916, 38.681000
tsmqr162122, 35.939000
tsmqr3830, 37.517000
tsmqr142323, 37.559000
tsmqr12224, 32.939000
tsmqr81816, 35.646000
tsmqr0304, 29.958000
tsmqr122029, 34.240000
tsmqr1816, 39.571000
tsmqr22425, 36.732000
tsmqr112418, 24.395000
tsmqr7159, 33.473000
tsmqr71823, 37.887000
tsmqr61626, 33.753000
tsmqr71210, 25.349000
tsmqr0730, 41.748000
tsmqr102923, 36.828000
tsmqr293, 40.936000
tsmqr12330, 32.385000
tsmqr41331, 36.075000
tsqrt222532, 212.819000
tsmqr102327, 34.074000
tsmqr22913, 37.447000
tsmqr6714, 38.149000
tsmqr61919, 37.075000
tsmqr32318, 39.062000
tsmqr81028, 36.121000
tsmqr151722, 29.900000
tsmqr0185, 35.371000
tsqrt6732, 312.065000
tsmqr6167, 35.737000
tsmqr101329, 35.107000
tsmqr91818, 37.667000
tsmqr61112, 39.134000
tsmqr111531, 34.444000
tsmqr72831, 34.416000
tsmqr92410, 39.290000
tsmqr12214, 36.157000
ormqr183225, 39.956000
tsmqr182224, 32.021000
tsmqr42125, 38.012000
tsqrt132732, 309.814000
tsmqr0172, 35.469000
tsmqr132119, 34.243000
tsmqr52624, 39.449000
tsmqr2812, 34.418000
tsmqr142128, 37.580000
tsmqr92511, 32.198000
tsmqr232726, 17.562000
ormqr0028, 53.272000
tsmqr12628, 38.893000
tsmqr4819, 42.026000
tsmqr63012, 42.527000
tsmqr122314, 32.772000
tsmqr4198, 25.116000
tsmqr02812, 36.319000
tsmqr112326, 41.938000
tsqrt72832, 479.601000
tsmqr0626, 44.033000
tsmqr367, 33.475000
tsmqr122131, 29.090000
tsmqr172028, 33.931000
tsmqr021, 44.098000
tsmqr111631, 30.228000
tsmqr61028, 44.413000
tsqrt32432, 538.357000
