algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time
cholesky,20480,512,1,521473336,485833717,81079657,40750785,4.110950
cholesky,20480,512,2,525791501,491460229,81963033,42018666,4.154630
cholesky,20480,512,3,393801544,423335281,41428361,91108624,4.422890
cholesky,20480,512,4,432196098,384958548,88442384,42746777,4.483320
cholesky,20480,512,5,509195840,475714724,82393193,40853677,4.183800
cholesky,20480,512,6,517791338,481594104,83700532,41482752,4.254270
cholesky,20480,512,7,440119540,389258464,92373000,44200583,4.697110
cholesky,20480,512,8,430495663,380749025,90341161,43111743,4.602120
cholesky,20480,512,9,519160048,485545083,82434151,41266518,4.172660
cholesky,20480,512,10,528792225,493426777,84330142,41597181,4.270190
cholesky,20480,512,11,434447924,384490349,89662635,43351571,4.538430
cholesky,20480,512,12,433070791,382951717,89420039,42389033,4.535850
cholesky,20480,512,13,519135390,481392933,85113150,41419793,4.315750
cholesky,20480,512,14,507430708,471418226,83207627,41061008,4.224430
cholesky,20480,512,15,422307574,372450463,88664999,42418118,4.519580
cholesky,20480,512,16,426557319,376015029,89601528,43514409,4.572250
cholesky,20480,1024,1,474506903,449684152,74048496,42892203,3.747830
cholesky,20480,1024,2,474173957,447921949,74081988,43885281,3.737070
cholesky,20480,1024,3,370469693,345578644,73609448,45933614,3.708980
cholesky,20480,1024,4,395890527,357941955,78507819,44710624,3.968800
cholesky,20480,1024,5,457121022,426336494,73596687,44142199,3.739380
cholesky,20480,1024,6,446710527,422709917,72443694,44240822,3.676070
cholesky,20480,1024,7,381054200,344568210,78791037,44723277,3.981770
cholesky,20480,1024,8,376687207,340099654,77692007,46323841,3.943010
cholesky,20480,1024,9,463835788,433763599,73423139,43671616,3.709490
cholesky,20480,1024,10,462779271,435726607,73586100,43818955,3.725710
cholesky,20480,1024,11,381147340,348326257,77249058,46788930,3.889080
cholesky,20480,1024,12,386719408,348631492,78087956,46674134,3.950250
cholesky,20480,1024,13,433770008,406106200,71274392,44049449,3.623640
cholesky,20480,1024,14,451586368,422936234,74918562,44029560,3.804720
cholesky,20480,1024,15,373296774,335420467,78775095,45319013,3.975560
cholesky,20480,1024,16,374234272,334421568,78339535,46536464,3.981490
cholesky,20480,2048,1,459962811,449030650,69726705,41114833,3.551240
cholesky,20480,2048,2,447866041,444173973,67737124,42200873,3.474120
cholesky,20480,2048,3,378259408,357768982,70436779,43823285,3.604020
cholesky,20480,2048,4,379802983,357631836,70470163,44219158,3.634930
cholesky,20480,2048,5,453495787,426387824,70555216,41621386,3.666740
cholesky,20480,2048,6,464527925,435311447,72874053,41117725,3.802010
cholesky,20480,2048,7,382928829,359416072,75086999,44174787,3.944990
cholesky,20480,2048,8,404022098,373362143,79698342,43117588,4.186690
cholesky,20480,2048,9,431793389,414542335,67392935,42358601,3.439310
cholesky,20480,2048,10,465515227,439695164,73095521,40787689,3.758800
cholesky,20480,2048,11,362684558,342603371,71048212,42873430,3.638010
cholesky,20480,2048,12,365874002,347925684,70264975,46854551,3.674540
cholesky,20480,2048,13,452776856,410873582,72614136,41519335,3.766480
cholesky,20480,2048,14,452669252,413938637,73365994,42244616,3.839270
cholesky,20480,2048,15,370832180,340305891,75640186,45317575,3.976420
cholesky,20480,2048,16,371878748,341740153,75298200,43796128,3.980800
