algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCR,PAPI_L3_TCW,
invert,getrf,8192,256,37486592,1000000,32,3100661,296467,
invert,gemm,8192,256,37486592,1000000,10416,616380209,5091515,
invert,trsm,8192,256,37486592,1000000,992,37988471,1449546,
invert,getri,8192,256,37486592,1000000,32,3169904,116153,
invert,getrf,8192,256,37486592,4000000,32,3089560,294517,
invert,gemm,8192,256,37486592,4000000,10416,591402794,6557944,
invert,trsm,8192,256,37486592,4000000,992,36577963,1804101,
invert,getri,8192,256,37486592,4000000,32,3114406,114129,
invert,getrf,8192,512,37486592,1000000,16,11697117,1062355,
invert,gemm,8192,512,37486592,1000000,1240,507490760,2613873,
invert,trsm,8192,512,37486592,1000000,240,54855615,1620704,
invert,getri,8192,512,37486592,1000000,16,20482187,1312177,
invert,getrf,8192,512,37486592,4000000,16,11687566,1078276,
invert,gemm,8192,512,37486592,4000000,1240,493315413,3188032,
invert,trsm,8192,512,37486592,4000000,240,52465253,3076411,
invert,getri,8192,512,37486592,4000000,16,19962202,1422869,
invert,getrf,8192,1024,37486592,1000000,8,27142502,2043970,
invert,gemm,8192,1024,37486592,1000000,140,386339346,1739302,
invert,trsm,8192,1024,37486592,1000000,56,81581291,1378898,
invert,getri,8192,1024,37486592,1000000,8,62935841,3152231,
invert,getrf,8192,1024,37486592,4000000,8,27029437,2060151,
invert,gemm,8192,1024,37486592,4000000,140,380738906,1400023,
invert,trsm,8192,1024,37486592,4000000,56,79882025,2218680,
invert,getri,8192,1024,37486592,4000000,8,64649248,3373845,
invert,getrf,8192,2048,37486592,1000000,4,65263007,2928905,
invert,gemm,8192,2048,37486592,1000000,14,275410474,697931,
invert,trsm,8192,2048,37486592,1000000,12,112953033,1065675,
invert,getri,8192,2048,37486592,1000000,4,172966122,5025936,
invert,getrf,8192,2048,37486592,4000000,4,65135901,2963540,
invert,gemm,8192,2048,37486592,4000000,14,272190321,569673,
invert,trsm,8192,2048,37486592,4000000,12,112015638,1772636,
invert,getri,8192,2048,37486592,4000000,4,166911282,5658149,
invert,getrf,10240,256,37486592,1000000,40,3901182,380401,
invert,gemm,10240,256,37486592,1000000,20540,1157961810,10651249,
invert,trsm,10240,256,37486592,1000000,1560,62126897,2529483,
invert,getri,10240,256,37486592,1000000,40,3968884,189921,
invert,getrf,10240,256,37486592,4000000,40,3885774,378392,
invert,gemm,10240,256,37486592,4000000,20540,1131360824,13758317,
invert,trsm,10240,256,37486592,4000000,1560,60192133,3103842,
invert,getri,10240,256,37486592,4000000,40,3933843,189702,
invert,getrf,10240,512,37486592,1000000,20,14618977,1340628,
invert,gemm,10240,512,37486592,1000000,2470,893174755,4354617,
invert,trsm,10240,512,37486592,1000000,380,85641131,2476484,
invert,getri,10240,512,37486592,1000000,20,25746144,1643574,
invert,getrf,10240,512,37486592,4000000,20,14647482,1359567,
invert,gemm,10240,512,37486592,4000000,2470,874358956,5591169,
invert,trsm,10240,512,37486592,4000000,380,81865254,4850786,
invert,getri,10240,512,37486592,4000000,20,25212262,1783432,
invert,getrf,10240,1024,37486592,1000000,10,33879286,2619541,
invert,gemm,10240,1024,37486592,1000000,285,647562317,3071394,
invert,trsm,10240,1024,37486592,1000000,90,123576560,2187846,
invert,getri,10240,1024,37486592,1000000,10,82757876,3874683,
invert,getrf,10240,1024,37486592,4000000,10,33765827,2641695,
invert,gemm,10240,1024,37486592,4000000,285,640764475,3700945,
invert,trsm,10240,1024,37486592,4000000,90,120538179,3874687,
invert,getri,10240,1024,37486592,4000000,10,79994609,4209285,
invert,getrf,10240,2048,37486592,1000000,5,81508105,3503811,
invert,gemm,10240,2048,37486592,1000000,30,473687578,1225353,
invert,trsm,10240,2048,37486592,1000000,20,171245359,1681834,
invert,getri,10240,2048,37486592,1000000,5,215642715,6158564,
invert,getrf,10240,2048,37486592,4000000,5,81311671,3502381,
invert,gemm,10240,2048,37486592,4000000,30,470709320,1501699,
invert,trsm,10240,2048,37486592,4000000,20,169438060,2992755,
invert,getri,10240,2048,37486592,4000000,5,208392598,6889880,
invert,getrf,12288,256,37486592,1000000,48,4708506,442373,
invert,gemm,12288,256,37486592,1000000,35720,2069930479,15247909,
invert,trsm,12288,256,37486592,1000000,2256,86269093,3320240,
invert,getri,12288,256,37486592,1000000,48,4750956,163348,
invert,getrf,12288,256,37486592,4000000,48,4703062,446686,
invert,gemm,12288,256,37486592,4000000,35720,2004575949,20046526,
invert,trsm,12288,256,37486592,4000000,2256,82161267,3989325,
invert,getri,12288,256,37486592,4000000,48,4760780,166530,
invert,getrf,12288,512,37486592,1000000,24,17472171,1634025,
invert,gemm,12288,512,37486592,1000000,4324,1821220827,7592858,
invert,trsm,12288,512,37486592,1000000,552,127495959,3687137,
invert,getri,12288,512,37486592,1000000,24,30895932,1971505,
invert,getrf,12288,512,37486592,4000000,24,17506242,1653268,
invert,gemm,12288,512,37486592,4000000,4324,1797667012,8938426,
invert,trsm,12288,512,37486592,4000000,552,122745586,6862121,
invert,getri,12288,512,37486592,4000000,24,30209454,2119169,
invert,getrf,12288,1024,37486592,1000000,12,40765959,3194684,
invert,gemm,12288,1024,37486592,1000000,506,1300524859,4481986,
invert,trsm,12288,1024,37486592,1000000,132,189925408,3034560,
invert,getri,12288,1024,37486592,1000000,12,99985392,4661140,
invert,getrf,12288,1024,37486592,4000000,12,40664770,3228107,
invert,gemm,12288,1024,37486592,4000000,506,1319168540,5758315,
invert,trsm,12288,1024,37486592,4000000,132,186570063,5502179,
invert,getri,12288,1024,37486592,4000000,12,97037944,5081006,
invert,getrf,12288,2048,37486592,1000000,6,97914523,4218492,
invert,gemm,12288,2048,37486592,1000000,55,1017936157,1847654,
invert,trsm,12288,2048,37486592,1000000,30,281250553,2383405,
invert,getri,12288,2048,37486592,1000000,6,259303258,7354241,
invert,getrf,12288,2048,37486592,4000000,6,97724186,4195310,
invert,gemm,12288,2048,37486592,4000000,55,1022938335,2232948,
invert,trsm,12288,2048,37486592,4000000,30,279530459,4471761,
invert,getri,12288,2048,37486592,4000000,6,250260900,8285716,
invert,getrf,14336,256,37486592,1000000,56,5605622,541233,
invert,gemm,14336,256,37486592,1000000,56980,3216041444,30561813,
invert,trsm,14336,256,37486592,1000000,3080,122160720,4851050,
invert,getri,14336,256,37486592,1000000,56,5703553,269444,
invert,getrf,14336,256,37486592,4000000,56,5555632,544041,
invert,gemm,14336,256,37486592,4000000,56980,3107811943,37277122,
invert,trsm,14336,256,37486592,4000000,3080,117279789,5916344,
invert,getri,14336,256,37486592,4000000,56,5634715,262758,
invert,getrf,14336,512,37486592,1000000,28,20514486,1922171,
invert,gemm,14336,512,37486592,1000000,6930,2531565864,13654870,
invert,trsm,14336,512,37486592,1000000,756,170845447,5132909,
invert,getri,14336,512,37486592,1000000,28,36417223,2308800,
invert,getrf,14336,512,37486592,4000000,28,20508483,1944239,
invert,gemm,14336,512,37486592,4000000,6930,2476457879,17067481,
invert,trsm,14336,512,37486592,4000000,756,163815317,9622848,
invert,getri,14336,512,37486592,4000000,28,35120614,2495315,
invert,getrf,14336,1024,37486592,1000000,14,47483561,3777436,
invert,gemm,14336,1024,37486592,1000000,819,1871426329,7866569,
invert,trsm,14336,1024,37486592,1000000,182,252080507,4238264,
invert,getri,14336,1024,37486592,1000000,14,115723129,5432647,
invert,getrf,14336,1024,37486592,4000000,14,47509789,3811971,
invert,gemm,14336,1024,37486592,4000000,819,1860540451,10106530,
invert,trsm,14336,1024,37486592,4000000,182,244665239,7664161,
invert,getri,14336,1024,37486592,4000000,14,113355295,5906728,
invert,getrf,14336,2048,37486592,1000000,7,114018104,4858181,
invert,gemm,14336,2048,37486592,1000000,91,1458109541,3107233,
invert,trsm,14336,2048,37486592,1000000,42,363466214,3379630,
invert,getri,14336,2048,37486592,1000000,7,302309443,8533791,
invert,getrf,14336,2048,37486592,4000000,7,114019908,4900432,
invert,gemm,14336,2048,37486592,4000000,91,1446335822,3916573,
invert,trsm,14336,2048,37486592,4000000,42,357217327,6066290,
invert,getri,14336,2048,37486592,4000000,7,291861800,9572299,
invert,getrf,16384,256,37486592,1000000,64,6176302,573517,
invert,gemm,16384,256,37486592,1000000,85344,5141760423,37198430,
invert,trsm,16384,256,37486592,1000000,4032,150416889,5236573,
invert,getri,16384,256,37486592,1000000,64,6087382,190140,
invert,getrf,16384,256,37486592,4000000,64,6171604,583114,
invert,gemm,16384,256,37486592,4000000,85344,4926807505,47962165,
invert,trsm,16384,256,37486592,4000000,4032,144142773,6480962,
invert,getri,16384,256,37486592,4000000,64,6113821,193583,
invert,getrf,16384,512,37486592,1000000,32,23520370,2199834,
invert,gemm,16384,512,37486592,1000000,10416,4520751366,18357270,
invert,trsm,16384,512,37486592,1000000,992,232375127,6177398,
invert,getri,16384,512,37486592,1000000,32,41431624,2624360,
invert,getrf,16384,512,37486592,4000000,32,23475064,2212073,
invert,gemm,16384,512,37486592,4000000,10416,4369338791,21633246,
invert,trsm,16384,512,37486592,4000000,992,222243688,11942190,
invert,getri,16384,512,37486592,4000000,32,40269387,2822017,
invert,getrf,16384,1024,37486592,1000000,16,54350289,4351302,
invert,gemm,16384,1024,37486592,1000000,1240,3758664787,10614065,
invert,trsm,16384,1024,37486592,1000000,240,367348467,5244198,
invert,getri,16384,1024,37486592,1000000,16,132793281,6209591,
invert,getrf,16384,1024,37486592,4000000,16,54272213,4407829,
invert,gemm,16384,1024,37486592,4000000,1240,3649623003,13119402,
invert,trsm,16384,1024,37486592,4000000,240,355991072,9592892,
invert,getri,16384,1024,37486592,4000000,16,122302542,6916098,
invert,getrf,16384,2048,37486592,1000000,8,131015224,5538346,
invert,gemm,16384,2048,37486592,1000000,140,3003661971,4653314,
invert,trsm,16384,2048,37486592,1000000,56,572674170,4288465,
invert,getri,16384,2048,37486592,1000000,8,345586742,9725904,
invert,getrf,16384,2048,37486592,4000000,8,131019378,5592671,
invert,gemm,16384,2048,37486592,4000000,140,2925014647,5549096,
invert,trsm,16384,2048,37486592,4000000,56,560303351,8458704,
invert,getri,16384,2048,37486592,4000000,8,333679149,10961220,
invert,getrf,18432,256,37486592,1000000,72,5827831,551710,
invert,gemm,18432,256,37486592,1000000,121836,6816886494,59480331,
invert,trsm,18432,256,37486592,1000000,5112,199083745,7861385,
invert,getri,18432,256,37486592,1000000,72,5730711,249748,
invert,getrf,18432,256,37486592,4000000,72,5789927,558762,
invert,gemm,18432,256,37486592,4000000,121836,6605843052,72393215,
invert,trsm,18432,256,37486592,4000000,5112,192222968,9473630,
invert,getri,18432,256,37486592,4000000,72,5754629,254122,
invert,getrf,18432,512,37486592,1000000,36,26414890,2492373,
