algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCR,PAPI_L3_TCW,
invert,getrf,8192,256,37486592,1000000,32,3078492,293498,
invert,gemm,8192,256,37486592,1000000,10416,609974319,5127646,
invert,trsm,8192,256,37486592,1000000,992,38181299,1508997,
invert,getri,8192,256,37486592,1000000,32,3129114,121091,
invert,getrf,8192,256,37486592,4000000,32,3072233,299651,
invert,gemm,8192,256,37486592,4000000,10416,595456775,6731650,
invert,trsm,8192,256,37486592,4000000,992,36943968,1839396,
invert,getri,8192,256,37486592,4000000,32,3101266,119734,
invert,getrf,8192,512,37486592,1000000,16,11719914,1069697,
invert,gemm,8192,512,37486592,1000000,1240,509030491,2057398,
invert,trsm,8192,512,37486592,1000000,240,55480507,1471145,
invert,getri,8192,512,37486592,1000000,16,20501673,1313966,
invert,getrf,8192,512,37486592,4000000,16,11722145,1075364,
invert,gemm,8192,512,37486592,4000000,1240,493742959,2845806,
invert,trsm,8192,512,37486592,4000000,240,52755102,2952905,
invert,getri,8192,512,37486592,4000000,16,19944137,1420346,
invert,getrf,8192,1024,37486592,1000000,8,27079072,2040942,
invert,gemm,8192,1024,37486592,1000000,140,385031401,1671178,
invert,trsm,8192,1024,37486592,1000000,56,81226694,1360262,
invert,getri,8192,1024,37486592,1000000,8,66339820,3090152,
invert,getrf,8192,1024,37486592,4000000,8,27089831,2060637,
invert,gemm,8192,1024,37486592,4000000,140,379821936,1832880,
invert,trsm,8192,1024,37486592,4000000,56,79880690,2286320,
invert,getri,8192,1024,37486592,4000000,8,64234502,3367912,
invert,getrf,8192,2048,37486592,1000000,4,65062800,2947522,
invert,gemm,8192,2048,37486592,1000000,14,271181772,682333,
invert,trsm,8192,2048,37486592,1000000,12,112706852,1069569,
invert,getri,8192,2048,37486592,1000000,4,172772238,5034004,
invert,getrf,8192,2048,37486592,4000000,4,65183283,2976309,
invert,gemm,8192,2048,37486592,4000000,14,271145922,573756,
invert,trsm,8192,2048,37486592,4000000,12,111783794,1788579,
invert,getri,8192,2048,37486592,4000000,4,166861911,5680375,
invert,getrf,10240,256,37486592,1000000,40,3883791,377246,
invert,gemm,10240,256,37486592,1000000,20540,1168821955,10931552,
invert,trsm,10240,256,37486592,1000000,1560,62825703,2620177,
invert,getri,10240,256,37486592,1000000,40,3949888,195342,
invert,getrf,10240,256,37486592,4000000,40,3893257,383273,
invert,gemm,10240,256,37486592,4000000,20540,1119139766,13039843,
invert,trsm,10240,256,37486592,4000000,1560,59876917,3044899,
invert,getri,10240,256,37486592,4000000,40,3958261,190439,
invert,getrf,10240,512,37486592,1000000,20,14628757,1355156,
invert,gemm,10240,512,37486592,1000000,2470,892260477,4945598,
invert,trsm,10240,512,37486592,1000000,380,85445828,2629694,
invert,getri,10240,512,37486592,1000000,20,25766248,1648062,
invert,getrf,10240,512,37486592,4000000,20,14622727,1369574,
invert,gemm,10240,512,37486592,4000000,2470,875241884,5710860,
invert,trsm,10240,512,37486592,4000000,380,81902560,4855306,
invert,getri,10240,512,37486592,4000000,20,25070384,1777673,
invert,getrf,10240,1024,37486592,1000000,10,33809075,2619175,
invert,gemm,10240,1024,37486592,1000000,285,647126577,3062846,
invert,trsm,10240,1024,37486592,1000000,90,123247477,2146486,
invert,getri,10240,1024,37486592,1000000,10,82926348,3886291,
invert,getrf,10240,1024,37486592,4000000,10,33827093,2653326,
invert,gemm,10240,1024,37486592,4000000,285,641175826,3737598,
invert,trsm,10240,1024,37486592,4000000,90,120459322,3873486,
invert,getri,10240,1024,37486592,4000000,10,80746674,4232891,
invert,getrf,10240,2048,37486592,1000000,5,81541284,3452883,
invert,gemm,10240,2048,37486592,1000000,30,474102239,1265822,
invert,trsm,10240,2048,37486592,1000000,20,171780470,1709785,
invert,getri,10240,2048,37486592,1000000,5,216037669,6112120,
invert,getrf,10240,2048,37486592,4000000,5,81132886,3522759,
invert,gemm,10240,2048,37486592,4000000,30,473577836,1484607,
invert,trsm,10240,2048,37486592,4000000,20,169641031,2963100,
invert,getri,10240,2048,37486592,4000000,5,208398491,6918873,
invert,getrf,12288,256,37486592,1000000,48,4711782,439797,
invert,gemm,12288,256,37486592,1000000,35720,2065704766,15269683,
invert,trsm,12288,256,37486592,1000000,2256,85612566,3264479,
invert,getri,12288,256,37486592,1000000,48,4797076,162693,
invert,getrf,12288,256,37486592,4000000,48,4693604,444807,
invert,gemm,12288,256,37486592,4000000,35720,1989208485,19349773,
invert,trsm,12288,256,37486592,4000000,2256,82295844,3977512,
invert,getri,12288,256,37486592,4000000,48,4753555,163074,
invert,getrf,12288,512,37486592,1000000,24,17490133,1635661,
invert,gemm,12288,512,37486592,1000000,4324,1820563282,7305047,
invert,trsm,12288,512,37486592,1000000,552,127813372,3713656,
invert,getri,12288,512,37486592,1000000,24,30952036,1971909,
invert,getrf,12288,512,37486592,4000000,24,17498850,1645688,
invert,gemm,12288,512,37486592,4000000,4324,1791133522,9679329,
invert,trsm,12288,512,37486592,4000000,552,123016584,6876765,
invert,getri,12288,512,37486592,4000000,24,30133039,2132056,
invert,getrf,12288,1024,37486592,1000000,12,40552750,3192772,
invert,gemm,12288,1024,37486592,1000000,506,1311941038,4450475,
invert,trsm,12288,1024,37486592,1000000,132,190338461,3047613,
invert,getri,12288,1024,37486592,1000000,12,99868843,4660970,
invert,getrf,12288,1024,37486592,4000000,12,40699463,3224379,
invert,gemm,12288,1024,37486592,4000000,506,1317025629,5535969,
invert,trsm,12288,1024,37486592,4000000,132,185627127,5493360,
invert,getri,12288,1024,37486592,4000000,12,97042487,5070430,
invert,getrf,12288,2048,37486592,1000000,6,98109198,4265714,
invert,gemm,12288,2048,37486592,1000000,55,1001304742,1700361,
invert,trsm,12288,2048,37486592,1000000,30,280550779,2366855,
invert,getri,12288,2048,37486592,1000000,6,258186747,7437541,
invert,getrf,12288,2048,37486592,4000000,6,97777163,4312490,
invert,gemm,12288,2048,37486592,4000000,55,1012374548,2185466,
invert,trsm,12288,2048,37486592,4000000,30,279619290,4516813,
invert,getri,12288,2048,37486592,4000000,6,250528499,8381830,
invert,getrf,14336,256,37486592,1000000,56,5592267,536818,
invert,gemm,14336,256,37486592,1000000,56980,3211196383,30390169,
invert,trsm,14336,256,37486592,1000000,3080,122012691,4889638,
invert,getri,14336,256,37486592,1000000,56,5625265,262260,
invert,getrf,14336,256,37486592,4000000,56,5575605,543986,
invert,gemm,14336,256,37486592,4000000,56980,3108185116,37191178,
invert,trsm,14336,256,37486592,4000000,3080,117477338,5941751,
invert,getri,14336,256,37486592,4000000,56,5630292,264571,
invert,getrf,14336,512,37486592,1000000,28,20533344,1896527,
invert,gemm,14336,512,37486592,1000000,6930,2534521483,12790330,
invert,trsm,14336,512,37486592,1000000,756,171603526,4855011,
invert,getri,14336,512,37486592,1000000,28,36286919,2307957,
invert,getrf,14336,512,37486592,4000000,28,20513908,1945119,
invert,gemm,14336,512,37486592,4000000,6930,2479201426,16531921,
invert,trsm,14336,512,37486592,4000000,756,163840883,9620165,
invert,getri,14336,512,37486592,4000000,28,35180594,2494770,
invert,getrf,14336,1024,37486592,1000000,14,47479493,3776131,
invert,gemm,14336,1024,37486592,1000000,819,1882858568,7920252,
invert,trsm,14336,1024,37486592,1000000,182,251626990,4245183,
invert,getri,14336,1024,37486592,1000000,14,116539372,5440840,
invert,getrf,14336,1024,37486592,4000000,14,47475314,3816322,
invert,gemm,14336,1024,37486592,4000000,819,1859453665,10132927,
invert,trsm,14336,1024,37486592,4000000,182,244922139,7751467,
invert,getri,14336,1024,37486592,4000000,14,113078512,5914849,
invert,getrf,14336,2048,37486592,1000000,7,114384274,4916408,
invert,gemm,14336,2048,37486592,1000000,91,1451795056,3121422,
invert,trsm,14336,2048,37486592,1000000,42,365770063,3385071,
invert,getri,14336,2048,37486592,1000000,7,302467538,8641840,
invert,getrf,14336,2048,37486592,4000000,7,114086498,4850612,
invert,gemm,14336,2048,37486592,4000000,91,1449146519,3899440,
invert,trsm,14336,2048,37486592,4000000,42,359350517,6048944,
invert,getri,14336,2048,37486592,4000000,7,291666759,9614493,
invert,getrf,16384,256,37486592,1000000,64,6191849,576393,
invert,gemm,16384,256,37486592,1000000,85344,5086147848,36926680,
invert,trsm,16384,256,37486592,1000000,4032,150527193,5279304,
invert,getri,16384,256,37486592,1000000,64,6138181,192138,
invert,getrf,16384,256,37486592,4000000,64,6152583,582894,
invert,gemm,16384,256,37486592,4000000,85344,4888182315,46235465,
invert,trsm,16384,256,37486592,4000000,4032,144166200,6357071,
invert,getri,16384,256,37486592,4000000,64,6103142,192700,
invert,getrf,16384,512,37486592,1000000,32,23475424,2198556,
invert,gemm,16384,512,37486592,1000000,10416,4523193296,18528205,
invert,trsm,16384,512,37486592,1000000,992,232384053,6226292,
invert,getri,16384,512,37486592,1000000,32,41387593,2622409,
invert,getrf,16384,512,37486592,4000000,32,23522547,2220886,
invert,gemm,16384,512,37486592,4000000,10416,4363248315,22427278,
invert,trsm,16384,512,37486592,4000000,992,222227178,11853827,
invert,getri,16384,512,37486592,4000000,32,40313474,2828893,
invert,getrf,16384,1024,37486592,1000000,16,54435303,4335100,
invert,gemm,16384,1024,37486592,1000000,1240,3739585794,11302066,
invert,trsm,16384,1024,37486592,1000000,240,366257231,5216396,
invert,getri,16384,1024,37486592,1000000,16,133440596,6206005,
invert,getrf,16384,1024,37486592,4000000,16,54292310,4402342,
invert,gemm,16384,1024,37486592,4000000,1240,3646908677,13957348,
invert,trsm,16384,1024,37486592,4000000,240,355426668,9747385,
invert,getri,16384,1024,37486592,4000000,16,128433183,6732455,
invert,getrf,16384,2048,37486592,1000000,8,130558318,5543373,
invert,gemm,16384,2048,37486592,1000000,140,2989937206,4529004,
invert,trsm,16384,2048,37486592,1000000,56,571846649,4237107,
invert,getri,16384,2048,37486592,1000000,8,345669735,9775522,
invert,getrf,16384,2048,37486592,4000000,8,130620151,5622622,
invert,gemm,16384,2048,37486592,4000000,140,2925433954,5428623,
invert,trsm,16384,2048,37486592,4000000,56,559656724,8411378,
invert,getri,16384,2048,37486592,4000000,8,333637631,11020439,
invert,getrf,18432,256,37486592,1000000,72,5813908,548922,
invert,gemm,18432,256,37486592,1000000,121836,6831068556,59808764,
invert,trsm,18432,256,37486592,1000000,5112,200088263,7862270,
invert,getri,18432,256,37486592,1000000,72,5809725,262159,
invert,getrf,18432,256,37486592,4000000,72,5786501,560061,
invert,gemm,18432,256,37486592,4000000,121836,6600816957,73307747,
invert,trsm,18432,256,37486592,4000000,5112,192485784,9413274,
invert,getri,18432,256,37486592,4000000,72,5740419,255012,
invert,getrf,18432,512,37486592,1000000,36,26381631,2489771,
invert,gemm,18432,512,37486592,1000000,14910,5421076123,27413423,
invert,trsm,18432,512,37486592,1000000,1260,284958995,8341132,
invert,getri,18432,512,37486592,1000000,36,46575658,2961723,
invert,getrf,18432,512,37486592,4000000,36,26371494,2519786,
invert,gemm,18432,512,37486592,4000000,14910,5302725584,33563108,
invert,trsm,18432,512,37486592,4000000,1260,272778747,15926546,
invert,getri,18432,512,37486592,4000000,36,45238247,3211850,
invert,getrf,18432,1024,37486592,1000000,18,61133562,4919782,
invert,gemm,18432,1024,37486592,1000000,1785,4033043148,14924550,
invert,trsm,18432,1024,37486592,1000000,306,420679914,6979884,
invert,getri,18432,1024,37486592,1000000,18,149955649,6991302,
invert,getrf,18432,1024,37486592,4000000,18,61149488,4970668,
invert,gemm,18432,1024,37486592,4000000,1785,3986928070,19728816,
invert,trsm,18432,1024,37486592,4000000,306,411416496,12873497,
invert,getri,18432,1024,37486592,4000000,18,144882953,7605799,
invert,getrf,18432,2048,37486592,1000000,9,146690893,6294913,
invert,gemm,18432,2048,37486592,1000000,204,3194622548,6358782,
invert,trsm,18432,2048,37486592,1000000,72,615305841,5643032,
invert,getri,18432,2048,37486592,1000000,9,387502971,11071439,
invert,getrf,18432,2048,37486592,4000000,9,146275399,6279969,
invert,gemm,18432,2048,37486592,4000000,204,3193641472,8203544,
invert,trsm,18432,2048,37486592,4000000,72,608165535,10260174,
invert,getri,18432,2048,37486592,4000000,9,375057925,12342411,
invert,getrf,20480,256,37486592,1000000,80,6590318,605623,
invert,gemm,20480,256,37486592,1000000,167480,9560563869,55135276,
invert,trsm,20480,256,37486592,1000000,6320,232383098,8493207,
invert,getri,20480,256,37486592,1000000,80,6559581,193010,
invert,getrf,20480,256,37486592,4000000,80,6544362,610028,
invert,gemm,20480,256,37486592,4000000,167480,9367430915,75061498,
invert,trsm,20480,256,37486592,4000000,6320,222975450,10142873,
invert,getri,20480,256,37486592,4000000,80,6515352,197928,
invert,getrf,20480,512,37486592,1000000,40,29259113,2768327,
invert,gemm,20480,512,37486592,1000000,20540,8772453505,28295260,
invert,trsm,20480,512,37486592,1000000,1560,363349960,9959775,
invert,getri,20480,512,37486592,1000000,40,51714801,3285846,
invert,getrf,20480,512,37486592,4000000,40,29241636,2796572,
invert,gemm,20480,512,37486592,4000000,20540,8647072833,38052834,
invert,trsm,20480,512,37486592,4000000,1560,348786456,18982172,
invert,getri,20480,512,37486592,4000000,40,50345375,3548174,
invert,getrf,20480,1024,37486592,1000000,20,67991755,5500278,
invert,gemm,20480,1024,37486592,1000000,2470,6460055257,16857299,
invert,trsm,20480,1024,37486592,1000000,380,554275109,8296322,
invert,getri,20480,1024,37486592,1000000,20,165807833,7750043,
invert,getrf,20480,1024,37486592,4000000,20,67907858,5558497,
invert,gemm,20480,1024,37486592,4000000,2470,6484921458,22706425,
invert,trsm,20480,1024,37486592,4000000,380,537047927,15436349,
invert,getri,20480,1024,37486592,4000000,20,161748332,8447537,
invert,getrf,20480,2048,37486592,1000000,10,162497787,7025311,
invert,gemm,20480,2048,37486592,1000000,285,5294512274,6996567,
invert,trsm,20480,2048,37486592,1000000,90,855444953,6638010,
invert,getri,20480,2048,37486592,1000000,10,427707887,12344310,
invert,getrf,20480,2048,37486592,4000000,10,162803621,7132940,
invert,gemm,20480,2048,37486592,4000000,285,5287291080,8849431,
invert,trsm,20480,2048,37486592,4000000,90,846269872,12920150,
invert,getri,20480,2048,37486592,4000000,10,417165278,13953181,
invert,getrf,22528,256,37486592,1000000,88,6283702,589460,
invert,gemm,22528,256,37486592,1000000,223300,12515419215,109215477,
invert,trsm,22528,256,37486592,1000000,7656,298148375,11485076,
invert,getri,22528,256,37486592,1000000,88,6236449,274242,
invert,getrf,22528,256,37486592,4000000,88,6215851,594992,
invert,gemm,22528,256,37486592,4000000,223300,12070868377,136726477,
invert,trsm,22528,256,37486592,4000000,7656,285922531,14069519,
invert,getri,22528,256,37486592,4000000,88,6186187,271007,
invert,getrf,22528,512,37486592,1000000,44,32315772,3058461,
invert,gemm,22528,512,37486592,1000000,27434,9995945226,48447267,
invert,trsm,22528,512,37486592,1000000,1892,428506885,12675679,
invert,getri,22528,512,37486592,1000000,44,56890113,3627478,
invert,getrf,22528,512,37486592,4000000,44,32216184,3088412,
invert,gemm,22528,512,37486592,4000000,27434,9760047261,62488944,
invert,trsm,22528,512,37486592,4000000,1892,409701350,24160567,
invert,getri,22528,512,37486592,4000000,44,55359338,3910984,
invert,getrf,22528,1024,37486592,1000000,22,74706388,6026832,
invert,gemm,22528,1024,37486592,1000000,3311,7508440651,25624975,
invert,trsm,22528,1024,37486592,1000000,462,633290236,10208621,
invert,getri,22528,1024,37486592,1000000,22,181945936,8514933,
invert,getrf,22528,1024,37486592,4000000,22,74586748,6142752,
invert,gemm,22528,1024,37486592,4000000,3311,7392888236,35241136,
invert,trsm,22528,1024,37486592,4000000,462,619709969,19511603,
