algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,
qr,geqrt,18432,256,37486592,1000000,72,613465,1263927521,786890433,317697002,
qr,ormqr,18432,256,37486592,1000000,2556,36777811,18599815895,8667100960,3482443644,
qr,tsmqr,18432,256,37486592,1000000,121836,3784417135,1289623014745,463405530861,124283048352,
qr,tsqrt,18432,256,37486592,1000000,2556,35217590,53582171019,33124472097,12146752176,
qr,geqrt,18432,256,37486592,4000000,72,620843,1263926961,786922069,318448260,
qr,ormqr,18432,256,37486592,4000000,2556,36751206,18599780076,9150948429,3995488737,
qr,tsmqr,18432,256,37486592,4000000,121836,3766385417,1289621155689,500114305178,160970650893,
qr,tsqrt,18432,256,37486592,4000000,2556,34808579,53582279522,33609132582,12647399579,
qr,geqrt,18432,512,37486592,1000000,36,2873124,3564664843,3597229501,2119681595,
qr,ormqr,18432,512,37486592,1000000,630,25273605,32046239016,13837193591,5287698219,
qr,tsmqr,18432,512,37486592,1000000,14910,1904653028,1185598436977,404450779373,96485241832,
qr,tsqrt,18432,512,37486592,1000000,630,59182238,83074296113,95772244239,59181535878,
qr,geqrt,18432,512,37486592,4000000,36,2806464,3564663734,4135091383,2652033119,
qr,ormqr,18432,512,37486592,4000000,630,25907921,32046234335,15356292446,6769282709,
qr,tsmqr,18432,512,37486592,4000000,14910,1886355991,1185597896135,420784074614,113190356797,
qr,tsqrt,18432,512,37486592,4000000,630,56647681,83074298360,119628113577,82510189339,
qr,geqrt,18432,1024,37486592,1000000,18,7254827,11332610111,14959813269,9825370300,
qr,ormqr,18432,1024,37486592,1000000,153,87318811,58246485341,22033420008,6890132467,
qr,tsmqr,18432,1024,37486592,1000000,1785,1653108333,1098116727325,348643077197,68105798244,
qr,tsqrt,18432,1024,37486592,1000000,153,84666124,139921572246,190648904848,125243409256,
qr,geqrt,18432,1024,37486592,4000000,18,7199465,11332608004,18173149934,12977897351,
qr,ormqr,18432,1024,37486592,4000000,153,84761386,58246479647,23718058278,8588695886,
qr,tsmqr,18432,1024,37486592,4000000,1785,1607742605,1098116646438,358635181716,78143796949,
qr,tsqrt,18432,1024,37486592,4000000,153,89296919,139921539003,239118181309,171563457782,
qr,geqrt,18432,2048,37486592,1000000,9,610489376,39549953121,60872180628,41970337753,
qr,ormqr,18432,2048,37486592,1000000,36,419913719,106209076365,37070532979,9915579270,
qr,tsmqr,18432,2048,37486592,1000000,204,2444548483,988851391709,306039099338,54797035319,
qr,tsqrt,18432,2048,37486592,1000000,36,10621176931,243515879525,373983890803,258515401403,
qr,geqrt,18432,2048,37486592,4000000,9,716880257,39549942684,80438465441,61700756531,
qr,ormqr,18432,2048,37486592,4000000,36,410929288,106209069307,43134901982,15988709307,
qr,tsmqr,18432,2048,37486592,4000000,204,2481423800,988851333849,316143018268,64765432807,
qr,tsqrt,18432,2048,37486592,4000000,36,10537753194,243515823699,558305935169,443145524495,
qr,geqrt,20480,256,37486592,1000000,80,684290,1404301022,865465009,345176557,
qr,ormqr,20480,256,37486592,1000000,3160,46930684,22995077035,10708156774,4297725193,
qr,tsmqr,20480,256,37486592,1000000,167480,5397327636,1772759809577,636209094066,170296475277,
qr,tsqrt,20480,256,37486592,1000000,3160,44388249,66244121066,40956047510,15087913259,
qr,geqrt,20480,256,37486592,4000000,80,687572,1404243884,872090287,351423562,
qr,ormqr,20480,256,37486592,4000000,3160,45532029,22995069601,11316314899,4941892244,
qr,tsmqr,20480,256,37486592,4000000,167480,5314307525,1772759983143,682242050207,216988830040,
qr,tsqrt,20480,256,37486592,4000000,3160,43880922,66244189513,41755394295,15703234691,
qr,geqrt,20480,512,37486592,1000000,40,3153371,3960676993,3995814547,2351727288,
qr,ormqr,20480,512,37486592,1000000,780,31201843,39676292734,17464442583,6860931571,
qr,tsmqr,20480,512,37486592,1000000,20540,2588902338,1633278743096,557405937181,133118143825,
qr,tsqrt,20480,512,37486592,1000000,780,72407396,102853892325,118700939177,73346885231,
qr,geqrt,20480,512,37486592,4000000,40,3149584,3960676464,4590405645,2943516191,
