algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCR,PAPI_L3_TCW,
qr,geqrt,18432,256,37486592,1000000,72,1207739,18649,
qr,ormqr,18432,256,37486592,1000000,2556,337213208,16907784,
qr,tsmqr,18432,256,37486592,1000000,121836,19561126228,1260718804,
qr,tsqrt,18432,256,37486592,1000000,2556,122469580,1396950,
qr,geqrt,18432,256,37486592,4000000,72,1211605,17905,
qr,ormqr,18432,256,37486592,4000000,2556,337313333,17693595,
qr,tsmqr,18432,256,37486592,4000000,121836,19733372426,1294943525,
qr,tsqrt,18432,256,37486592,4000000,2556,120481229,1490293,
qr,geqrt,18432,512,37486592,1000000,36,475243612,8407264,
qr,ormqr,18432,512,37486592,1000000,630,804669621,35584261,
qr,tsmqr,18432,512,37486592,1000000,14910,15717224010,575597718,
qr,tsqrt,18432,512,37486592,1000000,630,16889664272,18164976,
qr,geqrt,18432,512,37486592,4000000,36,459998607,8271052,
qr,ormqr,18432,512,37486592,4000000,630,794122608,41030436,
qr,tsmqr,18432,512,37486592,4000000,14910,15710527652,657783468,
qr,tsqrt,18432,512,37486592,4000000,630,16783281560,18906573,
qr,geqrt,18432,1024,37486592,1000000,18,2538518864,32415600,
qr,ormqr,18432,1024,37486592,1000000,153,1005996055,32593227,
qr,tsmqr,18432,1024,37486592,1000000,1785,10910878560,278982823,
qr,tsqrt,18432,1024,37486592,1000000,153,34993926775,38631783,
qr,geqrt,18432,1024,37486592,4000000,18,2500168708,36575143,
qr,ormqr,18432,1024,37486592,4000000,153,997839474,35313266,
qr,tsmqr,18432,1024,37486592,4000000,1785,10715781910,322146507,
qr,tsqrt,18432,1024,37486592,4000000,153,34840269382,31738771,
qr,geqrt,18432,2048,37486592,1000000,9,9986166366,183733476,
qr,ormqr,18432,2048,37486592,1000000,36,1334037536,28892222,
qr,tsmqr,18432,2048,37486592,1000000,204,8556450983,122036196,
qr,tsqrt,18432,2048,37486592,1000000,36,65839651685,79430048,
qr,geqrt,18432,2048,37486592,4000000,9,9919429552,211045558,
qr,ormqr,18432,2048,37486592,4000000,36,1316031903,49522269,
qr,tsmqr,18432,2048,37486592,4000000,204,8505244000,135156142,
qr,tsqrt,18432,2048,37486592,4000000,36,65699895301,61904241,
qr,geqrt,20480,256,37486592,1000000,80,1380723,19137,
qr,ormqr,20480,256,37486592,1000000,3160,423631971,20530398,
qr,tsmqr,20480,256,37486592,1000000,167480,27456709049,1730858847,
qr,tsqrt,20480,256,37486592,1000000,3160,145252769,1491995,
qr,geqrt,20480,256,37486592,4000000,80,1395370,20181,
qr,ormqr,20480,256,37486592,4000000,3160,421385833,21087534,
qr,tsmqr,20480,256,37486592,4000000,167480,27463497300,1789496926,
qr,tsqrt,20480,256,37486592,4000000,3160,148864595,1928270,
qr,geqrt,20480,512,37486592,1000000,40,532783957,5959293,
qr,ormqr,20480,512,37486592,1000000,780,985216232,45438542,
qr,tsmqr,20480,512,37486592,1000000,20540,21385047808,795836426,
qr,tsqrt,20480,512,37486592,1000000,780,20911939251,24849607,
qr,geqrt,20480,512,37486592,4000000,40,511964856,7913478,
qr,ormqr,20480,512,37486592,4000000,780,989377273,50540240,
qr,tsmqr,20480,512,37486592,4000000,20540,21457225161,920738672,
qr,tsqrt,20480,512,37486592,4000000,780,20785351501,24372198,
qr,geqrt,20480,1024,37486592,1000000,20,2818782644,37213320,
qr,ormqr,20480,1024,37486592,1000000,190,1247087709,40466068,
qr,tsmqr,20480,1024,37486592,1000000,2470,14955662026,382620011,
qr,tsqrt,20480,1024,37486592,1000000,190,43462984582,53979018,
qr,geqrt,20480,1024,37486592,4000000,20,2773685928,44926103,
qr,ormqr,20480,1024,37486592,4000000,190,1219471544,43493884,
qr,tsmqr,20480,1024,37486592,4000000,2470,14662253055,448991713,
qr,tsqrt,20480,1024,37486592,4000000,190,43260923032,41879941,
qr,geqrt,20480,2048,37486592,1000000,10,11107700756,181870092,
qr,ormqr,20480,2048,37486592,1000000,45,1632109615,36164551,
qr,tsmqr,20480,2048,37486592,1000000,285,11857007951,170016706,
qr,tsqrt,20480,2048,37486592,1000000,45,82259857475,112851544,
qr,geqrt,20480,2048,37486592,4000000,10,11042348214,213480354,
qr,ormqr,20480,2048,37486592,4000000,45,1626395068,70959186,
qr,tsmqr,20480,2048,37486592,4000000,285,11842376197,188306421,
qr,tsqrt,20480,2048,37486592,4000000,45,82097614595,87448132,
