algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_VEC_DP,
qr,geqrt,18432,256,37486592,1000000,72,562047391,
qr,ormqr,18432,256,37486592,1000000,2556,16436920320,
qr,tsmqr,18432,256,37486592,1000000,121836,1305490528056,
qr,tsqrt,18432,256,37486592,1000000,2556,30993524352,
qr,geqrt,18432,256,37486592,4000000,72,562047391,
qr,ormqr,18432,256,37486592,4000000,2556,16436920320,
qr,tsmqr,18432,256,37486592,4000000,121836,1305490528056,
qr,tsqrt,18432,256,37486592,4000000,2556,30993524352,
qr,geqrt,18432,512,37486592,1000000,36,2043755731,
qr,ormqr,18432,512,37486592,1000000,630,32111493120,
qr,tsmqr,18432,512,37486592,1000000,14910,1267108726380,
qr,tsqrt,18432,512,37486592,1000000,630,58984107840,
qr,geqrt,18432,512,37486592,4000000,36,2043755731,
qr,ormqr,18432,512,37486592,4000000,630,32111493120,
qr,tsmqr,18432,512,37486592,4000000,14910,1267108726380,
qr,tsqrt,18432,512,37486592,4000000,630,58984107840,
qr,geqrt,18432,1024,37486592,1000000,18,7762835053,
qr,ormqr,18432,1024,37486592,1000000,153,62062166016,
qr,tsmqr,18432,1024,37486592,1000000,1785,1206842344890,
qr,tsqrt,18432,1024,37486592,1000000,153,112497776352,
qr,geqrt,18432,1024,37486592,4000000,18,7762835053,
qr,ormqr,18432,1024,37486592,4000000,153,62062166016,
qr,tsmqr,18432,1024,37486592,4000000,1785,1206842344890,
qr,tsqrt,18432,1024,37486592,4000000,153,112497776352,
qr,geqrt,18432,2048,37486592,1000000,9,30223627066,
qr,ormqr,18432,2048,37486592,1000000,36,116556300288,
qr,tsmqr,18432,2048,37486592,1000000,204,1100952111096,
qr,tsqrt,18432,2048,37486592,1000000,36,209769614208,
qr,geqrt,18432,2048,37486592,4000000,9,30223627066,
qr,ormqr,18432,2048,37486592,4000000,36,116556300288,
qr,tsmqr,18432,2048,37486592,4000000,204,1100952111096,
qr,tsqrt,18432,2048,37486592,4000000,36,209769614208,
qr,geqrt,20480,256,37486592,1000000,80,624490871,
qr,ormqr,20480,256,37486592,1000000,3160,20321075200,
qr,tsmqr,20480,256,37486592,1000000,167480,1794572652080,
qr,tsqrt,20480,256,37486592,1000000,3160,38317502720,
qr,geqrt,20480,256,37486592,4000000,80,624490871,
qr,ormqr,20480,256,37486592,4000000,3160,20321075200,
qr,tsmqr,20480,256,37486592,4000000,167480,1794572652080,
qr,tsqrt,20480,256,37486592,4000000,3160,38317502720,
qr,geqrt,20480,512,37486592,1000000,40,2270833471,
qr,ormqr,20480,512,37486592,1000000,780,39757086720,
qr,tsmqr,20480,512,37486592,1000000,20540,1745567621720,
qr,tsqrt,20480,512,37486592,1000000,780,73027943040,
qr,geqrt,20480,512,37486592,4000000,40,2270833471,
qr,ormqr,20480,512,37486592,4000000,780,39757086720,
qr,tsmqr,20480,512,37486592,4000000,20540,1745567621720,
qr,tsqrt,20480,512,37486592,4000000,780,73027943040,
qr,geqrt,20480,1024,37486592,1000000,20,8625366051,
qr,ormqr,20480,1024,37486592,1000000,190,77070663680,
qr,tsmqr,20480,1024,37486592,1000000,2470,1669972320380,
qr,tsqrt,20480,1024,37486592,1000000,190,139703120960,
qr,geqrt,20480,1024,37486592,4000000,20,8625366051,
qr,ormqr,20480,1024,37486592,4000000,190,77070663680,
qr,tsmqr,20480,1024,37486592,4000000,2470,1669972320380,
qr,tsqrt,20480,1024,37486592,4000000,190,139703120960,
qr,geqrt,20480,2048,37486592,1000000,10,33581801621,
qr,ormqr,20480,2048,37486592,1000000,45,145695375360,
qr,tsmqr,20480,2048,37486592,1000000,285,1538094861090,
qr,tsqrt,20480,2048,37486592,1000000,45,262212017760,
qr,geqrt,20480,2048,37486592,4000000,10,33581801621,
qr,ormqr,20480,2048,37486592,4000000,45,145695375360,
qr,tsmqr,20480,2048,37486592,4000000,285,1538094861090,
qr,tsqrt,20480,2048,37486592,4000000,45,262212017760,
