algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L2_TCR,PAPI_L2_TCW,PAPI_L3_TCR,PAPI_L3_TCW,PAPI_VEC_DP
lu,getrfpiv,12288,512,37486592,4000000,24,62795870,6036273443,3329666577,1727775604,148383913,95850540,139556900,12126500,5098778099
lu,gemm,12288,512,37486592,4000000,4324,453279949,133268987033,45282156561,10919973156,1027635480,849396124,1444529999,8057749,145656136592
lu,trsmswp,12288,512,37486592,4000000,276,114184656,11513677579,8406636373,5178409174,706492792,318116122,199308912,3198876,5664915456
lu,geswp,12288,512,37486592,4000000,23,21865388,462081033,2375629005,2193982582,160948734,285725288,144680322,743220,0
lu,getrfpiv,12288,1024,37486592,1000000,12,88332097,10906837176,4272959093,1445353971,193885860,118736638,195660987,11035388,10182096371
lu,gemm,12288,1024,37486592,1000000,506,276397779,122652909444,38030427246,6836861933,550847384,462992610,1059811761,6534451,136226277352
lu,trsmswp,12288,1024,37486592,1000000,66,110393412,15122264056,8042048574,3921761201,758469730,190598232,221160833,2249927,9858883584
lu,geswp,12288,1024,37486592,1000000,11,35247523,436925576,2063327095,1885749204,161578863,115324118,138104289,998470,0
lu,getrfpiv,12288,1024,37486592,4000000,12,86709086,10906836370,4993417272,2157577817,192462691,116701410,192979708,11024529,10182096371
lu,gemm,12288,1024,37486592,4000000,506,269854892,122652871076,38820101084,7623462872,550235030,460663612,1050605476,7948428,136226277352
lu,trsmswp,12288,1024,37486592,4000000,66,109388448,15122262426,9641716756,5494656305,758754996,294743316,219568725,3434678,9858883584
lu,geswp,12288,1024,37486592,4000000,11,35293547,436925359,2624828475,2438735791,159992252,194522078,138119303,1162811,0
lu,getrfpiv,12288,2048,37486592,1000000,6,110288624,20876055526,7563012056,2131919403,289911801,128265690,249666069,23018528,20765816819
lu,gemm,12288,2048,37486592,1000000,55,256411827,105842030435,32403305757,5558144150,460463760,306128080,829015896,1508453,118457630940
lu,trsmswp,12288,2048,37486592,1000000,15,136433289,20975014404,9735845966,4157647381,776043308,157570574,248225525,1858981,17036328960
lu,geswp,12288,2048,37486592,1000000,5,65648824,394891871,2096513954,1932623366,183826007,106328226,125570807,2001629,0
lu,getrfpiv,12288,2048,37486592,4000000,6,109562522,20876054082,8492395785,3008292943,289181226,127410562,246315719,23085390,20765816819
lu,gemm,12288,2048,37486592,4000000,55,246997928,105842024317,33048032321,6192780526,459936057,306293316,837924232,2035394,118457630940
lu,trsmswp,12288,2048,37486592,4000000,15,130040906,20975012114,11415342936,5813323771,777069240,267225162,247595690,7063707,17036328960
lu,geswp,12288,2048,37486592,4000000,5,64433303,394891787,3135508176,2959746086,184089771,204232274,125533883,6475602,0
lu,getrfpiv,14336,256,37486592,1000000,56,56872821,4908636828,2490779663,1172097606,162296102,110371182,160552126,15359373,3532359921
lu,gemm,14336,256,37486592,1000000,56980,903483965,226247682695,75790754652,17102199493,1770166644,1844349825,2708156590,5082470,239925230160
lu,trsmswp,14336,256,37486592,1000000,1540,120441615,12676005413,7339565900,3744132315,808283517,440133427,160815534,4393790,4666224640
lu,geswp,14336,256,37486592,1000000,55,18871506,659540103,2007602411,1749720134,206955119,400597794,94003738,1096939,0
lu,getrfpiv,14336,256,37486592,4000000,56,56994810,4908634612,3234971075,1913915119,160070642,110408023,158399501,15077641,3532359921
lu,gemm,14336,256,37486592,4000000,56980,898000903,226247675809,79661923150,20874231583,1667951200,1831994871,2705857879,6384634,239925230160
lu,trsmswp,14336,256,37486592,4000000,1540,120449816,12675946024,8694733282,5060212949,801250094,420968446,161118858,3947093,4666224640
lu,geswp,14336,256,37486592,4000000,55,19107903,659538742,2358695254,2090241638,205684715,395776810,93880198,982478,0
lu,getrfpiv,14336,512,37486592,1000000,28,85920870,8133023249,3589593641,1439286631,199675120,131145596,186835246,16519264,6918379761
lu,gemm,14336,512,37486592,1000000,6930,754092271,213587855592,70161973395,15125357993,1676987528,1364590972,2356125230,10586279,233440570440
lu,trsmswp,14336,512,37486592,1000000,378,163578380,15768599835,9452787765,5068226432,991239301,453023114,274371177,3383905,7758471168
lu,geswp,14336,512,37486592,1000000,27,32897418,633038273,2696287959,2464088995,255071824,393111770,197993420,1399433,0
