algorithm,matrix_size,tile_size,threads,case,task,PKG1,PKG2,DRAM1,DRAM2,time
lu,18432,256,48,1,getrfpiv,728773342,679372040,82262362,48055984,4.774800
lu,18432,256,48,1,gemm,728773342,679372040,82262362,48055984,4.774800
lu,18432,256,48,1,trsmswp,728773342,679372040,82262362,48055984,4.774800
lu,18432,256,48,1,geswp,728773342,679372040,82262362,48055984,4.774800
lu,18432,256,48,2,getrfpiv,716136533,668496213,82182603,46807458,4.730600
lu,18432,256,48,2,gemm,716136533,668496213,82182603,46807458,4.730600
lu,18432,256,48,2,trsmswp,716136533,668496213,82182603,46807458,4.730600
lu,18432,256,48,2,geswp,716136533,668496213,82182603,46807458,4.730600
lu,18432,256,48,3,getrfpiv,727405670,700539527,108451311,73651614,7.592900
lu,18432,256,48,3,gemm,727405670,700539527,108451311,73651614,7.592900
lu,18432,256,48,3,trsmswp,727405670,700539527,108451311,73651614,7.592900
lu,18432,256,48,3,geswp,727405670,700539527,108451311,73651614,7.592900
lu,18432,256,48,4,getrfpiv,746781780,662455030,107236231,73320155,7.540300
lu,18432,256,48,4,gemm,746781780,662455030,107236231,73320155,7.540300
lu,18432,256,48,4,trsmswp,746781780,662455030,107236231,73320155,7.540300
lu,18432,256,48,4,geswp,746781780,662455030,107236231,73320155,7.540300
lu,18432,256,48,5,getrfpiv,663416087,588644794,83951375,47933600,4.907000
lu,18432,256,48,5,gemm,663416087,588644794,83951375,47933600,4.907000
lu,18432,256,48,5,trsmswp,663416087,588644794,83951375,47933600,4.907000
lu,18432,256,48,5,geswp,663416087,588644794,83951375,47933600,4.907000
lu,18432,256,48,6,getrfpiv,633196560,557544960,82105155,46525357,4.750900
lu,18432,256,48,6,gemm,633196560,557544960,82105155,46525357,4.750900
lu,18432,256,48,6,trsmswp,633196560,557544960,82105155,46525357,4.750900
lu,18432,256,48,6,geswp,633196560,557544960,82105155,46525357,4.750900
lu,18432,256,48,7,getrfpiv,669403437,571124881,106926835,71928789,7.465500
lu,18432,256,48,7,gemm,669403437,571124881,106926835,71928789,7.465500
lu,18432,256,48,7,trsmswp,669403437,571124881,106926835,71928789,7.465500
lu,18432,256,48,7,geswp,669403437,571124881,106926835,71928789,7.465500
lu,18432,256,48,8,getrfpiv,685233415,563979208,109641927,73909328,7.734600
lu,18432,256,48,8,gemm,685233415,563979208,109641927,73909328,7.734600
lu,18432,256,48,8,trsmswp,685233415,563979208,109641927,73909328,7.734600
lu,18432,256,48,8,geswp,685233415,563979208,109641927,73909328,7.734600
lu,18432,256,48,9,getrfpiv,695964283,649611740,81040076,46364722,4.630200
lu,18432,256,48,9,gemm,695964283,649611740,81040076,46364722,4.630200
lu,18432,256,48,9,trsmswp,695964283,649611740,81040076,46364722,4.630200
lu,18432,256,48,9,geswp,695964283,649611740,81040076,46364722,4.630200
lu,18432,256,48,10,getrfpiv,700838965,651596476,82510574,46754918,4.747900
lu,18432,256,48,10,gemm,700838965,651596476,82510574,46754918,4.747900
lu,18432,256,48,10,trsmswp,700838965,651596476,82510574,46754918,4.747900
lu,18432,256,48,10,geswp,700838965,651596476,82510574,46754918,4.747900
lu,18432,256,48,11,getrfpiv,708590228,624148915,105213985,71078920,7.303900
lu,18432,256,48,11,gemm,708590228,624148915,105213985,71078920,7.303900
lu,18432,256,48,11,trsmswp,708590228,624148915,105213985,71078920,7.303900
lu,18432,256,48,11,geswp,708590228,624148915,105213985,71078920,7.303900
lu,18432,256,48,12,getrfpiv,661823745,732717363,63080324,119337827,7.771100
lu,18432,256,48,12,gemm,661823745,732717363,63080324,119337827,7.771100
lu,18432,256,48,12,trsmswp,661823745,732717363,63080324,119337827,7.771100
lu,18432,256,48,12,geswp,661823745,732717363,63080324,119337827,7.771100
lu,18432,256,48,13,getrfpiv,631279268,575992239,82743303,48395644,4.868300
lu,18432,256,48,13,gemm,631279268,575992239,82743303,48395644,4.868300
lu,18432,256,48,13,trsmswp,631279268,575992239,82743303,48395644,4.868300
lu,18432,256,48,13,geswp,631279268,575992239,82743303,48395644,4.868300
lu,18432,256,48,14,getrfpiv,637034258,575940176,83468278,48812018,4.947200
lu,18432,256,48,14,gemm,637034258,575940176,83468278,48812018,4.947200
lu,18432,256,48,14,trsmswp,637034258,575940176,83468278,48812018,4.947200
lu,18432,256,48,14,geswp,637034258,575940176,83468278,48812018,4.947200
lu,18432,256,48,15,getrfpiv,671819691,587889670,111770737,76920352,8.011300
lu,18432,256,48,15,gemm,671819691,587889670,111770737,76920352,8.011300
lu,18432,256,48,15,trsmswp,671819691,587889670,111770737,76920352,8.011300
lu,18432,256,48,15,geswp,671819691,587889670,111770737,76920352,8.011300
lu,18432,256,48,16,getrfpiv,681728418,570737065,110561365,76197733,7.945000
lu,18432,256,48,16,gemm,681728418,570737065,110561365,76197733,7.945000
lu,18432,256,48,16,trsmswp,681728418,570737065,110561365,76197733,7.945000
lu,18432,256,48,16,geswp,681728418,570737065,110561365,76197733,7.945000
lu,18432,512,48,1,getrfpiv,1002061766,971633804,95775506,69388468,6.688500
lu,18432,512,48,1,gemm,1002061766,971633804,95775506,69388468,6.688500
lu,18432,512,48,1,trsmswp,1002061766,971633804,95775506,69388468,6.688500
lu,18432,512,48,1,geswp,1002061766,971633804,95775506,69388468,6.688500
lu,18432,512,48,2,getrfpiv,998849799,931924799,94937647,67569237,6.556400
lu,18432,512,48,2,gemm,998849799,931924799,94937647,67569237,6.556400
lu,18432,512,48,2,trsmswp,998849799,931924799,94937647,67569237,6.556400
lu,18432,512,48,2,geswp,998849799,931924799,94937647,67569237,6.556400
lu,18432,512,48,3,getrfpiv,1239982360,1190441776,157128185,136993278,13.642500
lu,18432,512,48,3,gemm,1239982360,1190441776,157128185,136993278,13.642500
lu,18432,512,48,3,trsmswp,1239982360,1190441776,157128185,136993278,13.642500
lu,18432,512,48,3,geswp,1239982360,1190441776,157128185,136993278,13.642500
lu,18432,512,48,4,getrfpiv,1246298079,1178522617,155781417,135941555,13.561600
lu,18432,512,48,4,gemm,1246298079,1178522617,155781417,135941555,13.561600
lu,18432,512,48,4,trsmswp,1246298079,1178522617,155781417,135941555,13.561600
lu,18432,512,48,4,geswp,1246298079,1178522617,155781417,135941555,13.561600
lu,18432,512,48,5,getrfpiv,838304495,775449187,98554859,70933784,7.101900
lu,18432,512,48,5,gemm,838304495,775449187,98554859,70933784,7.101900
lu,18432,512,48,5,trsmswp,838304495,775449187,98554859,70933784,7.101900
lu,18432,512,48,5,geswp,838304495,775449187,98554859,70933784,7.101900
lu,18432,512,48,6,getrfpiv,821285922,767601733,98998283,70272946,7.071900
lu,18432,512,48,6,gemm,821285922,767601733,98998283,70272946,7.071900
