algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L2_TCR,PAPI_L2_TCW,PAPI_L3_TCR,PAPI_L3_TCW,PAPI_VEC_DP
sylsvd,trsyl,8192,256,37486592,1000000,32,1292007,3781276829,2020667219,625974666,546592057,3386395,8889963,193071,1123573415
sylsvd,gesvd,8192,256,37486592,1000000,32,44129,3849043855,2492762566,1262836339,230444159,240024300,9479115,317238,1784051195
sylsvd,geev,8192,256,37486592,1000000,32,31315,7398614358,3353619399,1074472140,227684225,81217312,6494072,425778,3279379259
sylsvd,gemm,8192,256,37486592,1000000,32,47981,127066748,50567800,11715155,1267007,940912,1610008,46165,134742144
sylsvd,trsyl,8192,256,37486592,4000000,32,1251167,3781276213,2044848226,649214538,546246837,3252568,9226731,188000,1123573415
sylsvd,gesvd,8192,256,37486592,4000000,32,27276,3849042963,2510801766,1283193804,229358814,242914866,8460939,358668,1784051195
sylsvd,geev,8192,256,37486592,4000000,32,12602,7398615345,3366956155,1082339034,227696273,88838144,6161686,436708,3279379259
sylsvd,gemm,8192,256,37486592,4000000,32,44802,127066827,51482248,12670285,1172476,906891,1589309,57671,134742144
sylsvd,trsyl,8192,512,37486592,1000000,16,4291867,11593239562,15756915988,11460636157,2178570792,2664486,1481164874,2408025,4394605783
sylsvd,gesvd,8192,512,37486592,1000000,16,61583,20287238281,17447767622,11024793079,1229113004,1560145686,1148106660,6682522,10555773292
sylsvd,geev,8192,512,37486592,1000000,16,61053,24828864137,14774407283,6653199190,686402437,463426448,465173610,9686704,12254313510
sylsvd,gemm,8192,512,37486592,1000000,16,444301,493142167,178175867,39311887,5326372,3103704,5594984,57091,538968128
sylsvd,trsyl,8192,512,37486592,4000000,16,4329907,11593235998,18462017773,14147162585,2174517317,3386674,1452571812,2378935,4394605783
sylsvd,gesvd,8192,512,37486592,4000000,16,54011,20287229734,18196557911,11774646261,1152177684,1490283546,1133236091,6316429,10555773292
sylsvd,geev,8192,512,37486592,4000000,16,44933,24828718101,15172915226,7060300126,684807216,413888172,443599475,9588766,12254313510
sylsvd,gemm,8192,512,37486592,4000000,16,407257,493142094,183551512,44384016,4774001,3041310,5411581,66362,538968128
sylsvd,trsyl,8192,1024,37486592,1000000,8,20539567,39300985022,80545230792,65686195943,9056218613,12562896,8414485774,5547325,17380170778
sylsvd,gesvd,8192,1024,37486592,1000000,8,5167031,52333464243,55341606361,30610951470,3470843538,4038585862,3465185642,30715684,29630055974
sylsvd,geev,8192,1024,37486592,1000000,8,4796156,87799661329,62605524086,26840041771,2784738122,1704280296,2710996219,37205747,45260942421
sylsvd,gemm,8192,1024,37486592,1000000,8,4193230,1939194683,1904574680,126416322,9316251,7190342,17430570,108131,2153775136
sylsvd,trsyl,8192,1024,37486592,4000000,8,17486438,39300967740,96853692363,81817213138,9067527512,12047088,8483962620,5457036,17380170778
sylsvd,gesvd,8192,1024,37486592,4000000,8,7059696,52333451859,57927579229,33161815377,3277073905,3858260846,3426126276,22485877,29630055974
sylsvd,geev,8192,1024,37486592,4000000,8,4633527,87799515397,66187194860,30455069248,2746255362,1285250170,2687319312,36236154,45260942421
sylsvd,gemm,8192,1024,37486592,4000000,8,4174184,1939193503,1922777108,144460716,9224266,7155894,17814557,143302,2153775136
sylsvd,trsyl,8192,2048,37486592,1000000,4,6824575384,143050788512,571061890296,471521487704,49848553094,196667640,34525365283,6136217,69124250562
sylsvd,gesvd,8192,2048,37486592,1000000,4,219588548,37023302231,65517184395,21915749825,4118247245,948271854,4308977881,24779630,30420141384
