algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L2_TCR,PAPI_L2_TCW,PAPI_L3_TCR,PAPI_L3_TCW,PAPI_VEC_DP
sylsvd,trsyl,8192,256,37486592,1000000,32,1277189,3781276810,2034203144,637584382,546371204,3368386,6399432,193274,1123573415
sylsvd,gesvd,8192,256,37486592,1000000,32,42818,3849038935,2497071859,1266587504,230608154,241319888,8731224,323200,1784051195
sylsvd,geev,8192,256,37486592,1000000,32,31545,7398614088,3375139037,1087238019,226121575,98499542,6381949,440278,3279379259
sylsvd,gemm,8192,256,37486592,1000000,32,48138,127066647,50787125,11910078,1281492,933576,1614289,47277,134742144
sylsvd,trsyl,8192,256,37486592,4000000,32,1262195,3781276302,2033657332,637070249,546497148,3247140,11402834,187336,1123573415
sylsvd,gesvd,8192,256,37486592,4000000,32,34609,3849042879,2496865310,1269755359,232873631,236043316,10430606,350931,1784051195
sylsvd,geev,8192,256,37486592,4000000,32,27841,7398613488,3366118880,1079497013,226781989,104192592,6514900,461934,3279379259
sylsvd,gemm,8192,256,37486592,4000000,32,48187,127066745,51725539,12903253,1295309,897390,1596424,59975,134742144
sylsvd,trsyl,8192,512,37486592,1000000,16,4407904,11593239297,15482293331,11174124754,2175865018,2624004,1478364982,2399651,4394605783
sylsvd,gesvd,8192,512,37486592,1000000,16,66455,20287232669,17434373030,11017522655,1229344921,1552313324,1147857344,5959646,10555773292
sylsvd,geev,8192,512,37486592,1000000,16,54104,24828721179,14588281870,6461960856,687459428,466563424,456266503,9427661,12254313510
sylsvd,gemm,8192,512,37486592,1000000,16,440681,493141763,178367947,39536243,4798143,3065376,5494958,56782,538968128
sylsvd,trsyl,8192,512,37486592,4000000,16,4317559,11593236003,18516497118,14193359031,2174358306,2975538,1468200919,2453921,4394605783
sylsvd,gesvd,8192,512,37486592,4000000,16,42518,20287229186,18189286213,11762266403,1159323611,1480553650,1137648292,6104858,10555773292
sylsvd,geev,8192,512,37486592,4000000,16,44998,24828718103,15176882804,7061710533,683095031,409249296,441570387,9473802,12254313510
sylsvd,gemm,8192,512,37486592,4000000,16,398835,493141827,182661056,43753557,5211805,3036750,6189882,77388,538968128
sylsvd,trsyl,8192,1024,37486592,1000000,8,16257052,39300984804,79959463749,65114561551,9054867595,13177334,8406489785,5436236,17380170778
sylsvd,gesvd,8192,1024,37486592,1000000,8,5347952,52333466420,55266453818,30521865518,3459110081,4061207536,3468105834,30001858,29630055974
sylsvd,geev,8192,1024,37486592,1000000,8,4610765,87799529749,62478200173,26731122905,2783680651,1725235330,2721788460,38590987,45260942421
sylsvd,gemm,8192,1024,37486592,1000000,8,4203650,1939194274,1905819974,126995808,9214412,7182364,17598979,120735,2153775136
sylsvd,trsyl,8192,1024,37486592,4000000,8,17646417,39300967636,96167764130,81143609344,9060143643,14028476,8491709602,5354777,17380170778
sylsvd,gesvd,8192,1024,37486592,4000000,8,5027296,52333454143,57952469698,33192015731,3262105096,3853450722,3425985095,24650769,29630055974
sylsvd,geev,8192,1024,37486592,4000000,8,4371766,87799515999,65741801529,30011895467,2739764402,1310123494,2676940172,38211343,45260942421
sylsvd,gemm,8192,1024,37486592,4000000,8,4161942,1939194214,1921930922,143572577,8997172,7141606,17864110,139020,2153775136
sylsvd,trsyl,8192,2048,37486592,1000000,4,6636798538,143050788414,570644679438,471068061746,49834470774,189295226,34527295877,6291709,69124250562
sylsvd,gesvd,8192,2048,37486592,1000000,4,214804151,37023303206,65524986840,21922339265,4114140597,944105486,4308527802,24206075,30420141384
sylsvd,geev,8192,2048,37486592,1000000,4,326042461,73396298317,107630057775,68217801846,7253623614,1374409932,5979440988,60967061,31731827612
sylsvd,gemm,8192,2048,37486592,1000000,4,16959598,7697638268,6853620802,459943952,35348457,21498700,64343983,134655,8615100432
sylsvd,trsyl,8192,2048,37486592,4000000,4,6579837074,143050662428,675227993225,577824705579,50513464151,154865040,34524120055,6010413,69124250562
sylsvd,gesvd,8192,2048,37486592,4000000,4,217527203,37023289150,72860570497,29276166831,3968923621,864643598,4324669345,28666035,30420141384
sylsvd,geev,8192,2048,37486592,4000000,4,331195171,73396274825,120320412799,81000145091,7195741769,1125408206,5974509747,69791708,31731827612
sylsvd,gemm,8192,2048,37486592,4000000,4,16469045,7697636694,6906484350,514075670,35236226,21579684,100132862,208576,8615100432
sylsvd,trsyl,10240,256,37486592,1000000,40,1611669,4726368819,2534796035,791005487,683540920,4208712,30136332,254983,1404452751
sylsvd,gesvd,10240,256,37486592,1000000,40,57128,4702014650,3045652018,1540936087,284447398,290923506,35967098,991357,2179231879
sylsvd,geev,10240,256,37486592,1000000,40,45512,9255729471,4204164731,1346298476,284813764,118160932,8169043,534198,4105994653
sylsvd,gemm,10240,256,37486592,1000000,40,57821,158833470,63394602,14785408,1515309,1175422,2042897,56101,168427680
sylsvd,trsyl,10240,256,37486592,4000000,40,1568775,4726368203,2589747030,845968414,683349265,4163786,13993444,236399,1404452751
sylsvd,gesvd,10240,256,37486592,4000000,40,48564,4702026848,3060143553,1557928009,283175574,294398302,9685205,434071,2179231879
sylsvd,geev,10240,256,37486592,4000000,40,25779,9255715222,4136586628,1288816200,283889244,125079704,7472178,529142,4105994653
sylsvd,gemm,10240,256,37486592,4000000,40,55708,158833665,64696347,16187876,1495537,1125086,1995530,73787,168427680
sylsvd,trsyl,10240,512,37486592,1000000,20,5513758,14489970395,19542189558,14169663594,2723283199,3150114,1841527499,3143398,5493243211
sylsvd,gesvd,10240,512,37486592,1000000,20,69271,24937486772,21411317655,13501705145,1524538883,1915895100,1412623020,7348888,12983397486
sylsvd,geev,10240,512,37486592,1000000,20,68853,31109099700,18483124243,8304277791,857411545,589418010,562793456,11393349,15361743570
sylsvd,gemm,10240,512,37486592,1000000,20,516670,616427597,223748313,49998374,6125206,3883808,6899306,71801,673710160
sylsvd,trsyl,10240,512,37486592,4000000,20,5614529,14489966140,23155667934,17762003815,2720239074,3182288,1848874539,3013072,5493243211
sylsvd,gesvd,10240,512,37486592,4000000,20,66314,24937481414,22364258572,14461834350,1426759252,1818874088,1396741819,7935123,12983397486
sylsvd,geev,10240,512,37486592,4000000,20,54254,31109087985,19087198845,8934783142,850410519,531080150,543887732,11703396,15361743570
sylsvd,gemm,10240,512,37486592,4000000,20,506578,616426360,228453248,54865859,6097473,3801258,6802881,85091,673710160
sylsvd,trsyl,10240,1024,37486592,1000000,10,23885005,49126049414,99945871365,81379927218,11333707962,16264830,10520613090,7153789,21725199455
sylsvd,gesvd,10240,1024,37486592,1000000,10,6856151,56015757577,60315081589,32521592592,3819225539,4177153382,3827534660,34650324,32127421757
sylsvd,geev,10240,1024,37486592,1000000,10,5567254,109892701393,81312827384,34154921895,3506633201,2066982770,3404763085,46632643,56467020060
sylsvd,gemm,10240,1024,37486592,1000000,10,5269369,2423993230,2517951265,159991001,11540713,8987228,21170872,144395,2692218920
sylsvd,trsyl,10240,1024,37486592,4000000,10,22760686,49126028066,120847971215,102056153261,11343923861,17177754,10605826979,7012949,21725199455
sylsvd,gesvd,10240,1024,37486592,4000000,10,6156661,56015743171,63539862485,35716763174,3600837314,4008868532,3772939878,26244971,32127421757
sylsvd,geev,10240,1024,37486592,4000000,10,5512888,109892685461,85592132770,38462928642,3472101632,1541981860,3385507824,43729956,56467020060
sylsvd,gemm,10240,1024,37486592,4000000,10,5236171,2423992206,2536728467,179492481,11350599,8926634,21123820,169549,2692218920
sylsvd,trsyl,10240,2048,37486592,1000000,5,8079059627,178814431156,716073081728,589644003133,62339196463,258205294,43152654447,8081934,86405299185
sylsvd,gesvd,10240,2048,37486592,1000000,5,268207572,67609009425,112464073259,41701782220,6748972249,2087967128,6559892648,38223991,49401683686
sylsvd,geev,10240,2048,37486592,1000000,5,397319851,92662938782,138497769979,87490583675,9259700628,1836400358,7688962749,86566859,39604498633
sylsvd,gemm,10240,2048,37486592,1000000,5,21194913,9622047572,8691072738,572713288,44177041,27231046,76287242,164210,10768875540
sylsvd,trsyl,10240,2048,37486592,4000000,5,8038479468,178814272803,844621724178,720537824708,63088185492,173017938,43161924380,7494602,86405299185
sylsvd,gesvd,10240,2048,37486592,4000000,5,293233849,67608985166,122552707790,51845684254,6506810922,1825707754,6531807753,43389939,49401683686
