,algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time,l3_cache_size,number_of_tasks,frequency,PAPI_VEC_DP,PAPI_L2_TCR,PAPI_L3_TCR,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L2_TCW,PAPI_L3_TCW,PAPI_TOT_INS,PAPI_L3_TCM,ilp,cpi,cmr,vr,scr,edp,energy,normalized_energy,normalized_time,matrix_size_normalized,tile_size_normalized,number_of_tasks_normalized,case_normalized,frequency_normalized
125,sylsvd,10240,2048,14,13913272975.333334,13557849264.0,1110144835.6666667,1499877742.6666667,163.58923333333334,37486592.0,20,1750000.0,0.6901251009437879,0.13738485671934253,0.10712549993972656,246286553554.83334,1.2653091075853826,0.0022817450483223053,8.02177652536104e-05,87177106629.33333,0.014296708121597375,0.6447824310819521,2.052152896093514,0.14166306626836095,0.6901251009437879,0.485605607639414,1.1779269892537603,30081.14481766667,1.1295212764318403,1.0428550695165597,0.4166666666666667,1.0,0.052083333333333336,0.875,0.4375
126,sylsvd,10240,2048,15,9866726206.0,10969886040.666666,848768596.3333334,1146378173.6666667,123.15766666666667,37486592.0,20,1750000.0,0.690125144186162,0.1393431489490242,0.10724038473131546,275983369682.6666,1.4119112835175232,0.002389943213051794,7.691014291039753e-05,87177072997.0,0.01390529359133261,0.6474250321496701,2.1954933974750617,0.1399998542243273,0.690125144186162,0.4802692442549829,0.6730853208951264,22831.759016666663,0.857313035923541,0.7851103304057946,0.4166666666666667,1.0,0.052083333333333336,0.9375,0.4375
127,sylsvd,10240,2048,16,14663269265.333334,14219577570.666666,1332590521.3333333,1789396042.0,197.77403333333334,37486592.0,20,1000000.0,0.6901250374171042,0.1382365519639823,0.10723109900841873,243814796033.33334,1.2286582791464546,0.002419585991921517,7.71457373697984e-05,87177112507.25,0.014298806808791401,0.6569429423448725,2.0155931508353695,0.14163755979832574,0.6901250374171042,0.472829171891874,1.5151447887372378,32004.833399333333,1.201754138425356,1.2607776751428654,0.4166666666666667,1.0,0.052083333333333336,1.0,0.25
128,sylsvd,12288,256,1,28192839.333333332,31738098.0,1896440.0,2131667.3333333335,0.25223333333333336,37486592.0,192,4000000.0,0.5659282903379319,0.061609975098136906,0.004507833298986771,2947309655.75,0.18824655069483726,0.00029071578578844287,9.27702883133541e-07,5616219191.666667,0.00017838985522761452,2.0076699041918364,0.5140248339521922,0.04586373181654504,0.5659282903379319,0.3502318760894485,1.0,63.959044666666664,1.0,1.0,0.5,0.125,0.5,0.0625,1.0
129,sylsvd,12288,256,2,32498553.666666668,25430863.333333332,1899658.0,2038628.0,0.24833333333333332,37486592.0,192,3250000.0,0.5659282801170888,0.061617499679431705,0.004481961283920432,2936012685.333333,0.18616104510221057,0.00029074666315718095,9.334851321047563e-07,5616219386.75,0.0001790757402301177,2.0145122063098087,0.51203298422789,0.04785147356955018,0.5659282801170888,0.3475339627232018,0.9523455625948649,61.867703,0.9673018620342745,0.984538126073741,0.5,0.125,0.5,0.125,0.8125
130,sylsvd,12288,256,3,35555695.333333336,34254754.333333336,2677245.0,3049090.6666666665,0.36546666666666666,37486592.0,192,3250000.0,0.5659282709207273,0.06156243284576365,0.004621124680768941,2943574696.5,0.18765263656500056,0.0002912615654665327,9.112068610324315e-07,5616219423.5,0.0001790578047352804,2.009271925426857,0.5133498006931958,0.045901882047758295,0.5659282709207273,0.3498437352310163,1.7112041429313698,75.53678533333334,1.181018036260642,1.4489229549359057,0.5,0.125,0.5,0.1875,0.8125
131,sylsvd,12288,256,4,40371478.666666664,32048522.666666668,2891210.3333333335,3223526.0,0.3905666666666667,37486592.0,192,2500000.0,0.5659282606998842,0.061569957427058446,0.004595252665702602,2932277726.083333,0.18556713097237387,0.0002912924428352708,9.169891100036467e-07,5616219618.583333,0.0001797436897377836,2.016114227544829,0.5113579509688936,0.04788962380076344,0.5659282606998842,0.3471458218647696,1.9013082169752105,78.53473766666666,1.2278910367714788,1.5484339896920838,0.5,0.125,0.5,0.25,0.625
132,sylsvd,12288,256,5,31686320.0,31596538.0,2656723.0,2949044.3333333335,0.3631666666666667,37486592.0,192,3250000.0,0.5659280363373471,0.06165124899269893,0.004512901016337766,2952273972.416667,0.18865923582687372,0.0002805296092346078,9.013471138613445e-07,5616225542.5,0.00017888317852552256,2.0055073430173374,0.5144730441375671,0.04639265078503457,0.5659280363373471,0.3508215239246525,1.5507759276194981,68.88862533333332,1.0770740196692743,1.4398044139024713,0.5,0.125,0.5,0.3125,0.8125
133,sylsvd,12288,256,6,34328301.666666664,31873514.333333332,3037162.0,3237653.3333333335,0.41163333333333335,37486592.0,192,2500000.0,0.565928026116504,0.06165877357399373,0.004487029001271427,2940977002.0,0.18657373023424706,0.0002805604866033459,9.071293628325599e-07,5616225737.583333,0.00017956906352802575,2.012349645135309,0.5124811944132649,0.04838039253803972,0.565928026116504,0.3481236105584058,1.8492860255298098,72.47663133333333,1.133172512364084,1.6319545394476014,0.5,0.125,0.5,0.375,0.625
134,sylsvd,12288,256,7,28106821.0,28737292.0,2915894.6666666665,3230916.3333333335,0.4026666666666667,37486592.0,192,2500000.0,0.5659280169201424,0.06160370674032568,0.004626192398119936,2948539013.166667,0.18806532169703702,0.00028107538891269766,8.84851091760235e-07,5616225774.333334,0.00017955112803318842,2.007109364252358,0.5137980108785707,0.04643080101624783,0.5659280169201424,0.3504333830662203,1.5722413391880785,62.990924,0.9848634282811417,1.596405444694066,0.5,0.125,0.5,0.4375,0.625
135,sylsvd,12288,256,8,32620074.666666668,28571501.0,3425553.0,3630231.0,0.46703333333333336,37486592.0,192,1750000.0,0.5659280066992993,0.061611231321620476,0.004600320383053597,2937242042.75,0.18597981610441036,0.00028110626628143575,8.906333407314503e-07,5616225969.416667,0.00018023701303569161,2.01395166637033,0.5118061611542685,0.048418542769252976,0.5659280066992993,0.3477354696999736,1.9757376916141343,68.24735966666667,1.0670478275957573,1.851592440861636,0.5,0.125,0.5,0.5,0.4375
136,sylsvd,12288,256,9,29118130.333333332,31011965.0,1906472.3333333333,2182035.0,0.2533666666666667,37486592.0,192,3250000.0,0.5659272800962679,0.06151491051736919,0.0045645075723596525,2946787611.0,0.18545675537459663,0.000290747897009146,9.161805233523339e-07,5616219373.25,0.00018050519799563396,2.0246037804356267,0.5112854949527642,0.04590283817481097,0.5659272800962679,0.34493569620498093,1.008569619067177,64.21860266666667,1.0040581906961359,1.004493194132417,0.5,0.125,0.5,0.5625,0.8125
137,sylsvd,12288,256,10,31968708.666666668,25608394.333333332,1964148.0,2153215.0,0.2583666666666667,37486592.0,192,2500000.0,0.5659272698754249,0.06152243509866399,0.004538635557293313,2935490640.583333,0.18337124978196997,0.00029077877437788403,9.219627723235493e-07,5616219568.333333,0.00018119108299813715,2.031446082553599,0.509293645228462,0.04789057992781612,0.5659272698754249,0.34223778283873424,0.9880484568737341,61.694466,0.9645933006274734,1.0243161094224924,0.5,0.125,0.5,0.625,0.625
138,sylsvd,12288,256,11,34209283.333333336,33813898.333333336,2650857.6666666665,2995265.6666666665,0.35896666666666666,37486592.0,192,2500000.0,0.5659272606790633,0.061467368264995936,0.004677798954141822,2943052651.75,0.18486284124475993,0.00029129367668723585,8.996845012512244e-07,5616219605.083333,0.0001811731475032998,2.0262058016706472,0.5106104616937678,0.04594098840602423,0.5659272606790633,0.34454755534654874,1.639216237904085,73.66930500000001,1.151819971419836,1.4231531650588078,0.5,0.125,0.5,0.6875,0.625
139,sylsvd,12288,256,12,40328937.0,32251830.0,2950029.0,3279259.0,0.3991,37486592.0,192,1750000.0,0.5659272504582202,0.061474892846290735,0.004651926939075483,2931755681.333333,0.18277733565213328,0.0002913245540559739,9.054667502224398e-07,5616219800.166666,0.000181859032505803,2.0330481037886194,0.5086186119694656,0.047928730159029376,0.5659272504582202,0.34184964198030204,1.949660131473384,78.810055,1.2321956247272279,1.5822650984538125,0.5,0.125,0.5,0.75,0.4375
140,sylsvd,12288,256,13,32404987.0,31163474.0,2698721.0,2979471.0,0.36743333333333333,37486592.0,192,2500000.0,0.565927026095683,0.06155618441193121,0.004569575289710647,2951751927.666667,0.18586944050663312,0.00028056172045531094,8.898247540801375e-07,5616225724.083334,0.00018099852129354197,2.022441219261127,0.5117337051381391,0.04643175714330051,0.565927026095683,0.345525344040185,1.5771496070274917,69.246653,1.0826717841220204,1.4567199682833354,0.5,0.125,0.5,0.8125,0.625
