gemm61628, 13.223000
gemm8229, 12.088000
gemm3620, 10.719000
gemm163118, 12.746000
gemm41211, 11.084000
gemm112631, 11.410000
gemm23029, 12.927000
gemm121826, 11.729000
gemm21612, 10.754000
gemm113131, 11.147000
gemm3105, 10.301000
gemm01131, 10.118000
gemm102031, 10.993000
gemm42117, 10.570000
gemm101931, 12.299000
gemm223129, 11.512000
gemm71115, 10.216000
gemm255, 10.727000
gemm82430, 13.509000
trsm1323, 12.279000
gemm212327, 11.350000
gemm02622, 12.596000
gemm12318, 10.530000
gemm71731, 13.363000
gemm193020, 12.587000
gemm102612, 12.160000
trsm263229, 10.064000
gemm111916, 12.479000
gemm6726, 9.036000
gemm81113, 12.923000
gemm5824, 10.509000
gemm1331, 12.963000
gemm92411, 11.492000
gemm153120, 12.735000
gemm1924, 13.037000
gemm103020, 13.011000
gemm193123, 10.862000
gemm0510, 10.368000
gemm11431, 13.692000
gemm62519, 11.100000
gemm12027, 13.160000
gemm92516, 12.486000
gemm101717, 11.288000
gemm122420, 12.398000
gemm82629, 13.681000
gemm0153, 9.990000
gemm8109, 12.090000
trsm060, 9.073000
gemm6258, 10.804000
trsm0300, 8.816000
gemm91119, 12.064000
gemm141819, 11.756000
gemm2129, 12.771000
gemm243128, 6.688000
gemm32430, 13.139000
gemm111730, 13.640000
gemm3209, 11.148000
gemm142318, 11.335000
gemm096, 10.094000
trsm0220, 8.452000
trsm303132, 5.722000
gemm102123, 13.505000
gemm2105, 13.125000
gemm12317, 10.130000
gemm42123, 10.963000
gemm162517, 11.309000
gemm162017, 11.246000
gemm103021, 13.032000
gemm152427, 9.881000
gemm152130, 10.891000
trsm6732, 11.845000
gemm113025, 12.934000
gemm82331, 13.654000
gemm162023, 10.557000
trsm33231, 14.206000
gemm21922, 11.392000
gemm132722, 10.657000
gemm32322, 10.795000
gemm01828, 10.342000
gemm131726, 9.064000
gemm61922, 11.349000
gemm172925, 8.515000
gemm71518, 10.094000
gemm222431, 11.985000
gemm52119, 10.504000
gemm61526, 13.015000
