algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,
invert,getrf,18432,256,37486592,1000000,72,3884556,350234725,159269855,60562541,
invert,gemm,18432,256,37486592,1000000,121836,4076062284,483766228983,171055687924,45041073281,
invert,trsm,18432,256,37486592,1000000,5112,90963703,31878030579,14891850592,5893602214,
invert,getri,18432,256,37486592,1000000,72,2946904,580244806,285484382,114985627,
invert,getrf,18432,256,37486592,4000000,72,3977182,350234058,204202616,104859378,
invert,gemm,18432,256,37486592,4000000,121836,3949059333,483767195812,185916674981,59991233027,
invert,trsm,18432,256,37486592,4000000,5112,89568548,31878044389,15441272038,6452165616,
invert,getri,18432,256,37486592,4000000,72,3108593,580244091,318323417,147688489,
invert,getrf,18432,512,37486592,1000000,36,8942756,1073918470,544978347,253492343,
invert,gemm,18432,512,37486592,1000000,14910,2374925044,459537925417,153205146078,34690784984,
invert,trsm,18432,512,37486592,1000000,1260,95128314,42764421793,19655591554,7720826307,
invert,getri,18432,512,37486592,1000000,36,7970447,1696118913,924777412,433577103,
invert,getrf,18432,512,37486592,4000000,36,9265937,1073918155,705684357,414076176,
invert,gemm,18432,512,37486592,4000000,14910,2343791279,459537920941,160823461589,42391017786,
invert,trsm,18432,512,37486592,4000000,1260,95202534,42764396748,20115345295,8223384273,
invert,getri,18432,512,37486592,4000000,36,7643927,1696119546,1100915425,609154760,
invert,getrf,18432,1024,37486592,1000000,18,19299069,2949331840,1404699524,622228668,
invert,gemm,18432,1024,37486592,1000000,1785,1246084920,432678664023,135541451371,25502005929,
invert,trsm,18432,1024,37486592,1000000,306,128322730,60757054090,25696457234,9178577171,
invert,getri,18432,1024,37486592,1000000,18,14471064,4665311988,2378568689,1091190276,
invert,getrf,18432,1024,37486592,4000000,18,19928498,2949331593,1760652874,976752035,
invert,gemm,18432,1024,37486592,4000000,1785,1289560191,432678708629,140278207364,30212026677,
invert,trsm,18432,1024,37486592,4000000,306,127431830,60757047530,26258814910,9755649748,
invert,getri,18432,1024,37486592,4000000,18,13801613,4665311637,2762898357,1475500020,
invert,getrf,18432,2048,37486592,1000000,9,60217109,8811262194,4527728666,2169734968,
invert,gemm,18432,2048,37486592,1000000,204,1051806811,392577724551,121063078259,21503785529,
invert,trsm,18432,2048,37486592,1000000,72,187206302,91950575895,34879610668,10521605866,
invert,getri,18432,2048,37486592,1000000,9,61895381,15012446268,7602299888,3544431091,
invert,getrf,18432,2048,37486592,4000000,9,57094755,8811261280,5535335254,3180656930,
invert,gemm,18432,2048,37486592,4000000,204,1026306690,392577699483,124234399759,24620817197,
invert,trsm,18432,2048,37486592,4000000,72,180753883,91950568349,35597902367,11234957692,
invert,getri,18432,2048,37486592,4000000,9,57996737,15012445099,8828948342,4773003406,
invert,getrf,20480,256,37486592,1000000,80,3802471,398538945,178962721,66474069,
invert,gemm,20480,256,37486592,1000000,167480,5760989284,665006276573,236580650413,63279891984,
invert,trsm,20480,256,37486592,1000000,6320,120536350,39411053677,18440246677,7304477271,
invert,getri,20480,256,37486592,1000000,80,2880603,661703226,324100150,129156391,
invert,getrf,20480,256,37486592,4000000,80,3795230,398538078,220296355,107987636,
invert,gemm,20480,256,37486592,4000000,167480,5602815786,665002692450,257468420088,84090837505,
invert,trsm,20480,256,37486592,4000000,6320,117011998,39411012979,19135842967,8002446532,
invert,getri,20480,256,37486592,4000000,80,2948240,661703175,356569706,161614891,
invert,getrf,20480,512,37486592,1000000,40,9849453,1193370179,604796949,281894009,
invert,gemm,20480,512,37486592,1000000,20540,3569111732,633058730671,213079152912,49568280694,
invert,trsm,20480,512,37486592,1000000,1560,133575979,52946425607,24397463562,9616769148,
invert,getri,20480,512,37486592,1000000,40,8171627,1884609303,1022180110,476853715,
invert,getrf,20480,512,37486592,4000000,40,8912983,1193370273,762781369,438838814,
invert,gemm,20480,512,37486592,4000000,20540,3234582888,633058866064,224780020026,61005090550,
invert,trsm,20480,512,37486592,4000000,1560,131451947,52946390963,25042316236,10304883058,
invert,getri,20480,512,37486592,4000000,40,7754058,1884608987,1206745636,661498509,
invert,getrf,20480,1024,37486592,1000000,20,24332096,3277103854,1569683128,699671662,
invert,gemm,20480,1024,37486592,1000000,2470,2256923026,598720785911,189144607420,36688325252,
invert,trsm,20480,1024,37486592,1000000,380,187207968,75449924781,31934913408,11421145932,
invert,getri,20480,1024,37486592,1000000,20,19293976,5183652002,2642586127,1211388801,
invert,getrf,20480,1024,37486592,4000000,20,23542786,3277103728,2011763280,1140003023,
invert,gemm,20480,1024,37486592,4000000,2470,2290769321,598720660660,196946894993,44311102576,
invert,trsm,20480,1024,37486592,4000000,380,187646640,75449926003,32999823915,12466563252,
invert,getri,20480,1024,37486592,4000000,20,18892431,5183651356,3152416668,1721238898,
invert,getrf,20480,2048,37486592,1000000,10,60925057,9790014787,5044922890,2423200900,
invert,gemm,20480,2048,37486592,1000000,285,2169519594,548454169810,170513943538,31269586597,
invert,trsm,20480,2048,37486592,1000000,90,302637264,114938218982,43782000921,13335377295,
invert,getri,20480,2048,37486592,1000000,10,57051370,16680451148,8459374147,3947949282,
invert,getrf,20480,2048,37486592,4000000,10,59412660,9790013575,6127631937,3513200055,
invert,gemm,20480,2048,37486592,4000000,285,2092316285,548454137630,175758690315,36316556277,
invert,trsm,20480,2048,37486592,4000000,90,288725109,114938209852,44836970557,14376473221,
invert,getri,20480,2048,37486592,4000000,10,55407424,16680448321,9725017517,5217305204,
