algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L2_TCR,PAPI_L2_TCW,
invert,getrf,18432,256,37486592,1000000,72,12640106,2531892,
invert,gemm,18432,256,37486592,1000000,121836,5030473011,4988795670,
invert,trsm,18432,256,37486592,1000000,5112,2035792541,189752453,
invert,getri,18432,256,37486592,1000000,72,36761480,5514446,
invert,getrf,18432,256,37486592,4000000,72,12634667,2422264,
invert,gemm,18432,256,37486592,4000000,121836,4892498597,4963141163,
invert,trsm,18432,256,37486592,4000000,5112,2025681851,182402604,
invert,getri,18432,256,37486592,4000000,72,36820944,5468968,
invert,getrf,18432,512,37486592,1000000,36,44908021,6661348,
invert,gemm,18432,512,37486592,1000000,14910,3760561797,3008280318,
invert,trsm,18432,512,37486592,1000000,1260,2585203279,208870862,
invert,getri,18432,512,37486592,1000000,36,97471124,18884342,
invert,getrf,18432,512,37486592,4000000,36,44638382,6463276,
invert,gemm,18432,512,37486592,4000000,14910,3693819458,2991109000,
invert,trsm,18432,512,37486592,4000000,1260,2562844459,187584582,
invert,getri,18432,512,37486592,4000000,36,96389341,18157346,
invert,getrf,18432,1024,37486592,1000000,18,120361535,16211032,
invert,gemm,18432,1024,37486592,1000000,1785,1938173757,1719189973,
invert,trsm,18432,1024,37486592,1000000,306,2837547248,239658178,
invert,getri,18432,1024,37486592,1000000,18,201479206,59352084,
invert,getrf,18432,1024,37486592,4000000,18,119845332,15893640,
invert,gemm,18432,1024,37486592,4000000,1785,1913795615,1705882974,
invert,trsm,18432,1024,37486592,4000000,306,2828155788,220313088,
invert,getri,18432,1024,37486592,4000000,18,202767631,57998816,
invert,getrf,18432,2048,37486592,1000000,9,330508787,40072200,
invert,gemm,18432,2048,37486592,1000000,204,1721436501,1134923956,
invert,trsm,18432,2048,37486592,1000000,72,2898358597,282466472,
invert,getri,18432,2048,37486592,1000000,9,515690941,212493122,
invert,getrf,18432,2048,37486592,4000000,9,330645155,39664740,
invert,gemm,18432,2048,37486592,4000000,204,1722314738,1132857054,
invert,trsm,18432,2048,37486592,4000000,72,2897128147,269838526,
invert,getri,18432,2048,37486592,4000000,9,516495308,209080206,
invert,getrf,20480,256,37486592,1000000,80,14417476,2927288,
invert,gemm,20480,256,37486592,1000000,167480,6878735190,7042307479,
invert,trsm,20480,256,37486592,1000000,6320,2511384619,232225025,
invert,getri,20480,256,37486592,1000000,80,42054660,6532997,
invert,getrf,20480,256,37486592,4000000,80,14382534,2853765,
invert,gemm,20480,256,37486592,4000000,167480,6757155021,6997388073,
invert,trsm,20480,256,37486592,4000000,6320,2507924706,230913071,
invert,getri,20480,256,37486592,4000000,80,41809987,6426732,
invert,getrf,20480,512,37486592,1000000,40,49671672,7407258,
invert,gemm,20480,512,37486592,1000000,20540,5272773310,4279964357,
invert,trsm,20480,512,37486592,1000000,1560,3196468018,259139302,
invert,getri,20480,512,37486592,1000000,40,107867456,20833904,
invert,getrf,20480,512,37486592,4000000,40,49597132,7197140,
invert,gemm,20480,512,37486592,4000000,20540,5262518917,4257961869,
invert,trsm,20480,512,37486592,4000000,1560,3173274735,237921384,
invert,getri,20480,512,37486592,4000000,40,107323947,20218498,
invert,getrf,20480,1024,37486592,1000000,20,133900388,17862032,
invert,gemm,20480,1024,37486592,1000000,2470,2648452294,2468431762,
invert,trsm,20480,1024,37486592,1000000,380,3513150354,297273072,
invert,getri,20480,1024,37486592,1000000,20,225697263,65878996,
invert,getrf,20480,1024,37486592,4000000,20,133759839,17817846,
invert,gemm,20480,1024,37486592,4000000,2470,2643018219,2459823672,
invert,trsm,20480,1024,37486592,4000000,380,3520989673,277247286,
invert,getri,20480,1024,37486592,4000000,20,225854846,64446282,
invert,getrf,20480,2048,37486592,1000000,10,368524379,44636070,
invert,gemm,20480,2048,37486592,1000000,285,2420808389,1661899008,
invert,trsm,20480,2048,37486592,1000000,90,3625898528,357905300,
invert,getri,20480,2048,37486592,1000000,10,581819877,235951246,
invert,getrf,20480,2048,37486592,4000000,10,369211044,44229945,
invert,gemm,20480,2048,37486592,4000000,285,2481214554,1665460528,
invert,trsm,20480,2048,37486592,4000000,90,3612096515,347037376,
invert,getri,20480,2048,37486592,4000000,10,576452279,232342060,
