algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L2_TCR,PAPI_L2_TCW,
dgetrs_nopiv,trsm,12288,512,23068672,1200000,48,1677922,1352306,
dgetrs_nopiv,gemm,12288,512,23068672,1200000,552,22956145,1402,
dgetrs_nopiv,trsm,12288,512,23068672,2801000,48,1607312,1333528,
dgetrs_nopiv,gemm,12288,512,23068672,2801000,552,23111293,1762,
dgetrs_nopiv,trsm,12288,768,23068672,1200000,32,2404815,2083082,
dgetrs_nopiv,gemm,12288,768,23068672,1200000,240,22445650,470,
dgetrs_nopiv,trsm,12288,768,23068672,2801000,32,2350785,2066018,
dgetrs_nopiv,gemm,12288,768,23068672,2801000,240,22453021,298,
dgetrs_nopiv,trsm,12288,1024,23068672,1200000,24,3164283,2860894,
dgetrs_nopiv,gemm,12288,1024,23068672,1200000,132,31435228,31211510,
dgetrs_nopiv,trsm,12288,1024,23068672,2801000,24,3050610,2812464,
dgetrs_nopiv,gemm,12288,1024,23068672,2801000,132,30510416,30763122,
dgetrs_nopiv,trsm,16384,512,23068672,1200000,64,2240268,1788985,
dgetrs_nopiv,gemm,16384,512,23068672,1200000,992,41272336,5460,
dgetrs_nopiv,trsm,16384,512,23068672,2801000,64,2162877,1752652,
dgetrs_nopiv,gemm,16384,512,23068672,2801000,992,41570927,6832,
dgetrs_nopiv,trsm,16384,768,23068672,1200000,44,3197046,2747108,
dgetrs_nopiv,gemm,16384,768,23068672,1200000,462,40596400,1510,
dgetrs_nopiv,trsm,16384,768,23068672,2801000,44,3067482,2722030,
dgetrs_nopiv,gemm,16384,768,23068672,2801000,462,40609204,4516,
dgetrs_nopiv,trsm,16384,1024,23068672,1200000,32,4205060,3812988,
dgetrs_nopiv,gemm,16384,1024,23068672,1200000,240,57180135,56762166,
dgetrs_nopiv,trsm,16384,1024,23068672,2801000,32,4065259,3747984,
dgetrs_nopiv,gemm,16384,1024,23068672,2801000,240,55463929,55992028,
