algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L2_TCR,PAPI_L2_TCW,
lu,getrfpiv,16384,256,37486592,1000000,64,217040191,138952982,
lu,gemm,16384,256,37486592,1000000,85344,2630509872,2762644452,
lu,trsmswp,16384,256,37486592,1000000,2016,1058642173,575243570,
lu,geswp,16384,256,37486592,1000000,63,271282618,525116359,
lu,getrfpiv,16384,256,37486592,4000000,64,213113008,138196328,
lu,gemm,16384,256,37486592,4000000,85344,2517160639,2743627600,
lu,trsmswp,16384,256,37486592,4000000,2016,1054756243,548962852,
lu,geswp,16384,256,37486592,4000000,63,270374930,518059484,
lu,getrfpiv,16384,512,37486592,1000000,32,264093013,164967734,
lu,gemm,16384,512,37486592,1000000,10416,2503377020,2049704074,
lu,trsmswp,16384,512,37486592,1000000,496,1302121831,594998874,
lu,geswp,16384,512,37486592,1000000,31,335284993,516217092,
lu,getrfpiv,16384,512,37486592,4000000,32,261587478,162448748,
lu,gemm,16384,512,37486592,4000000,10416,2474382128,2046793094,
lu,trsmswp,16384,512,37486592,4000000,496,1265234395,569259262,
lu,geswp,16384,512,37486592,4000000,31,290738757,513325316,
lu,getrfpiv,16384,1024,37486592,1000000,16,329145396,197973218,
lu,gemm,16384,1024,37486592,1000000,1240,1352054402,1136735458,
lu,trsmswp,16384,1024,37486592,1000000,120,1377301866,347750436,
lu,geswp,16384,1024,37486592,1000000,15,295952141,209436496,
lu,getrfpiv,16384,1024,37486592,4000000,16,327538592,194815555,
lu,gemm,16384,1024,37486592,4000000,1240,1341588058,1129121080,
lu,trsmswp,16384,1024,37486592,4000000,120,1378587047,537219178,
lu,geswp,16384,1024,37486592,4000000,15,293830714,363707929,
lu,getrfpiv,16384,2048,37486592,1000000,8,473636667,208004014,
lu,gemm,16384,2048,37486592,1000000,140,1177495879,778965361,
lu,trsmswp,16384,2048,37486592,1000000,28,1452217420,289064004,
lu,geswp,16384,2048,37486592,1000000,7,346374508,193825864,
lu,getrfpiv,16384,2048,37486592,4000000,8,477309112,206360932,
lu,gemm,16384,2048,37486592,4000000,140,1180114036,779270086,
lu,trsmswp,16384,2048,37486592,4000000,28,1454201489,495998836,
lu,geswp,16384,2048,37486592,4000000,7,348717405,374817862,
lu,getrfpiv,18432,256,37486592,1000000,72,266797319,182601691,
lu,gemm,18432,256,37486592,1000000,121836,3820133091,3945473323,
lu,trsmswp,18432,256,37486592,1000000,2556,1343842667,722860232,
lu,geswp,18432,256,37486592,1000000,71,344649185,665099194,
lu,getrfpiv,18432,256,37486592,4000000,72,262696360,182374266,
lu,gemm,18432,256,37486592,4000000,121836,3631896991,3924581990,
lu,trsmswp,18432,256,37486592,4000000,2556,1333028906,691496265,
lu,geswp,18432,256,37486592,4000000,71,343237322,656085536,
lu,getrfpiv,18432,512,37486592,1000000,36,323353679,215914636,
lu,gemm,18432,512,37486592,1000000,14910,3595872218,2935735148,
lu,trsmswp,18432,512,37486592,1000000,630,1653576391,754247972,
lu,geswp,18432,512,37486592,1000000,35,425893994,655391320,
lu,getrfpiv,18432,512,37486592,4000000,36,319739115,213317178,
lu,gemm,18432,512,37486592,4000000,14910,3549801397,2929154851,
lu,trsmswp,18432,512,37486592,4000000,630,1615986117,721160663,
lu,geswp,18432,512,37486592,4000000,35,369717050,651383872,
lu,getrfpiv,18432,1024,37486592,1000000,18,397920692,262024682,
lu,gemm,18432,1024,37486592,1000000,1785,1944687551,1631494852,
lu,trsmswp,18432,1024,37486592,1000000,153,1759170654,449374626,
lu,geswp,18432,1024,37486592,1000000,17,378093500,273513008,
lu,getrfpiv,18432,1024,37486592,4000000,18,394160211,257688618,
lu,gemm,18432,1024,37486592,4000000,1785,1939493759,1623924732,
lu,trsmswp,18432,1024,37486592,4000000,153,1763235118,689658026,
lu,geswp,18432,1024,37486592,4000000,17,377082723,474268658,
lu,getrfpiv,18432,2048,37486592,1000000,9,565489395,280024188,
lu,gemm,18432,2048,37486592,1000000,204,1715005138,1135755450,
lu,trsmswp,18432,2048,37486592,1000000,36,1866813790,371225989,
lu,geswp,18432,2048,37486592,1000000,8,447319862,246144824,
lu,getrfpiv,18432,2048,37486592,4000000,9,563161204,278042738,
lu,gemm,18432,2048,37486592,4000000,204,1710222228,1136108514,
lu,trsmswp,18432,2048,37486592,4000000,36,1868226457,636467202,
lu,geswp,18432,2048,37486592,4000000,8,450641006,487250326,
