algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,
cholesky,potrf,18432,512,37486592,1000000,36,2121962,601396244,215854940,51657463,
cholesky,trsm,18432,512,37486592,1000000,630,39247476,25336729326,10519092081,3598425336,
cholesky,syrk,18432,512,37486592,1000000,630,71477667,11139348701,3828548179,908501742,
cholesky,gemm,18432,512,37486592,1000000,7140,753664522,223619478364,72050800323,14228808703,
cholesky,potrf,18432,512,37486592,4000000,36,2122974,601394381,227085574,63214620,
cholesky,trsm,18432,512,37486592,4000000,630,38910654,25336719869,10747923491,3841710213,
cholesky,syrk,18432,512,37486592,4000000,630,69601658,11139337584,4064757813,1146942792,
cholesky,gemm,18432,512,37486592,4000000,7140,757267246,223619765795,73749819055,15933851715,
cholesky,potrf,18432,1024,37486592,1000000,18,4181463,1656434975,614400865,165646085,
cholesky,trsm,18432,1024,37486592,1000000,153,54159227,34169673070,13391080885,4216876661,
cholesky,syrk,18432,1024,37486592,1000000,153,74142683,19949410038,6327225270,1208309498,
cholesky,gemm,18432,1024,37486592,1000000,816,564349006,199417729308,60934041540,10183034840,
cholesky,potrf,18432,1024,37486592,4000000,18,4291431,1656435790,630996427,183057578,
cholesky,trsm,18432,1024,37486592,4000000,153,46156205,34169675997,13554450271,4395488411,
cholesky,syrk,18432,1024,37486592,4000000,153,73615233,19949418063,6587575851,1471288760,
cholesky,gemm,18432,1024,37486592,4000000,816,488684575,199417710217,62112999346,11372428935,
cholesky,potrf,18432,2048,37486592,1000000,9,9775394,4934483416,1853271760,531836021,
cholesky,trsm,18432,2048,37486592,1000000,36,82228266,49522243706,17847340613,4826823271,
cholesky,syrk,18432,2048,37486592,1000000,36,96304625,35986016101,11057953750,1899520972,
cholesky,gemm,18432,2048,37486592,1000000,84,374295303,162318763032,48791268194,7654173588,
cholesky,potrf,18432,2048,37486592,4000000,9,9707692,4934482837,1897797869,575286612,
cholesky,trsm,18432,2048,37486592,4000000,36,83299161,49522241112,18111515711,5082075450,
cholesky,syrk,18432,2048,37486592,4000000,36,93004704,35986014935,11422967902,2262048079,
cholesky,gemm,18432,2048,37486592,4000000,84,371377842,162318752195,49704879857,8546232090,
cholesky,potrf,20480,512,37486592,1000000,40,2383897,668215997,240686992,58278927,
cholesky,trsm,20480,512,37486592,1000000,780,49454786,31369264138,13057510092,4483888522,
cholesky,syrk,20480,512,37486592,1000000,780,87069133,13791590398,4736562961,1121344062,
cholesky,gemm,20480,512,37486592,1000000,9880,1067381815,309434703381,99730528586,19721462901,
cholesky,potrf,20480,512,37486592,4000000,40,2368770,668215856,251301548,69264026,
cholesky,trsm,20480,512,37486592,4000000,780,48562301,31369277562,13249542932,4705341924,
cholesky,syrk,20480,512,37486592,4000000,780,84927733,13791585741,5037249415,1422785846,
cholesky,gemm,20480,512,37486592,4000000,9880,1067113083,309434678871,102197891607,22156043654,
cholesky,potrf,20480,1024,37486592,1000000,20,4961780,1840482604,686801636,188063728,
cholesky,trsm,20480,1024,37486592,1000000,190,62033139,42432937829,16696721839,5301777198,
cholesky,syrk,20480,1024,37486592,1000000,190,94787950,24773792718,7857553996,1501512892,
cholesky,gemm,20480,1024,37486592,1000000,1140,720522818,278598376118,85046893142,14148069508,
cholesky,potrf,20480,1024,37486592,4000000,20,5133130,1840482045,700326833,203162811,
cholesky,trsm,20480,1024,37486592,4000000,190,56346953,42432918875,16779717992,5413045486,
cholesky,syrk,20480,1024,37486592,4000000,190,95766579,24773788976,8183175761,1831211353,
cholesky,gemm,20480,1024,37486592,4000000,1140,667476995,278598320797,86669261044,15791900624,
cholesky,potrf,20480,2048,37486592,1000000,10,11143585,5482757194,2058903872,592012761,
cholesky,trsm,20480,2048,37486592,1000000,45,108835715,61902803912,22300977708,6041038868,
cholesky,syrk,20480,2048,37486592,1000000,45,116143574,44982520983,13823864396,2374801660,
cholesky,gemm,20480,2048,37486592,1000000,120,554674153,231883941293,69715521426,10942834053,
