algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,
cholesky,potrf,14336,256,37486592,1000000,56,435691,196127774,59381780,6079544,
cholesky,trsm,14336,256,37486592,1000000,1540,13818664,12068824031,4957674016,1646188727,
cholesky,syrk,14336,256,37486592,1000000,1540,20805639,3872880005,1362308867,332657379,
cholesky,gemm,14336,256,37486592,1000000,27720,375820776,113494402305,37545342018,7891785580,
cholesky,potrf,14336,256,37486592,4000000,56,438614,196124374,63844569,8993522,
cholesky,trsm,14336,256,37486592,4000000,1540,14308496,12068816273,5155729467,1778639684,
cholesky,syrk,14336,256,37486592,4000000,1540,21110260,3872869315,1478020010,448443888,
cholesky,gemm,14336,256,37486592,4000000,27720,377827248,113494305750,38848359958,9188587765,
cholesky,potrf,14336,512,37486592,1000000,28,1590754,467756864,167691912,40104752,
cholesky,trsm,14336,512,37486592,1000000,378,23945961,15202027570,6329154860,2181016083,
cholesky,syrk,14336,512,37486592,1000000,378,41520392,6683615929,2295353288,543525395,
cholesky,gemm,14336,512,37486592,1000000,3276,337789218,102601995748,33100203539,6566070542,
cholesky,potrf,14336,512,37486592,4000000,28,1547411,467756873,177607013,48000946,
cholesky,trsm,14336,512,37486592,4000000,378,23200200,15202038976,6467761278,2286716403,
cholesky,syrk,14336,512,37486592,4000000,378,40872023,6683611867,2436407329,685132352,
cholesky,gemm,14336,512,37486592,4000000,3276,334503925,102601947724,33833772219,7298933203,
cholesky,potrf,14336,1024,37486592,1000000,14,3585624,1288343959,476992314,128536226,
cholesky,trsm,14336,1024,37486592,1000000,91,27841835,20323141215,7950279019,2501288398,
cholesky,syrk,14336,1024,37486592,1000000,91,45235621,11865342790,3762793684,719015273,
cholesky,gemm,14336,1024,37486592,1000000,364,217494697,88955956599,27161921047,4522783926,
cholesky,potrf,14336,1024,37486592,4000000,14,3484927,1288340564,493522970,144695677,
cholesky,trsm,14336,1024,37486592,4000000,91,27715769,20323137564,8044617449,2597989185,
cholesky,syrk,14336,1024,37486592,4000000,91,44222917,11865340222,3917612945,875033307,
cholesky,gemm,14336,1024,37486592,4000000,364,215085100,88955951687,27692995653,5058929891,
cholesky,potrf,14336,2048,37486592,1000000,7,7286382,3837936485,1441800181,413611607,
cholesky,trsm,14336,2048,37486592,1000000,21,50116990,28887975682,10402104951,2815404083,
cholesky,syrk,14336,2048,37486592,1000000,21,55548406,20991843304,6449432091,1106671409,
cholesky,gemm,14336,2048,37486592,1000000,35,159893551,67632818092,20331876216,3192236099,
cholesky,potrf,14336,2048,37486592,4000000,7,7359343,3837936065,1478102927,451966779,
cholesky,trsm,14336,2048,37486592,4000000,21,48415733,28887973252,10542584652,2955755527,
cholesky,syrk,14336,2048,37486592,4000000,21,54449220,20991841651,6656026271,1312115204,
cholesky,gemm,14336,2048,37486592,4000000,35,157262272,67632813506,20705536758,3554908335,
cholesky,potrf,16384,256,37486592,1000000,64,512725,224139891,68602251,7074263,
cholesky,trsm,16384,256,37486592,1000000,2016,18616545,15799186489,6508488663,2152565935,
cholesky,syrk,16384,256,37486592,1000000,2016,28223762,5069950285,1785155382,436951459,
cholesky,gemm,16384,256,37486592,1000000,41664,590632175,170585389906,56460909534,11893630230,
cholesky,potrf,16384,256,37486592,4000000,64,508212,224143243,70868496,9506036,
cholesky,trsm,16384,256,37486592,4000000,2016,18164358,15799180473,6654307281,2330201623,
cholesky,syrk,16384,256,37486592,4000000,2016,28158200,5069947801,1937265795,588893717,
cholesky,gemm,16384,256,37486592,4000000,41664,593341699,170585465509,58722961193,14153264117,
cholesky,potrf,16384,512,37486592,1000000,32,1841745,534576634,192270339,46395722,
cholesky,trsm,16384,512,37486592,1000000,496,30469546,19947652619,8332133279,2887292874,
cholesky,syrk,16384,512,37486592,1000000,496,54379975,8770035324,3012789766,713365893,
cholesky,gemm,16384,512,37486592,1000000,4960,517316845,155343733008,50155076018,9964017962,
cholesky,potrf,16384,512,37486592,4000000,32,1822597,534576507,199692411,54199540,
cholesky,trsm,16384,512,37486592,4000000,496,30674911,19947647574,8405790005,2974249408,
cholesky,syrk,16384,512,37486592,4000000,496,54519738,8770032391,3200419322,902980929,
