algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCR,PAPI_L3_TCW,
cholesky,potrf,14336,256,37486592,1000000,56,556684,15304,
cholesky,trsm,14336,256,37486592,1000000,1540,49095377,1256773,
cholesky,syrk,14336,256,37486592,1000000,1540,36501070,740459,
cholesky,gemm,14336,256,37486592,1000000,27720,1259115782,2243018,
cholesky,potrf,14336,256,37486592,4000000,56,556206,15427,
cholesky,trsm,14336,256,37486592,4000000,1540,48096441,1312316,
cholesky,syrk,14336,256,37486592,4000000,1540,36427783,743941,
cholesky,gemm,14336,256,37486592,4000000,27720,1258457906,2819414,
cholesky,potrf,14336,512,37486592,1000000,28,4058737,71826,
cholesky,trsm,14336,512,37486592,1000000,378,74717326,1387250,
cholesky,syrk,14336,512,37486592,1000000,378,84683459,1158634,
cholesky,gemm,14336,512,37486592,1000000,3276,1083006003,1489684,
cholesky,potrf,14336,512,37486592,4000000,28,3926915,98402,
cholesky,trsm,14336,512,37486592,4000000,378,70715571,4794615,
cholesky,syrk,14336,512,37486592,4000000,378,82808174,1891200,
cholesky,gemm,14336,512,37486592,4000000,3276,1080657322,2683237,
cholesky,potrf,14336,1024,37486592,1000000,14,9628827,151603,
cholesky,trsm,14336,1024,37486592,1000000,91,112425570,1274152,
cholesky,syrk,14336,1024,37486592,1000000,91,117239624,1117228,
cholesky,gemm,14336,1024,37486592,1000000,364,752164238,1627102,
cholesky,potrf,14336,1024,37486592,4000000,14,9312153,276321,
cholesky,trsm,14336,1024,37486592,4000000,91,109331940,3764186,
cholesky,syrk,14336,1024,37486592,4000000,91,114505491,3302288,
cholesky,gemm,14336,1024,37486592,4000000,364,747204424,3187530,
cholesky,potrf,14336,2048,37486592,1000000,7,24945194,245912,
cholesky,trsm,14336,2048,37486592,1000000,21,171145132,991205,
cholesky,syrk,14336,2048,37486592,1000000,21,187044726,1078249,
cholesky,gemm,14336,2048,37486592,1000000,35,528560827,432445,
cholesky,potrf,14336,2048,37486592,4000000,7,24562788,531612,
cholesky,trsm,14336,2048,37486592,4000000,21,167939640,2852200,
cholesky,syrk,14336,2048,37486592,4000000,21,184470398,2621832,
cholesky,gemm,14336,2048,37486592,4000000,35,527608464,928655,
cholesky,potrf,16384,256,37486592,1000000,64,634488,18726,
cholesky,trsm,16384,256,37486592,1000000,2016,63825070,1697844,
cholesky,syrk,16384,256,37486592,1000000,2016,47657020,978447,
cholesky,gemm,16384,256,37486592,1000000,41664,1892972280,3334914,
cholesky,potrf,16384,256,37486592,4000000,64,635438,17467,
cholesky,trsm,16384,256,37486592,4000000,2016,63230946,1692081,
cholesky,syrk,16384,256,37486592,4000000,2016,47804030,1009158,
cholesky,gemm,16384,256,37486592,4000000,41664,1892139954,4273301,
cholesky,potrf,16384,512,37486592,1000000,32,4679143,82184,
cholesky,trsm,16384,512,37486592,1000000,496,98229837,1877042,
cholesky,syrk,16384,512,37486592,1000000,496,110950522,1529887,
cholesky,gemm,16384,512,37486592,1000000,4960,1638009776,2157720,
cholesky,potrf,16384,512,37486592,4000000,32,4559482,117142,
cholesky,trsm,16384,512,37486592,4000000,496,92755420,6318082,
cholesky,syrk,16384,512,37486592,4000000,496,108648603,2529140,
cholesky,gemm,16384,512,37486592,4000000,4960,1636789899,3985852,
cholesky,potrf,16384,1024,37486592,1000000,16,11068733,174035,
cholesky,trsm,16384,1024,37486592,1000000,120,148469523,1717961,
cholesky,syrk,16384,1024,37486592,1000000,120,155073437,1535922,
cholesky,gemm,16384,1024,37486592,1000000,560,1154345851,2539273,
cholesky,potrf,16384,1024,37486592,4000000,16,10753833,324901,
cholesky,trsm,16384,1024,37486592,4000000,120,144281689,4923447,
cholesky,syrk,16384,1024,37486592,4000000,120,151376541,4363912,
cholesky,gemm,16384,1024,37486592,4000000,560,1150074493,4975939,
cholesky,potrf,16384,2048,37486592,1000000,8,28438609,282918,
cholesky,trsm,16384,2048,37486592,1000000,28,227667868,1334103,
cholesky,syrk,16384,2048,37486592,1000000,28,249875235,1463276,
cholesky,gemm,16384,2048,37486592,1000000,56,848198531,711082,
cholesky,potrf,16384,2048,37486592,4000000,8,28098764,618727,
cholesky,trsm,16384,2048,37486592,4000000,28,223840197,3781956,
cholesky,syrk,16384,2048,37486592,4000000,28,245589803,3470609,
cholesky,gemm,16384,2048,37486592,4000000,56,843467017,1544338,
cholesky,potrf,18432,256,37486592,1000000,72,719418,21239,
cholesky,trsm,18432,256,37486592,1000000,2556,81766030,2101487,
cholesky,syrk,18432,256,37486592,1000000,2556,60349433,1261421,
cholesky,gemm,18432,256,37486592,1000000,59640,2710318168,4901518,
cholesky,potrf,18432,256,37486592,4000000,72,719191,20416,
cholesky,trsm,18432,256,37486592,4000000,2556,80097024,2160561,
cholesky,syrk,18432,256,37486592,4000000,2556,60437934,1202857,
cholesky,gemm,18432,256,37486592,4000000,59640,2708222001,6070197,
cholesky,potrf,18432,512,37486592,1000000,36,5255271,91890,
cholesky,trsm,18432,512,37486592,1000000,630,124574269,2335615,
cholesky,syrk,18432,512,37486592,1000000,630,140887136,1969829,
cholesky,gemm,18432,512,37486592,1000000,7140,2359413000,3286093,
cholesky,potrf,18432,512,37486592,4000000,36,5127755,128122,
cholesky,trsm,18432,512,37486592,4000000,630,117884195,7926529,
cholesky,syrk,18432,512,37486592,4000000,630,137701265,3158132,
cholesky,gemm,18432,512,37486592,4000000,7140,2353399239,5711664,
cholesky,potrf,18432,1024,37486592,1000000,18,12440912,206778,
cholesky,trsm,18432,1024,37486592,1000000,153,189648118,2190771,
cholesky,syrk,18432,1024,37486592,1000000,153,197635911,1978827,
cholesky,gemm,18432,1024,37486592,1000000,816,1680548656,3711354,
cholesky,potrf,18432,1024,37486592,4000000,18,12114670,364123,
cholesky,trsm,18432,1024,37486592,4000000,153,183616717,6456642,
cholesky,syrk,18432,1024,37486592,4000000,153,192406704,5578111,
cholesky,gemm,18432,1024,37486592,4000000,816,1677319731,7277597,
cholesky,potrf,18432,2048,37486592,1000000,9,32402754,330729,
cholesky,trsm,18432,2048,37486592,1000000,36,291617872,1683318,
cholesky,syrk,18432,2048,37486592,1000000,36,319507988,1758571,
cholesky,gemm,18432,2048,37486592,1000000,84,1270914097,1064764,
cholesky,potrf,18432,2048,37486592,4000000,9,31485951,704909,
cholesky,trsm,18432,2048,37486592,4000000,36,287260812,4945177,
cholesky,syrk,18432,2048,37486592,4000000,36,316354994,4484589,
cholesky,gemm,18432,2048,37486592,4000000,84,1264157706,2244378,
