algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCR,PAPI_L3_TCW,
invert,getrf,14336,256,37486592,1000000,56,5592267,536818,
invert,gemm,14336,256,37486592,1000000,56980,3211196383,30390169,
invert,trsm,14336,256,37486592,1000000,3080,122012691,4889638,
invert,getri,14336,256,37486592,1000000,56,5625265,262260,
invert,getrf,14336,256,37486592,4000000,56,5575605,543986,
invert,gemm,14336,256,37486592,4000000,56980,3108185116,37191178,
invert,trsm,14336,256,37486592,4000000,3080,117477338,5941751,
invert,getri,14336,256,37486592,4000000,56,5630292,264571,
invert,getrf,14336,512,37486592,1000000,28,20533344,1896527,
invert,gemm,14336,512,37486592,1000000,6930,2534521483,12790330,
invert,trsm,14336,512,37486592,1000000,756,171603526,4855011,
invert,getri,14336,512,37486592,1000000,28,36286919,2307957,
invert,getrf,14336,512,37486592,4000000,28,20513908,1945119,
invert,gemm,14336,512,37486592,4000000,6930,2479201426,16531921,
invert,trsm,14336,512,37486592,4000000,756,163840883,9620165,
invert,getri,14336,512,37486592,4000000,28,35180594,2494770,
invert,getrf,14336,1024,37486592,1000000,14,47479493,3776131,
invert,gemm,14336,1024,37486592,1000000,819,1882858568,7920252,
invert,trsm,14336,1024,37486592,1000000,182,251626990,4245183,
invert,getri,14336,1024,37486592,1000000,14,116539372,5440840,
invert,getrf,14336,1024,37486592,4000000,14,47475314,3816322,
invert,gemm,14336,1024,37486592,4000000,819,1859453665,10132927,
invert,trsm,14336,1024,37486592,4000000,182,244922139,7751467,
invert,getri,14336,1024,37486592,4000000,14,113078512,5914849,
invert,getrf,14336,2048,37486592,1000000,7,114384274,4916408,
invert,gemm,14336,2048,37486592,1000000,91,1451795056,3121422,
invert,trsm,14336,2048,37486592,1000000,42,365770063,3385071,
invert,getri,14336,2048,37486592,1000000,7,302467538,8641840,
invert,getrf,14336,2048,37486592,4000000,7,114086498,4850612,
invert,gemm,14336,2048,37486592,4000000,91,1449146519,3899440,
invert,trsm,14336,2048,37486592,4000000,42,359350517,6048944,
invert,getri,14336,2048,37486592,4000000,7,291666759,9614493,
invert,getrf,16384,256,37486592,1000000,64,6191849,576393,
invert,gemm,16384,256,37486592,1000000,85344,5086147848,36926680,
invert,trsm,16384,256,37486592,1000000,4032,150527193,5279304,
invert,getri,16384,256,37486592,1000000,64,6138181,192138,
invert,getrf,16384,256,37486592,4000000,64,6152583,582894,
invert,gemm,16384,256,37486592,4000000,85344,4888182315,46235465,
invert,trsm,16384,256,37486592,4000000,4032,144166200,6357071,
invert,getri,16384,256,37486592,4000000,64,6103142,192700,
invert,getrf,16384,512,37486592,1000000,32,23475424,2198556,
invert,gemm,16384,512,37486592,1000000,10416,4523193296,18528205,
invert,trsm,16384,512,37486592,1000000,992,232384053,6226292,
invert,getri,16384,512,37486592,1000000,32,41387593,2622409,
invert,getrf,16384,512,37486592,4000000,32,23522547,2220886,
invert,gemm,16384,512,37486592,4000000,10416,4363248315,22427278,
invert,trsm,16384,512,37486592,4000000,992,222227178,11853827,
invert,getri,16384,512,37486592,4000000,32,40313474,2828893,
invert,getrf,16384,1024,37486592,1000000,16,54435303,4335100,
invert,gemm,16384,1024,37486592,1000000,1240,3739585794,11302066,
invert,trsm,16384,1024,37486592,1000000,240,366257231,5216396,
invert,getri,16384,1024,37486592,1000000,16,133440596,6206005,
invert,getrf,16384,1024,37486592,4000000,16,54292310,4402342,
invert,gemm,16384,1024,37486592,4000000,1240,3646908677,13957348,
invert,trsm,16384,1024,37486592,4000000,240,355426668,9747385,
invert,getri,16384,1024,37486592,4000000,16,128433183,6732455,
invert,getrf,16384,2048,37486592,1000000,8,130558318,5543373,
invert,gemm,16384,2048,37486592,1000000,140,2989937206,4529004,
invert,trsm,16384,2048,37486592,1000000,56,571846649,4237107,
invert,getri,16384,2048,37486592,1000000,8,345669735,9775522,
invert,getrf,16384,2048,37486592,4000000,8,130620151,5622622,
invert,gemm,16384,2048,37486592,4000000,140,2925433954,5428623,
invert,trsm,16384,2048,37486592,4000000,56,559656724,8411378,
invert,getri,16384,2048,37486592,4000000,8,333637631,11020439,
