algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L2_TCR,PAPI_L2_TCW,PAPI_L3_TCR,PAPI_L3_TCW,PAPI_VEC_DP
cholesky,trsm,10240,1024,37486592,1000000,45,14297557,10049904122,3935771579,1236050966,402822908,32633161,56044271,672350,6722012160
cholesky,syrk,10240,1024,37486592,1000000,45,21052971,5867476999,1859266252,353067697,35739808,27961326,58274494,552476,6249070170
cholesky,gemm,10240,1024,37486592,1000000,120,73978891,29326143249,8948918132,1477821305,129342856,91487689,248687879,522053,32306627040
cholesky,potrf,10240,1024,37486592,4000000,10,2260077,920251343,354011192,101756202,27242906,3663464,6681838,194677,544337920
cholesky,trsm,10240,1024,37486592,4000000,45,13457614,10049904817,4017594693,1291158119,402671310,28132412,54195526,1863836,6722012160
cholesky,syrk,10240,1024,37486592,4000000,45,20777840,5867476670,1932897197,427464782,34501303,25333483,57133202,1603700,6249070170
cholesky,gemm,10240,1024,37486592,4000000,120,70363207,29326138615,9120737764,1651456649,127165479,90400393,247131437,1003718,32306627040
cholesky,potrf,10240,2048,37486592,1000000,5,5148351,2741389244,1028818932,294800528,88398225,9303181,17716838,170250,1983584480
cholesky,trsm,10240,2048,37486592,1000000,10,22981062,13756179302,4952951224,1337953259,383051105,33285237,81137437,463456,11357573120
cholesky,syrk,10240,2048,37486592,1000000,10,26114406,9996115929,3066805127,521693292,47012894,30401366,89720980,510800,10939166740
cholesky,gemm,10240,2048,37486592,1000000,10,45722117,19323662681,5803663191,903447520,74504429,41473398,151982671,145560,21537751080
cholesky,potrf,10240,2048,37486592,4000000,5,4946379,2741389033,1058539606,319104510,88071477,8689642,17476159,360956,1983584480
cholesky,trsm,10240,2048,37486592,4000000,10,22986212,13756177735,5053877359,1414498866,382718530,32182439,80308490,1381678,11357573120
cholesky,syrk,10240,2048,37486592,4000000,10,25663775,9996115089,3168100538,621966848,46031774,28463502,88076449,1256430,10939166740
cholesky,gemm,10240,2048,37486592,4000000,10,46474876,19323661424,5914181978,1010202617,73889780,41275337,152800581,299291,21537751080
cholesky,potrf,12288,256,37486592,1000000,48,364980,168112864,50775860,5127539,760560,924194,484101,13948,62085120
cholesky,trsm,12288,256,37486592,1000000,1128,9873954,8840020457,3624173299,1206803048,432454061,39151056,34854088,930074,3418146816
cholesky,syrk,12288,256,37486592,1000000,1128,14968046,2836759317,995517668,243473425,24813635,37938869,27120343,546362,2676448464
cholesky,gemm,12288,256,37486592,1000000,17296,225158637,70815261633,23285239532,4827252332,470824751,563490851,780738658,1366466,72828128832
cholesky,potrf,12288,256,37486592,4000000,48,368611,168109151,52899110,7169685,742564,916675,491808,12616,62085120
cholesky,trsm,12288,256,37486592,4000000,1128,9903047,8840016553,3723354621,1307926567,430280070,38530247,34109751,990522,3418146816
cholesky,syrk,12288,256,37486592,4000000,1128,15052244,2836755520,1079956673,327021573,24330646,37545264,27227155,565458,2676448464
cholesky,gemm,12288,256,37486592,4000000,17296,223010778,70815239117,24036219299,5567214256,449589779,560984601,780105983,1669098,72828128832
cholesky,potrf,12288,512,37486592,1000000,24,1344736,400937499,143594749,34481886,9363902,2723782,3525482,61975,191493120
cholesky,trsm,12288,512,37486592,1000000,276,17341349,11099896805,4638417965,1612757802,550311736,43323470,54648712,1018239,5665056768
cholesky,syrk,12288,512,37486592,1000000,276,29347381,4880097999,1670435400,393918429,53931914,41064002,62263572,863879,4943800872
cholesky,gemm,12288,512,37486592,1000000,2024,200718928,63390199861,20350015551,3999269505,530252512,347382590,672694281,1170910,68179468192
cholesky,potrf,12288,512,37486592,4000000,24,1301277,400937291,149592431,40623303,9167634,2596850,3443563,84214,191493120
cholesky,trsm,12288,512,37486592,4000000,276,17089449,11099902654,4677324396,1657989340,551625602,37005571,51733436,3436417,5665056768
cholesky,syrk,12288,512,37486592,4000000,276,28621337,4880098426,1771202299,495472632,52654996,39159668,60779025,1400943,4943800872
cholesky,gemm,12288,512,37486592,4000000,2024,200569038,63390254490,20813835804,4453418294,522946135,346307959,671698521,2043965,68179468192
cholesky,potrf,12288,1024,37486592,1000000,12,2964917,1104294723,410319237,110225823,32838433,4712296,8274462,130546,653205504
cholesky,trsm,12288,1024,37486592,1000000,66,20006523,14739859148,5774797560,1813841730,591737491,47361308,82216381,943219,9858951168
cholesky,syrk,12288,1024,37486592,1000000,66,31678447,8605632643,2724725920,521852267,52524207,40934610,86189894,840317,9165302916
cholesky,gemm,12288,1024,37486592,1000000,220,128128636,53764588833,16389923071,2742094061,237523668,167586829,457399772,975711,59228816240
cholesky,potrf,12288,1024,37486592,4000000,12,2894385,1104297266,420730786,122633114,32658294,4413907,8136124,237550,653205504
cholesky,trsm,12288,1024,37486592,4000000,66,19362060,14739861337,5862869678,1915368378,590633147,41141296,79841023,2722307,9858951168
cholesky,syrk,12288,1024,37486592,4000000,66,31681497,8605631658,2837915729,635847637,50499534,37060938,83908143,2372507,9165302916
cholesky,gemm,12288,1024,37486592,4000000,220,126931728,53764579517,16714584086,3065413319,232875472,165541440,456273453,1871682,59228816240
cholesky,potrf,12288,2048,37486592,1000000,6,6521197,3289662804,1235427279,355775545,106085779,11321535,21466865,206872,2380301376
cholesky,trsm,12288,2048,37486592,1000000,15,34870244,20634268773,7427319506,2017693257,578431940,49877830,122216947,729639,17036359680
cholesky,syrk,12288,2048,37486592,1000000,15,40473575,14994173361,4599547190,793158402,71180740,45112320,134335036,775862,16408750110
cholesky,gemm,12288,2048,37486592,1000000,20,93789623,38647324381,11601061770,1834541752,150336516,82389946,313144693,326010,43075502160
cholesky,potrf,12288,2048,37486592,4000000,6,6054394,3289662383,1266075610,384259732,105861814,10390562,21277324,450247,2380301376
cholesky,trsm,12288,2048,37486592,4000000,15,34702430,20634266622,7543241527,2123258695,576834067,45961578,120533773,2071531,17036359680
cholesky,syrk,12288,2048,37486592,4000000,15,37827292,14994172836,4750481479,941914567,69332487,42265092,134251464,1951311,16408750110
cholesky,gemm,12288,2048,37486592,4000000,20,91739087,38647322529,11826472688,2049010611,150596009,81868047,311377298,651811,43075502160
cholesky,potrf,14336,256,37486592,1000000,56,439517,196124538,59312329,6060353,895955,1088713,556684,15304,72432640
cholesky,trsm,14336,256,37486592,1000000,1540,13737668,12068826584,4948450903,1645414393,588829848,53250742,49095377,1256773,4666618880
cholesky,syrk,14336,256,37486592,1000000,1540,20935193,3872884266,1363179737,333784801,33369184,51759875,36501070,740459,3654016520
cholesky,gemm,14336,256,37486592,1000000,27720,380603062,113494432336,37533719261,7887477934,745448887,905757220,1259115782,2243018,116720382240
cholesky,potrf,14336,256,37486592,4000000,56,439096,196124680,62577773,8415878,926746,1068367,556206,15427,72432640
cholesky,trsm,14336,256,37486592,4000000,1540,14023806,12068823494,5123514476,1785388618,587672750,51778881,48096441,1312316,4666618880
cholesky,syrk,14336,256,37486592,4000000,1540,21095332,3872881658,1478950830,449160032,33204393,51318185,36427783,743941,3654016520
cholesky,gemm,14336,256,37486592,4000000,27720,379604623,113494403542,38832066321,9183232968,710499289,901133823,1258457906,2819414,116720382240
cholesky,potrf,14336,512,37486592,1000000,28,1580269,467757107,168230758,40207349,10922988,3176038,4058737,71826,223408640
cholesky,trsm,14336,512,37486592,1000000,378,23676251,15202030642,6363906228,2187497274,759059865,60840231,74717326,1387250,7758664704
cholesky,syrk,14336,512,37486592,1000000,378,41119982,6683614536,2294935587,543193342,74226929,56235208,84683459,1158634,6770857716
cholesky,gemm,14336,512,37486592,1000000,3276,334181156,102602031970,33101564560,6567677199,859024256,563206129,1083006003,1489684,110353724208
cholesky,potrf,14336,512,37486592,4000000,28,1604281,467756124,174783313,47563057,10784996,3061522,3926915,98402,223408640
cholesky,trsm,14336,512,37486592,4000000,378,23612818,15202039771,6404431630,2264418914,753161377,52490610,70715571,4794615,7758664704
cholesky,syrk,14336,512,37486592,4000000,378,40451491,6683615213,2437345951,686287726,71580715,53578706,82808174,1891200,6770857716
