algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L2_TCR,PAPI_L2_TCW,PAPI_L3_TCR,PAPI_L3_TCW,PAPI_VEC_DP
cholesky,potrf,8192,256,37486592,1000000,32,215346,112079291,34713766,3731003,482818,617724,317605,8740,41390080
cholesky,trsm,8192,256,37486592,1000000,496,3860682,3887101106,1609512083,529299750,190095867,16972584,15525907,398806,1503014912
cholesky,syrk,8192,256,37486592,1000000,496,5603091,1247366909,437132602,105487812,10967937,16629642,11842510,233193,1176878048
cholesky,gemm,8192,256,37486592,1000000,4960,56651772,20307804274,6692296471,1388323181,135739036,162057123,225059911,380381,20885032320
cholesky,potrf,8192,256,37486592,4000000,32,219949,112079225,35254216,4717961,489377,610924,321407,9394,41390080
cholesky,trsm,8192,256,37486592,4000000,496,3978049,3887096919,1633267419,570667902,188995956,17378684,15327621,414361,1503014912
cholesky,syrk,8192,256,37486592,4000000,496,5731559,1247364962,470321162,138464062,10829539,16475849,11819553,233983,1176878048
cholesky,gemm,8192,256,37486592,4000000,4960,55650571,20307791867,6841741523,1532100395,128539770,160537451,224553897,501195,20885032320
cholesky,potrf,8192,512,37486592,1000000,16,814471,267298346,96707821,23807142,6241937,1829995,2339490,40610,127662080
cholesky,trsm,8192,512,37486592,1000000,120,7078946,4826045479,2000490269,685329348,241296276,18652256,23744064,416915,2463068160
cholesky,syrk,8192,512,37486592,1000000,120,11686536,2121783470,727674377,171199963,23507860,17826007,27079680,360839,2149478640
cholesky,gemm,8192,512,37486592,1000000,560,48248453,17538811077,5652486754,1114409746,146218964,96383829,186113844,299212,18863884480
cholesky,potrf,8192,512,37486592,4000000,16,807432,267298078,99969204,27143041,6202149,1740019,2270189,54668,127662080
cholesky,trsm,8192,512,37486592,4000000,120,7011660,4826041998,2031959062,717196729,240037133,16724190,22530397,1448788,2463068160
cholesky,syrk,8192,512,37486592,4000000,120,11438134,2121781678,768029721,212163538,22873676,16991585,26381369,587434,2149478640
cholesky,gemm,8192,512,37486592,4000000,560,48370174,17538797421,5753484043,1217615888,144378813,96026928,185317510,469946,18863884480
cholesky,potrf,8192,1024,37486592,1000000,8,1879992,736205226,272961037,73538943,21914032,3128164,5461895,85141,435470336
cholesky,trsm,8192,1024,37486592,1000000,28,8202824,6253273681,2447904327,771026659,250737801,19393938,34794239,393358,4182585344
cholesky,syrk,8192,1024,37486592,1000000,28,12517488,3650874136,1156523908,219881819,22121395,17443702,36117158,324843,3888310328
cholesky,gemm,8192,1024,37486592,1000000,56,32370207,13685534655,4178506013,696211958,60142637,42742230,115086101,241222,15076425952
cholesky,potrf,8192,1024,37486592,4000000,8,1844253,736205256,280700893,81535849,21779510,2924370,5311989,145809,435470336
cholesky,trsm,8192,1024,37486592,4000000,28,8034392,6253274327,2479584039,803485445,250100988,18378700,33710206,1151914,4182585344
cholesky,syrk,8192,1024,37486592,4000000,28,12568247,3650873909,1200981437,264798306,21464475,15852971,35504463,948984,3888310328
cholesky,gemm,8192,1024,37486592,4000000,56,32701951,13685530769,4256035255,774089297,59094384,42193168,115082672,459709,15076425952
cholesky,potrf,8192,2048,37486592,1000000,4,3713311,2193115755,824007717,236599476,70759299,7390121,14030052,125635,1586867584
cholesky,trsm,8192,2048,37486592,1000000,6,13767733,8253707441,2984889604,816407845,231093288,19984634,48382907,271740,6814543872
cholesky,syrk,8192,2048,37486592,1000000,6,15043395,5997669558,1842856917,316406576,28114557,18151002,53997473,306289,6563500044
cholesky,gemm,8192,2048,37486592,1000000,4,17840240,7729465389,2326179433,367447932,29726893,16539235,60239718,53261,8615100432
cholesky,potrf,8192,2048,37486592,4000000,4,3914508,2193115570,845041974,258144437,70510809,6903406,13936267,287614,1586867584
cholesky,trsm,8192,2048,37486592,4000000,6,13442678,8253706864,3013101101,845617076,230471781,18477274,48675600,813017,6814543872
cholesky,syrk,8192,2048,37486592,4000000,6,15424959,5997668876,1900112410,373536947,27371617,17115276,52692067,726763,6563500044
cholesky,gemm,8192,2048,37486592,4000000,4,17788824,7729465185,2367949305,408332616,29332487,16501870,60335933,109891,8615100432
cholesky,potrf,10240,256,37486592,1000000,40,296070,140096934,43533814,4826977,624119,770578,400009,11559,51737600
cholesky,trsm,10240,256,37486592,1000000,780,6672494,6112779726,2517203819,830912862,299549706,27092799,24308032,654123,2363612160
cholesky,syrk,10240,256,37486592,1000000,780,9764976,1961589068,687958001,166716758,16993478,26272894,18623733,383647,1850735640
cholesky,gemm,10240,256,37486592,1000000,9880,121794383,40451831604,13318544799,2750937222,269402697,322337828,446791562,758519,41601636960
cholesky,potrf,10240,256,37486592,4000000,40,290662,140094672,44177631,5872097,665126,770272,400900,11462,51737600
cholesky,trsm,10240,256,37486592,4000000,780,6553608,6112769314,2570195429,899661494,297239621,26721128,24047744,665661,2363612160
cholesky,syrk,10240,256,37486592,4000000,780,9775788,1961570086,743902341,223069829,16714110,26006981,18715355,385000,1850735640
cholesky,gemm,10240,256,37486592,4000000,9880,120418219,40451741680,13722500286,3152421844,254937742,320631497,446706581,1018576,41601636960
cholesky,potrf,10240,512,37486592,1000000,20,1069007,334117888,120238050,29176992,7810169,2251853,2904556,50033,159577600
cholesky,trsm,10240,512,37486592,1000000,190,11737125,7641239590,3168525429,1085213014,379064260,30950793,37614235,675378,3899857920
cholesky,syrk,10240,512,37486592,1000000,190,19606835,3359490864,1151051636,270716874,37369687,28221763,42694711,580485,3403341180
cholesky,gemm,10240,512,37486592,1000000,1140,106013546,35704007317,11485237634,2250428580,299524084,195656248,377550723,634367,38401479120
cholesky,potrf,10240,512,37486592,4000000,20,1037875,334117785,125149830,34062550,7740381,2181305,2847384,70153,159577600
cholesky,trsm,10240,512,37486592,4000000,190,11335437,7641235943,3216654532,1136005667,380145132,26309991,35571739,2400346,3899857920
cholesky,syrk,10240,512,37486592,4000000,190,19495650,3359488494,1219459271,338989390,36178985,26893425,41797195,941925,3403341180
cholesky,gemm,10240,512,37486592,4000000,1140,106438090,35703998041,11725637207,2486478992,294659204,195269563,377585316,1047337,38401479120
cholesky,potrf,10240,1024,37486592,1000000,10,2405300,920251344,343355832,93263815,27365905,3911553,6905876,109836,544337920
cholesky,trsm,10240,1024,37486592,1000000,45,13417435,10049906008,3936924141,1235695677,403757395,31398181,55939608,654632,6722012160
cholesky,syrk,10240,1024,37486592,1000000,45,21174180,5867476940,1857862709,351654964,35647364,28027392,58232018,533590,6249070170
cholesky,gemm,10240,1024,37486592,1000000,120,70329776,29326138785,8949926673,1480088501,129975957,91600853,247551809,513773,32306627040
cholesky,potrf,10240,1024,37486592,4000000,10,2275030,920251173,352171472,101412876,27230134,3690833,6675267,187079,544337920
