algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_RES_STL,PAPI_TOT_CYC,PAPI_BR_MSP,
dpoinv,potrf,10000,500,31457280,1200000,20,44654,326509181,27760079,115249771,100325,
dpoinv,trsm,10000,500,31457280,1200000,570,2425225,21375396466,1793199361,7245287059,4546036,
dpoinv,syrk,10000,500,31457280,1200000,380,1913933,13496923739,1289730613,4674452088,494219,
dpoinv,gemm,10000,500,31457280,1200000,3420,49891920,209613077345,11506360703,63913193144,2565575,
dpoinv,trtri,10000,500,31457280,1200000,20,43728,432782081,71163564,187979982,208889,
dpoinv,lauum,10000,500,31457280,1200000,20,57906,276999246,37622236,108384971,96319,
dpoinv,trmm,10000,500,31457280,1200000,190,2567880,6489294488,672305756,2274910574,1460671,
dpoinv,potrf,10000,500,31457280,2301000,20,44529,326510845,31002462,118614716,100131,
dpoinv,trsm,10000,500,31457280,2301000,570,2561325,21375395607,2191892279,7641091042,4490290,
dpoinv,syrk,10000,500,31457280,2301000,380,2012967,13496923195,1433707815,4818616330,496199,
dpoinv,gemm,10000,500,31457280,2301000,3420,50615538,209613069752,14637770807,67039377950,2531618,
dpoinv,trtri,10000,500,31457280,2301000,20,45761,432782060,83058823,199793483,195213,
dpoinv,lauum,10000,500,31457280,2301000,20,56915,276999092,46482243,117438041,96352,
dpoinv,trmm,10000,500,31457280,2301000,190,2610099,6489294224,873370558,2475735865,1460502,
dpoinv,potrf,10000,600,31457280,1200000,17,52321,434324264,34942634,150325266,109537,
dpoinv,trsm,10000,600,31457280,1200000,408,3192943,24226664343,1834853684,7995087976,4139109,
dpoinv,syrk,10000,600,31457280,1200000,272,1375949,15656378160,1442969679,5365045780,598689,
dpoinv,gemm,10000,600,31457280,1200000,2040,43553585,203136925152,10728577642,61618590581,4086196,
dpoinv,trtri,10000,600,31457280,1200000,17,55177,509958075,78451483,213543868,226041,
dpoinv,lauum,10000,600,31457280,1200000,17,71431,375694328,48120507,143424023,115173,
dpoinv,trmm,10000,600,31457280,1200000,136,2865979,7406561564,676029817,2514124825,1407175,
dpoinv,potrf,10000,600,31457280,2301000,17,52471,434324361,38773917,154240988,106601,
dpoinv,trsm,10000,600,31457280,2301000,408,3220196,24226663387,2215958510,8372676609,4093089,
dpoinv,syrk,10000,600,31457280,2301000,272,1406451,15656377519,1569640448,5491987676,586335,
dpoinv,gemm,10000,600,31457280,2301000,2040,44025158,203136917745,13597422705,64510437696,4175500,
dpoinv,trtri,10000,600,31457280,2301000,17,55588,509958054,92033689,227498032,235886,
dpoinv,lauum,10000,600,31457280,2301000,17,71742,375694647,59447179,154957643,115989,
dpoinv,trmm,10000,600,31457280,2301000,136,2824069,7406561265,869795303,2707793238,1407679,
dpoinv,potrf,10000,700,31457280,1200000,15,51222,566536638,44302004,194233442,137901,
dpoinv,trsm,10000,700,31457280,1200000,315,3297547,27329504354,1964102044,8895287143,4297870,
dpoinv,syrk,10000,700,31457280,1200000,210,1353223,17927468127,1645106633,6128642372,646758,
dpoinv,gemm,10000,700,31457280,1200000,1365,40512639,195527611216,9909045502,58809318806,3286856,
dpoinv,trtri,10000,700,31457280,1200000,15,69103,641494150,90547926,258200091,252032,
dpoinv,lauum,10000,700,31457280,1200000,15,83195,499067323,63606089,189431056,139647,
dpoinv,trmm,10000,700,31457280,1200000,105,2904344,8350732860,717375223,2788644527,1439998,
dpoinv,potrf,10000,700,31457280,2301000,15,50544,566536411,49593156,199594874,137910,
dpoinv,trsm,10000,700,31457280,2301000,315,3221048,27329503283,2346781064,9278025078,4278141,
dpoinv,syrk,10000,700,31457280,2301000,210,1435256,17927467386,1780170744,6263019380,565983,
dpoinv,gemm,10000,700,31457280,2301000,1365,41107393,195527604231,12248287625,61135656772,3088847,
dpoinv,trtri,10000,700,31457280,2301000,15,70099,641494117,106975110,274677093,244329,
dpoinv,lauum,10000,700,31457280,2301000,15,82026,499067301,78570687,204593493,140121,
dpoinv,trmm,10000,700,31457280,2301000,105,2940044,8350732543,927809195,2999070515,1447714,
dpoinv,potrf,10000,800,31457280,1200000,13,48416,687830741,52104773,232396009,139679,
dpoinv,trsm,10000,800,31457280,1200000,234,3365802,30205661123,2123635944,9772893901,4337253,
dpoinv,syrk,10000,800,31457280,1200000,156,1358893,20020877138,1795256268,6803384726,521402,
dpoinv,gemm,10000,800,31457280,1200000,858,35439892,189302825912,9350778084,56706255864,2933274,
dpoinv,trtri,10000,800,31457280,1200000,13,97759,772626909,111991614,311847895,278246,
dpoinv,lauum,10000,800,31457280,1200000,13,52938,617131820,69235802,224003163,134950,
dpoinv,trmm,10000,800,31457280,1200000,78,3033727,9307735456,775898859,3086930244,1391139,
dpoinv,potrf,10000,800,31457280,2301000,13,48295,687829032,58400011,238860370,141306,
dpoinv,trsm,10000,800,31457280,2301000,234,3396360,30205659972,2527298938,10177221631,4347011,
dpoinv,syrk,10000,800,31457280,2301000,156,1467369,20020876317,1932336004,6941121208,569239,
dpoinv,gemm,10000,800,31457280,2301000,858,36099275,189302819136,11439063972,58793340373,2876012,
dpoinv,trtri,10000,800,31457280,2301000,13,95487,772626872,130948923,331526462,306115,
dpoinv,lauum,10000,800,31457280,2301000,13,52453,617132129,82742765,237697368,134794,
dpoinv,trmm,10000,800,31457280,2301000,78,2982643,9307735096,982898096,3293696936,1382156,
dpoinv,potrf,10000,900,31457280,1200000,12,47450,876601560,69369240,298388209,184316,
dpoinv,trsm,10000,900,31457280,1200000,198,3457760,33315980416,2244400082,10666926276,4214117,
dpoinv,syrk,10000,900,31457280,1200000,132,1776642,22432101510,1989423459,7592880009,567298,
dpoinv,gemm,10000,900,31457280,1200000,660,35230652,181901012722,9068829028,54517709156,2193491,
dpoinv,trtri,10000,900,31457280,1200000,12,87416,936417608,121882734,362552821,327245,
dpoinv,lauum,10000,900,31457280,1200000,12,74517,790709449,88647433,286760626,183953,
dpoinv,trmm,10000,900,31457280,1200000,66,3108511,10398273582,795647809,3378363526,1398652,
dpoinv,potrf,10000,900,31457280,2301000,12,48456,876601523,78849524,307953385,180450,
dpoinv,trsm,10000,900,31457280,2301000,198,3652105,33315979159,2709634608,11128133878,4118615,
dpoinv,syrk,10000,900,31457280,2301000,132,1841644,22432100591,2151897751,7755276431,521107,
dpoinv,gemm,10000,900,31457280,2301000,660,35619916,181901006249,11389662603,56836111295,2327918,
dpoinv,trtri,10000,900,31457280,2301000,12,90943,936417567,145577099,386125449,312762,
dpoinv,lauum,10000,900,31457280,2301000,12,74173,790709417,106854881,305091779,181917,
dpoinv,trmm,10000,900,31457280,2301000,66,3113547,10398273185,1025134006,3607258461,1401051,
dpoinv,potrf,10000,1000,31457280,1200000,10,48749,1067607658,83948181,361282117,195265,
dpoinv,trsm,10000,1000,31457280,1200000,135,3632074,36256104191,2305372557,11461192586,4239554,
dpoinv,syrk,10000,1000,31457280,1200000,90,2469476,24671607558,2160626861,8315750736,482130,
dpoinv,gemm,10000,1000,31457280,1200000,360,30641283,173798405635,8220384078,51627494501,1724805,
dpoinv,trtri,10000,1000,31457280,1200000,10,78519,1105970812,137876274,420413914,351402,
dpoinv,lauum,10000,1000,31457280,1200000,10,67962,970468124,104662544,347177477,203684,
dpoinv,trmm,10000,1000,31457280,1200000,45,3270642,11500262827,839298953,3691972270,1357104,
dpoinv,potrf,10000,1000,31457280,2301000,10,49481,1067607544,95048544,372504846,199344,
dpoinv,trsm,10000,1000,31457280,2301000,135,3626895,36256102843,2756551824,11911894726,4297340,
dpoinv,syrk,10000,1000,31457280,2301000,90,2517048,24671606565,2361319583,8518738878,523758,
dpoinv,gemm,10000,1000,31457280,2301000,360,30949235,173798399448,10080610822,53483421974,1669675,
