algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_RES_STL,PAPI_TOT_CYC,PAPI_BR_MSP,
dpoinv,trsm,10000,900,31457280,1200000,198,3435056,33315980421,2244933147,10666409790,4099907,
dpoinv,syrk,10000,900,31457280,1200000,132,1837530,22432101517,1992246414,7595952758,508696,
dpoinv,gemm,10000,900,31457280,1200000,660,35410338,181901012722,9086947234,54532909799,2312319,
dpoinv,trtri,10000,900,31457280,1200000,12,85869,936417608,122313660,363019989,320701,
dpoinv,lauum,10000,900,31457280,1200000,12,75141,790709446,88746205,286907061,186476,
dpoinv,trmm,10000,900,31457280,1200000,66,3104588,10398273590,797427748,3379725630,1401902,
dpoinv,potrf,10000,900,31457280,2301000,12,47912,876601222,78707704,307777319,183206,
dpoinv,trsm,10000,900,31457280,2301000,198,3479695,33315979160,2694987061,11115926532,4112118,
dpoinv,syrk,10000,900,31457280,2301000,132,1873948,22432100595,2153512434,7756570227,576968,
dpoinv,gemm,10000,900,31457280,2301000,660,35945661,181901006239,11419706218,56881587752,2316539,
dpoinv,trtri,10000,900,31457280,2301000,12,88289,936417565,145039681,386531795,359014,
dpoinv,lauum,10000,900,31457280,2301000,12,77409,790709414,107486191,305733660,182942,
dpoinv,trmm,10000,900,31457280,2301000,66,3105766,10398273190,1023467833,3606089061,1397285,
dpoinv,potrf,10000,1000,31457280,1200000,10,49375,1067607584,83736695,361157391,199986,
dpoinv,trsm,10000,1000,31457280,1200000,135,3623047,36256104203,2311295393,11466371793,4246604,
dpoinv,syrk,10000,1000,31457280,1200000,90,2482202,24671607547,2153723307,8310842007,530228,
dpoinv,gemm,10000,1000,31457280,1200000,360,30362270,173798405650,8228601665,51631656865,1644333,
dpoinv,trtri,10000,1000,31457280,1200000,10,77376,1105970812,137916710,420487198,350126,
dpoinv,lauum,10000,1000,31457280,1200000,10,70893,970467566,104910052,347488276,203561,
dpoinv,trmm,10000,1000,31457280,1200000,45,3272116,11500262829,834333705,3686893777,1358851,
dpoinv,potrf,10000,1000,31457280,2301000,10,49465,1067608104,94972368,372477870,198132,
dpoinv,trsm,10000,1000,31457280,2301000,135,3702894,36256102847,2750839491,11908389789,4342129,
dpoinv,syrk,10000,1000,31457280,2301000,90,2490394,24671606561,2361092165,8517767510,525896,
dpoinv,gemm,10000,1000,31457280,2301000,360,30946423,173798399559,10073394102,53476506305,1676712,
dpoinv,trtri,10000,1000,31457280,2301000,10,80824,1105970760,163301399,445445644,329339,
dpoinv,lauum,10000,1000,31457280,2301000,10,73146,970467521,125207738,367859349,202265,
dpoinv,trmm,10000,1000,31457280,2301000,45,3227308,11500262396,1059861415,3912258706,1356836,
dpoinv,potrf,10000,1100,31457280,1200000,10,54093,1227839551,94657295,411751898,199839,
dpoinv,trsm,10000,1100,31457280,1200000,135,3779180,38956926158,2445571304,12269375724,4109725,
dpoinv,syrk,10000,1100,31457280,1200000,90,3383564,26290519041,2211741756,8774537873,587622,
dpoinv,gemm,10000,1100,31457280,1200000,360,31618052,169353604895,8315664007,50737725348,8318891,
dpoinv,trtri,10000,1100,31457280,1200000,10,83293,1297598989,157524262,487605847,386696,
dpoinv,lauum,10000,1100,31457280,1200000,10,77068,1137218362,116135529,399861068,186357,
dpoinv,trmm,10000,1100,31457280,1200000,45,3244433,12288355383,873436813,3927632608,1395309,
dpoinv,potrf,10000,1100,31457280,2301000,10,55888,1227839501,105497217,422617265,205477,
dpoinv,trsm,10000,1100,31457280,2301000,135,3872504,38956924698,2878294884,12697561514,4119714,
dpoinv,syrk,10000,1100,31457280,2301000,90,3428170,26290517990,2436921061,9002142885,609032,
dpoinv,gemm,10000,1100,31457280,2301000,360,32236326,169353598825,10137082484,52544001786,8647148,
dpoinv,trtri,10000,1100,31457280,2301000,10,81937,1297598930,185771752,515341722,352840,
dpoinv,lauum,10000,1100,31457280,2301000,10,79722,1137218316,136081467,419926262,188688,
dpoinv,trmm,10000,1100,31457280,2301000,45,3240542,12288354918,1087662706,4141092449,1401018,
dpoinv,potrf,12000,500,31457280,1200000,24,55175,391807958,33412509,138359518,121717,
dpoinv,trsm,12000,500,31457280,1200000,828,3855842,31050574797,2609928473,10533842624,6546419,
dpoinv,syrk,12000,500,31457280,1200000,552,2951245,19606057620,1880440538,6795346677,548773,
dpoinv,gemm,12000,500,31457280,1200000,6072,94356143,372155147189,20536200561,113571898074,4432669,
dpoinv,trtri,12000,500,31457280,1200000,24,57529,519337374,85330391,225845384,261101,
dpoinv,lauum,12000,500,31457280,1200000,24,69171,332398382,45082616,130045115,116438,
dpoinv,trmm,12000,500,31457280,1200000,276,4160588,9426554096,980144369,3307410323,2129162,
dpoinv,potrf,12000,500,31457280,2301000,24,55987,391809788,37263407,142368585,117287,
dpoinv,trsm,12000,500,31457280,2301000,828,4085096,31050573558,3218306770,11144191411,6628862,
dpoinv,syrk,12000,500,31457280,2301000,552,3096473,19606056769,2103415439,7020986080,686913,
dpoinv,gemm,12000,500,31457280,2301000,6072,94854790,372155133808,26234961541,119280154570,4595613,
dpoinv,trtri,12000,500,31457280,2301000,24,58859,519337348,99513056,240010085,254775,
dpoinv,lauum,12000,500,31457280,2301000,24,71602,332398201,56325825,141494856,114114,
dpoinv,trmm,12000,500,31457280,2301000,276,4237515,9426553717,1292152733,3619560778,2118977,
dpoinv,potrf,12000,600,31457280,1200000,20,64571,531764408,42581401,183737802,134885,
dpoinv,trsm,12000,600,31457280,1200000,570,4900132,35489663517,2665818920,11685548982,5948653,
dpoinv,syrk,12000,600,31457280,1200000,380,1931850,23064855962,2123393772,7900237180,833155,
dpoinv,gemm,12000,600,31457280,1200000,3420,78536839,361593401027,18924980770,109500559283,7279857,
dpoinv,trtri,12000,600,31457280,1200000,20,71428,621866756,95743477,259716583,248405,
dpoinv,lauum,12000,600,31457280,1200000,20,90913,460398181,58833404,175624144,142479,
dpoinv,trmm,12000,600,31457280,1200000,190,4464965,11047611773,1005944641,3748032361,2044355,
dpoinv,potrf,12000,600,31457280,2301000,20,63986,531764386,47679419,188929390,130068,
dpoinv,trsm,12000,600,31457280,2301000,570,4908419,35489662174,3222509993,12241645857,6010380,
dpoinv,syrk,12000,600,31457280,2301000,380,2000285,23064855010,2311507401,8088266262,804498,
dpoinv,gemm,12000,600,31457280,2301000,3420,79578116,361593387977,24141527979,114835666610,7312477,
dpoinv,trtri,12000,600,31457280,2301000,20,71925,621866724,112673496,277093420,261221,
dpoinv,lauum,12000,600,31457280,2301000,20,90540,460398156,73302442,190275436,140726,
dpoinv,trmm,12000,600,31457280,2301000,190,4421987,11047611340,1279569923,4021540341,2050798,
dpoinv,potrf,12000,700,31457280,1200000,18,63884,686275529,53602795,235120417,168639,
dpoinv,trsm,12000,700,31457280,1200000,459,5047568,40002511693,2886206196,13033645159,6194466,
dpoinv,syrk,12000,700,31457280,1200000,306,1990074,26319965790,2415150278,8995865271,792470,
dpoinv,gemm,12000,700,31457280,1200000,2448,74298447,350808674648,17930688090,105673097665,5550093,
dpoinv,trtri,12000,700,31457280,1200000,18,86031,775518341,109246957,311809951,310981,
dpoinv,lauum,12000,700,31457280,1200000,18,105255,604749931,77097113,229581396,167476,
dpoinv,trmm,12000,700,31457280,1200000,153,4464036,12341429086,1058771203,4120563480,2111478,
