algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_RES_STL,PAPI_TOT_CYC,PAPI_BR_MSP,
dpoinv,potrf,10000,500,31457280,1200000,20,44069,326510719,27765296,115278854,101054,
dpoinv,trsm,10000,500,31457280,1200000,570,2415848,21375396451,1789909538,7241967954,4565337,
dpoinv,syrk,10000,500,31457280,1200000,380,1932202,13496923735,1288982524,4674126420,509009,
dpoinv,gemm,10000,500,31457280,1200000,3420,49763391,209613077334,11520342076,63921910321,2596275,
dpoinv,trtri,10000,500,31457280,1200000,20,45628,432782081,71464780,187857410,187347,
dpoinv,lauum,10000,500,31457280,1200000,20,58382,276999102,37522738,108327992,99654,
dpoinv,trmm,10000,500,31457280,1200000,190,2548401,6489294491,669448184,2271689942,1459224,
dpoinv,potrf,10000,500,31457280,2301000,20,45478,326510708,30985364,118637060,99954,
dpoinv,trsm,10000,500,31457280,2301000,570,2545938,21375395587,2196071207,7643737634,4450646,
dpoinv,syrk,10000,500,31457280,2301000,380,2030082,13496923196,1435679426,4820473532,484452,
dpoinv,gemm,10000,500,31457280,2301000,3420,50197934,209613069777,14634263050,67037968076,2512726,
dpoinv,trtri,10000,500,31457280,2301000,20,44911,432782059,83045067,199658300,192926,
dpoinv,lauum,10000,500,31457280,2301000,20,58979,276999089,46753543,117711545,96089,
dpoinv,trmm,10000,500,31457280,2301000,190,2609675,6489294226,872079351,2474449124,1461425,
dpoinv,potrf,10000,600,31457280,1200000,17,51831,434324375,34909761,150175318,106031,
dpoinv,trsm,10000,600,31457280,1200000,408,3158503,24226664324,1830318709,7987569044,4037829,
dpoinv,syrk,10000,600,31457280,1200000,272,1374433,15656378170,1443611625,5365046817,570694,
dpoinv,gemm,10000,600,31457280,1200000,2040,43343109,203136925041,10686588739,61577267442,4268775,
dpoinv,trtri,10000,600,31457280,1200000,17,54506,509958073,78705132,213531246,217174,
dpoinv,lauum,10000,600,31457280,1200000,17,70313,375694667,48056169,143421054,117255,
dpoinv,trmm,10000,600,31457280,1200000,136,2863705,7406561560,679651670,2517888106,1409127,
dpoinv,potrf,10000,600,31457280,2301000,17,51410,434324247,38834319,154380867,111077,
dpoinv,trsm,10000,600,31457280,2301000,408,3196006,24226663384,2213830533,8372850486,4148502,
dpoinv,syrk,10000,600,31457280,2301000,272,1417221,15656377523,1571283442,5493452316,586691,
dpoinv,gemm,10000,600,31457280,2301000,2040,44034586,203136917737,13585000778,64470743527,4245553,
dpoinv,trtri,10000,600,31457280,2301000,17,53855,509958053,92298017,227113131,206695,
dpoinv,lauum,10000,600,31457280,2301000,17,72643,375694203,59790841,155346348,116781,
dpoinv,trmm,10000,600,31457280,2301000,136,2834787,7406561265,863543315,2701579013,1407014,
dpoinv,potrf,10000,700,31457280,1200000,15,49898,566538073,44171228,194121028,140330,
dpoinv,trsm,10000,700,31457280,1200000,315,3308987,27329504355,1963202605,8898965483,4352551,
dpoinv,syrk,10000,700,31457280,1200000,210,1353547,17927468124,1645477261,6128273798,570873,
dpoinv,gemm,10000,700,31457280,1200000,1365,40471135,195527611218,9919347875,58813728743,3019213,
dpoinv,trtri,10000,700,31457280,1200000,15,67440,641494147,90445191,257717694,233685,
dpoinv,lauum,10000,700,31457280,1200000,15,85505,499067528,63557304,189443263,140122,
dpoinv,trmm,10000,700,31457280,1200000,105,2924836,8350732863,720099710,2791716542,1449877,
dpoinv,potrf,10000,700,31457280,2301000,15,51381,566536779,49654313,199668766,137961,
dpoinv,trsm,10000,700,31457280,2301000,315,3214505,27329503281,2350477182,9281760469,4254409,
dpoinv,syrk,10000,700,31457280,2301000,210,1426077,17927467394,1780234089,6263925695,586311,
dpoinv,gemm,10000,700,31457280,2301000,1365,41148856,195527604239,12379145480,61271139273,3062891,
dpoinv,trtri,10000,700,31457280,2301000,15,69394,641494119,107528937,275609591,267008,
dpoinv,lauum,10000,700,31457280,2301000,15,84466,499067398,78761156,204760866,139855,
dpoinv,trmm,10000,700,31457280,2301000,105,2934793,8350732536,935229455,3006764331,1446986,
dpoinv,potrf,10000,800,31457280,1200000,13,47773,687830403,52088628,232290127,137744,
dpoinv,trsm,10000,800,31457280,1200000,234,3409559,30205661128,2123629976,9771939478,4324739,
dpoinv,syrk,10000,800,31457280,1200000,156,1364028,20020877136,1795562106,6803536328,526430,
dpoinv,gemm,10000,800,31457280,1200000,858,35401092,189302826012,9335428040,56681841500,2771152,
dpoinv,trtri,10000,800,31457280,1200000,13,98511,772626907,111754057,311818095,286390,
dpoinv,lauum,10000,800,31457280,1200000,13,50183,617131820,69390127,224138160,133465,
dpoinv,trmm,10000,800,31457280,1200000,78,3038162,9307735457,776822607,3087752961,1384535,
dpoinv,potrf,10000,800,31457280,2301000,13,48787,687829031,58325039,238672777,139543,
