algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_RES_STL,PAPI_TOT_CYC,PAPI_BR_MSP,
dlauum,lauum,10000,500,31457280,1200000,20,221482,277011090,39390568,110008967,79039,
dlauum,syrk,10000,500,31457280,1200000,190,4656402,6827857602,735908762,2447744535,196956,
dlauum,trmm,10000,500,31457280,1200000,190,4392370,6489294511,706187547,2308848594,1464349,
dlauum,gemm,10000,500,31457280,1200000,1140,45784791,70270094515,4595814478,22178358081,783449,
dlauum,lauum,10000,500,31457280,2301000,20,226234,277011076,51561409,122287284,75791,
dlauum,syrk,10000,500,31457280,2301000,190,4674256,6827857317,893656615,2605779755,197550,
dlauum,trmm,10000,500,31457280,2301000,190,4392980,6489294229,961094617,2563748083,1460979,
dlauum,gemm,10000,500,31457280,2301000,1140,46151728,70270091995,6517477244,24093968614,838164,
dlauum,lauum,10000,600,31457280,1200000,17,274252,375706152,50229464,145476550,103112,
dlauum,syrk,10000,600,31457280,1200000,136,4461775,7999739096,830626951,2836427865,304386,
dlauum,trmm,10000,600,31457280,1200000,136,4471744,7406561670,709467513,2548369220,1406078,
dlauum,gemm,10000,600,31457280,1200000,680,38114627,67978787489,4103969296,21142164696,1417180,
dlauum,lauum,10000,600,31457280,2301000,17,278273,375706135,65357938,160903249,101296,
dlauum,syrk,10000,600,31457280,2301000,136,4497609,7999738771,1000735452,3006792126,316026,
dlauum,trmm,10000,600,31457280,2301000,136,4473743,7406561376,933685494,2772267024,1398820,
dlauum,gemm,10000,600,31457280,2301000,680,38500568,67978785051,5694486677,22733238467,1454166,
dlauum,lauum,10000,700,31457280,1200000,15,310097,499079456,65665660,191594388,128610,
dlauum,syrk,10000,700,31457280,1200000,105,4600186,9163628266,941970091,3235885324,317174,
dlauum,trmm,10000,700,31457280,1200000,105,4775490,8350732957,746189551,2818406033,1446164,
dlauum,gemm,10000,700,31457280,1200000,455,33320054,65394949466,3772024421,20134744809,970911,
dlauum,lauum,10000,700,31457280,2301000,15,313595,499079339,84973073,210927779,124487,
dlauum,syrk,10000,700,31457280,2301000,105,4631405,9163627888,1129157918,3422937459,277829,
dlauum,trmm,10000,700,31457280,2301000,105,4832949,8350732627,1007705058,3079185778,1449249,
dlauum,gemm,10000,700,31457280,2301000,455,33725856,65394947133,5192010640,21545240903,1023069,
dlauum,lauum,10000,800,31457280,1200000,13,313369,617143943,72808795,227731016,124160,
dlauum,syrk,10000,800,31457280,1200000,78,4376371,10283329732,1017511259,3591769365,270908,
dlauum,trmm,10000,800,31457280,1200000,78,4799505,9307735514,800511182,3111627443,1382423,
dlauum,gemm,10000,800,31457280,1200000,286,28183935,63274661351,3436191592,19270113698,870683,
dlauum,lauum,10000,800,31457280,2301000,13,313414,617144256,91028155,246092891,122114,
dlauum,syrk,10000,800,31457280,2301000,78,4403416,10283329319,1187337519,3761996673,268752,
dlauum,trmm,10000,800,31457280,2301000,78,4784631,9307735160,1047052548,3357982136,1385654,
dlauum,gemm,10000,800,31457280,2301000,286,28256601,63274659094,4571440560,20403684979,951211,
dlauum,lauum,10000,900,31457280,1200000,12,344694,790721675,91630642,289981207,174351,
dlauum,syrk,10000,900,31457280,1200000,66,4553638,11391959582,1105063777,3952003205,294212,
dlauum,trmm,10000,900,31457280,1200000,66,5070513,10398273616,834267263,3417154743,1399734,
dlauum,gemm,10000,900,31457280,1200000,220,24847531,60791695990,3348859026,18543617853,749295,
dlauum,lauum,10000,900,31457280,2301000,12,346059,790721644,115109116,313564469,171932,
dlauum,syrk,10000,900,31457280,2301000,66,4573827,11391959128,1280235031,4127438619,305953,
dlauum,trmm,10000,900,31457280,2301000,66,5072633,10398273221,1107571700,3689938197,1398018,
dlauum,gemm,10000,900,31457280,2301000,220,24866442,60791693818,4410880617,19604362255,763347,
