algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_RES_STL,PAPI_TOT_CYC,PAPI_BR_MSP,
dlauum,lauum,10000,500,31457280,1200000,20,222227,277010946,39494075,110050762,79729,
dlauum,syrk,10000,500,31457280,1200000,190,4673858,6827857604,738403758,2450140374,217084,
dlauum,trmm,10000,500,31457280,1200000,190,4386404,6489294502,703895641,2306012662,1453053,
dlauum,gemm,10000,500,31457280,1200000,1140,45883454,70270094524,4601913170,22182204995,895515,
dlauum,lauum,10000,500,31457280,2301000,20,223749,277011075,51398001,122135597,79080,
dlauum,syrk,10000,500,31457280,2301000,190,4678363,6827857318,893662617,2605850028,221342,
dlauum,trmm,10000,500,31457280,2301000,190,4392816,6489294238,963348303,2565970840,1454982,
dlauum,gemm,10000,500,31457280,2301000,1140,46049155,70270091990,6516930092,24094335963,844289,
dlauum,lauum,10000,600,31457280,1200000,17,275306,375706263,50401409,145673899,103826,
dlauum,syrk,10000,600,31457280,1200000,136,4479994,7999739099,831303378,2837039563,312990,
dlauum,trmm,10000,600,31457280,1200000,136,4475439,7406561668,709111523,2547834110,1400970,
dlauum,gemm,10000,600,31457280,1200000,680,38299501,67978787491,4107143619,21145000212,1261564,
dlauum,lauum,10000,600,31457280,2301000,17,277272,375706248,65582863,161021622,101342,
dlauum,syrk,10000,600,31457280,2301000,136,4498493,7999738770,1001302710,3007301774,320595,
dlauum,trmm,10000,600,31457280,2301000,136,4486036,7406561385,936419533,2775028505,1400162,
dlauum,gemm,10000,600,31457280,2301000,680,38412084,67978785044,5747653559,22792325174,1363035,
dlauum,lauum,10000,700,31457280,1200000,15,312581,499079357,65886739,191760246,127534,
dlauum,syrk,10000,700,31457280,1200000,105,4609573,9163628266,942390390,3235617323,318226,
dlauum,trmm,10000,700,31457280,1200000,105,4806371,8350733015,747030839,2818767254,1446507,
dlauum,gemm,10000,700,31457280,1200000,455,33372643,65394949508,3774534512,20134522619,1001707,
dlauum,lauum,10000,700,31457280,2301000,15,313718,499079337,84878703,210871402,124845,
dlauum,syrk,10000,700,31457280,2301000,105,4618961,9163627891,1126905636,3420468818,282400,
dlauum,trmm,10000,700,31457280,2301000,105,4815049,8350732623,1004289706,3075841007,1449783,
dlauum,gemm,10000,700,31457280,2301000,455,33699115,65394947137,5182971322,21540500760,964470,
