algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L2_TCR,PAPI_L2_TCW,
sylsvd,trsyl,16384,256,37486592,1000000,64,1093407892,6471866,
sylsvd,gesvd,16384,256,37486592,1000000,64,438019661,446981572,
sylsvd,geev,16384,256,37486592,1000000,64,469662872,135118458,
sylsvd,gemm,16384,256,37486592,1000000,64,2326689,1880136,
sylsvd,trsyl,16384,256,37486592,4000000,64,1092782799,6676232,
sylsvd,gesvd,16384,256,37486592,4000000,64,445319843,434053080,
sylsvd,geev,16384,256,37486592,4000000,64,468977931,164638394,
sylsvd,gemm,16384,256,37486592,4000000,64,2531235,1813096,
sylsvd,trsyl,16384,512,37486592,1000000,32,4351456004,5308470,
sylsvd,gesvd,16384,512,37486592,1000000,32,2113629535,2575912210,
sylsvd,geev,16384,512,37486592,1000000,32,1458814150,942037588,
sylsvd,gemm,16384,512,37486592,1000000,32,8888072,6204120,
sylsvd,trsyl,16384,512,37486592,4000000,32,4348492162,5482624,
sylsvd,gesvd,16384,512,37486592,4000000,32,1997664874,2441992596,
sylsvd,geev,16384,512,37486592,4000000,32,1454428568,805478554,
sylsvd,gemm,16384,512,37486592,4000000,32,8995485,6099250,
sylsvd,trsyl,16384,1024,37486592,1000000,16,18117543896,27168472,
sylsvd,gesvd,16384,1024,37486592,1000000,16,4708218618,4676079480,
sylsvd,geev,16384,1024,37486592,1000000,16,5491386302,3377998036,
sylsvd,gemm,16384,1024,37486592,1000000,16,18602354,14501300,
sylsvd,trsyl,16384,1024,37486592,4000000,16,18143850612,25099996,
sylsvd,gesvd,16384,1024,37486592,4000000,16,4502649232,4455081516,
sylsvd,geev,16384,1024,37486592,4000000,16,5430911923,2422500846,
sylsvd,gemm,16384,1024,37486592,4000000,16,18417066,14370530,
sylsvd,trsyl,16384,2048,37486592,1000000,8,99780337187,398168950,
sylsvd,gesvd,16384,2048,37486592,1000000,8,12587289723,4137546334,
