algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,
sylsvd,trsyl,16384,256,37486592,1000000,64,2592030,7561413241,4036942231,1236882735,
sylsvd,gesvd,16384,256,37486592,1000000,64,86875,7223172722,4664018530,2347396633,
sylsvd,geev,16384,256,37486592,1000000,64,66033,14940551343,6800466680,2183870437,
sylsvd,gemm,16384,256,37486592,1000000,64,96580,254133087,101342335,23664029,
sylsvd,trsyl,16384,256,37486592,4000000,64,2568110,7561412322,4101142839,1303120315,
sylsvd,gesvd,16384,256,37486592,4000000,64,83503,7223160480,4670867897,2355811224,
sylsvd,geev,16384,256,37486592,4000000,64,58281,14940555742,6805586496,2190915020,
sylsvd,gemm,16384,256,37486592,4000000,64,93551,254132119,103189821,25881251,
sylsvd,trsyl,16384,512,37486592,1000000,32,8675357,23183363566,30922895387,22276095822,
sylsvd,gesvd,16384,512,37486592,1000000,32,106990,34207889498,29195619919,18230542035,
sylsvd,geev,16384,512,37486592,1000000,32,105488,50026340094,29911727500,13593982886,
sylsvd,gemm,16384,512,37486592,1000000,32,897275,986283973,351298277,75360429,
sylsvd,trsyl,16384,512,37486592,4000000,32,8656131,23183356742,36878800207,28225488622,
sylsvd,gesvd,16384,512,37486592,4000000,32,86632,34207885853,30562600133,19637718751,
sylsvd,geev,16384,512,37486592,4000000,32,100672,50026511081,30874921808,14613746871,
sylsvd,gemm,16384,512,37486592,4000000,32,886541,986283996,362895674,86085382,
sylsvd,trsyl,16384,1024,37486592,1000000,16,39924833,78598518564,160822670712,130931726243,
sylsvd,gesvd,16384,1024,37486592,1000000,16,12122852,66464216262,75163592385,38242389644,
sylsvd,geev,16384,1024,37486592,1000000,16,11284636,175532687970,128205968613,54162946321,
sylsvd,gemm,16384,1024,37486592,1000000,16,8626418,3878388446,4051480704,256079262,
sylsvd,trsyl,16384,1024,37486592,4000000,16,38722717,78598484276,192951830459,162705768341,
sylsvd,gesvd,16384,1024,37486592,4000000,16,13108404,66464205462,79285550602,42276699580,
sylsvd,geev,16384,1024,37486592,4000000,16,9359821,175532590711,133574614712,59637884367,
