algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time
cholesky,8192,512,1,24699399,19881846,3836368,2199941,0.231383
cholesky,8192,512,2,24841795,19983408,3866998,2181765,0.236167
cholesky,8192,512,3,27728750,22445804,3233380,1651268,0.202361
cholesky,8192,512,4,28141529,22887331,3170436,1657296,0.189538
cholesky,8192,512,5,24736386,19867869,3661964,1996895,0.213785
cholesky,8192,512,6,24745420,19878307,3608612,1994692,0.203362
cholesky,8192,512,7,29265062,23900513,3045894,1539272,0.174685
cholesky,8192,512,8,29413377,24161010,3050606,1561105,0.175364
cholesky,8192,512,9,24788328,19848338,3770195,2121850,0.228561
cholesky,8192,512,10,24878964,20040721,3796985,2129791,0.223737
cholesky,8192,512,11,27563101,22707523,3109465,1632938,0.199606
cholesky,8192,512,12,28986803,23364442,3139743,1640803,0.191109
cholesky,8192,512,13,25134824,20259836,3621847,1961230,0.201001
cholesky,8192,512,14,25169918,20268442,3575870,1946344,0.199398
cholesky,8192,512,15,30385237,25132382,3066992,1561273,0.182491
cholesky,8192,512,16,30545515,25084531,3028268,1536028,0.177132
